Date,CAPUTLG21S
1983-03-01,77.91
1983-04-01,78.78
1983-05-01,78.49
1983-06-01,78.78
1983-07-01,79.35
1983-08-01,80.12
1983-09-01,80.73
1983-10-01,81.62
1983-11-01,81.68
1983-12-01,80.89
1984-01-01,84.72
1984-02-01,83.86
1984-03-01,83.28
1984-04-01,85.03
1984-05-01,86.34
1984-06-01,86.76
1984-07-01,88.33
1984-08-01,87.49
1984-09-01,88.09
1984-10-01,85.26
1984-11-01,85.39
1984-12-01,85.57
1985-01-01,83.57
1985-02-01,85.28
1985-03-01,85.39
1985-04-01,85.17
1985-05-01,85.27
1985-06-01,85.36
1985-07-01,83.78
1985-08-01,83.59
1985-09-01,84.45
1985-10-01,83.73
1985-11-01,82.59
1985-12-01,84.13
1986-01-01,83.73
1986-02-01,82.53
1986-03-01,80.25
1986-04-01,77.67
1986-05-01,77.16
1986-06-01,76.15
1986-07-01,75.92
1986-08-01,75.12
1986-09-01,74.61
1986-10-01,75.34
1986-11-01,76.27
1986-12-01,76.49
1987-01-01,77.45
1987-02-01,77.64
1987-03-01,77.60
1987-04-01,78.38
1987-05-01,78.38
1987-06-01,79.34
1987-07-01,79.80
1987-08-01,81.70
1987-09-01,82.20
1987-10-01,83.07
1987-11-01,83.71
1987-12-01,83.82
1988-01-01,82.88
1988-02-01,83.23
1988-03-01,83.99
1988-04-01,83.73
1988-05-01,84.58
1988-06-01,84.58
1988-07-01,84.49
1988-08-01,84.85
1988-09-01,83.90
1988-10-01,84.18
1988-11-01,84.36
1988-12-01,84.89
1989-01-01,84.57
1989-02-01,83.26
1989-03-01,84.06
1989-04-01,85.91
1989-05-01,86.32
1989-06-01,85.33
1989-07-01,84.99
1989-08-01,85.90
1989-09-01,85.94
1989-10-01,85.30
1989-11-01,85.98
1989-12-01,83.77
1990-01-01,87.70
1990-02-01,86.99
1990-03-01,86.32
1990-04-01,86.70
1990-05-01,86.60
1990-06-01,86.40
1990-07-01,86.98
1990-08-01,86.61
1990-09-01,87.13
1990-10-01,87.98
1990-11-01,87.37
1990-12-01,85.99
1991-01-01,85.95
1991-02-01,87.34
1991-03-01,86.43
1991-04-01,85.59
1991-05-01,85.36
1991-06-01,85.58
1991-07-01,84.75
1991-08-01,84.72
1991-09-01,84.93
1991-10-01,84.92
1991-11-01,84.35
1991-12-01,84.87
1992-01-01,84.85
1992-02-01,83.92
1992-03-01,84.37
1992-04-01,85.51
1992-05-01,85.47
1992-06-01,84.72
1992-07-01,86.00
1992-08-01,84.68
1992-09-01,85.39
1992-10-01,85.96
1992-11-01,85.96
1992-12-01,86.16
1993-01-01,85.94
1993-02-01,85.49
1993-03-01,84.98
1993-04-01,85.13
1993-05-01,85.19
1993-06-01,85.98
1993-07-01,85.09
1993-08-01,85.06
1993-09-01,85.75
1993-10-01,86.83
1993-11-01,86.77
1993-12-01,86.99
1994-01-01,86.08
1994-02-01,86.51
1994-03-01,87.56
1994-04-01,86.78
1994-05-01,87.01
1994-06-01,86.86
1994-07-01,86.80
1994-08-01,86.75
1994-09-01,86.23
1994-10-01,85.91
1994-11-01,86.58
1994-12-01,88.14
1995-01-01,87.43
1995-02-01,87.40
1995-03-01,86.36
1995-04-01,86.85
1995-05-01,87.23
1995-06-01,87.32
1995-07-01,88.15
1995-08-01,87.21
1995-09-01,88.50
1995-10-01,87.47
1995-11-01,88.49
1995-12-01,88.58
1996-01-01,87.18
1996-02-01,88.74
1996-03-01,89.96
1996-04-01,90.58
1996-05-01,90.29
1996-06-01,91.71
1996-07-01,91.29
1996-08-01,91.46
1996-09-01,91.66
1996-10-01,91.23
1996-11-01,90.88
1996-12-01,90.91
1997-01-01,90.63
1997-02-01,92.27
1997-03-01,92.46
1997-04-01,91.62
1997-05-01,92.68
1997-06-01,92.02
1997-07-01,91.91
1997-08-01,91.88
1997-09-01,92.48
1997-10-01,91.55
1997-11-01,90.95
1997-12-01,91.14
1998-01-01,93.66
1998-02-01,92.17
1998-03-01,90.75
1998-04-01,91.28
1998-05-01,91.47
1998-06-01,89.58
1998-07-01,88.51
1998-08-01,88.79
1998-09-01,86.05
1998-10-01,87.02
1998-11-01,87.40
1998-12-01,85.25
1999-01-01,85.52
1999-02-01,84.89
1999-03-01,84.36
1999-04-01,84.30
1999-05-01,84.54
1999-06-01,85.02
1999-07-01,86.14
1999-08-01,86.38
1999-09-01,86.56
1999-10-01,87.71
1999-11-01,88.95
1999-12-01,89.93
2000-01-01,89.15
2000-02-01,89.74
2000-03-01,90.87
2000-04-01,90.00
2000-05-01,89.92
2000-06-01,90.64
2000-07-01,90.65
2000-08-01,91.33
2000-09-01,90.92
2000-10-01,91.44
2000-11-01,90.69
2000-12-01,90.43
2001-01-01,90.49
2001-02-01,91.35
2001-03-01,91.26
2001-04-01,91.35
2001-05-01,91.20
2001-06-01,90.07
2001-07-01,89.58
2001-08-01,89.46
2001-09-01,89.38
2001-10-01,88.85
2001-11-01,88.14
2001-12-01,87.20
2002-01-01,86.53
2002-02-01,86.20
2002-03-01,85.14
2002-04-01,85.43
2002-05-01,86.38
2002-06-01,86.55
2002-07-01,86.18
2002-08-01,86.76
2002-09-01,85.22
2002-10-01,83.92
2002-11-01,86.34
2002-12-01,86.99
2003-01-01,87.44
2003-02-01,87.69
2003-03-01,87.74
2003-04-01,87.61
2003-05-01,87.19
2003-06-01,87.38
2003-07-01,87.00
2003-08-01,88.22
2003-09-01,88.72
2003-10-01,88.57
2003-11-01,88.14
2003-12-01,88.00
2004-01-01,88.78
2004-02-01,87.79
2004-03-01,88.12
2004-04-01,87.93
2004-05-01,87.64
2004-06-01,87.63
2004-07-01,89.32
2004-08-01,88.63
2004-09-01,86.26
2004-10-01,87.43
2004-11-01,89.47
2004-12-01,89.53
2005-01-01,89.69
2005-02-01,90.88
2005-03-01,90.79
2005-04-01,91.21
2005-05-01,90.39
2005-06-01,90.49
2005-07-01,90.22
2005-08-01,89.86
2005-09-01,81.20
2005-10-01,83.03
2005-11-01,86.51
2005-12-01,87.96
2006-01-01,89.78
2006-02-01,89.25
2006-03-01,89.25
2006-04-01,89.81
2006-05-01,90.38
2006-06-01,90.69
2006-07-01,90.89
2006-08-01,90.45
2006-09-01,90.60
2006-10-01,90.78
2006-11-01,89.34
2006-12-01,90.69
2007-01-01,88.35
2007-02-01,89.12
2007-03-01,88.98
2007-04-01,89.09
2007-05-01,89.70
2007-06-01,89.20
2007-07-01,89.18
2007-08-01,89.25
2007-09-01,89.46
2007-10-01,89.27
2007-11-01,90.42
2007-12-01,91.18
2008-01-01,90.80
2008-02-01,90.93
2008-03-01,91.42
2008-04-01,91.76
2008-05-01,91.47
2008-06-01,91.89
2008-07-01,93.91
2008-08-01,92.03
2008-09-01,81.30
2008-10-01,87.84
2008-11-01,89.27
2008-12-01,86.93
2009-01-01,85.77
2009-02-01,84.04
2009-03-01,81.63
2009-04-01,79.85
2009-05-01,79.16
2009-06-01,78.58
2009-07-01,79.10
2009-08-01,79.83
2009-09-01,79.49
2009-10-01,79.11
2009-11-01,79.03
2009-12-01,78.25
2010-01-01,80.01
2010-02-01,81.57
2010-03-01,82.53
2010-04-01,83.13
2010-05-01,83.16
2010-06-01,83.43
2010-07-01,84.00
2010-08-01,85.18
2010-09-01,86.30
2010-10-01,86.26
2010-11-01,85.41
2010-12-01,85.46
2011-01-01,85.06
2011-02-01,82.94
2011-03-01,85.53
2011-04-01,85.59
2011-05-01,86.04
2011-06-01,86.02
2011-07-01,85.01
2011-08-01,86.04
2011-09-01,85.00
2011-10-01,86.53
2011-11-01,86.98
2011-12-01,87.25
2012-01-01,88.04
2012-02-01,87.40
2012-03-01,86.99
2012-04-01,86.73
2012-05-01,86.73
2012-06-01,86.50
2012-07-01,87.06
2012-08-01,85.86
2012-09-01,86.37
2012-10-01,87.42
2012-11-01,87.25
2012-12-01,86.74
2013-01-01,86.59
2013-02-01,86.79
2013-03-01,86.78
2013-04-01,87.06
2013-05-01,86.91
2013-06-01,86.97
2013-07-01,87.46
2013-08-01,87.25
2013-09-01,88.01
2013-10-01,86.20
2013-11-01,86.65
2013-12-01,86.34
2014-01-01,86.95
2014-02-01,87.61
2014-03-01,88.84
2014-04-01,90.38
2014-05-01,90.58
2014-06-01,91.18
2014-07-01,91.17
2014-08-01,91.33
2014-09-01,91.41
2014-10-01,91.18
2014-11-01,90.34
2014-12-01,91.57
2015-01-01,89.78
2015-02-01,87.47
2015-03-01,85.98
2015-04-01,84.85
2015-05-01,83.24
2015-06-01,82.52
2015-07-01,83.36
2015-08-01,83.95
2015-09-01,83.06
2015-10-01,81.87
2015-11-01,80.78
2015-12-01,80.31
2016-01-01,79.69
2016-02-01,78.95
2016-03-01,77.44
2016-04-01,76.13
2016-05-01,76.68
2016-06-01,76.46
2016-07-01,76.78
2016-08-01,76.74
2016-09-01,76.55
2016-10-01,78.36
2016-11-01,78.27
2016-12-01,78.60
2017-01-01,79.99
2017-02-01,81.97
2017-03-01,82.34
2017-04-01,83.39
2017-05-01,84.01
2017-06-01,84.89
2017-07-01,84.75
2017-08-01,84.25
2017-09-01,85.27
2017-10-01,86.36
2017-11-01,87.91
2017-12-01,88.62
2018-01-01,87.46
2018-02-01,89.66
2018-03-01,90.54
2018-04-01,91.08
2018-05-01,92.36
