Date,IZ33636
2012-12-01,100.00
2013-01-01,100.70
2013-02-01,101.10
2013-03-01,103.00
2013-04-01,103.10
2013-05-01,103.00
2013-06-01,101.60
2013-07-01,101.20
2013-08-01,101.20
2013-09-01,101.70
2013-10-01,101.60
2013-11-01,101.30
2013-12-01,100.60
2014-01-01,100.40
2014-02-01,100.20
2014-03-01,100.60
2014-04-01,100.90
2014-05-01,100.90
2014-06-01,100.60
2014-07-01,100.50
2014-08-01,100.20
2014-09-01,99.90
2014-10-01,100.20
2014-11-01,101.50
2014-12-01,103.10
2015-01-01,102.70
2015-02-01,101.20
2015-03-01,100.10
2015-04-01,99.10
2015-05-01,98.50
2015-06-01,96.10
2015-07-01,97.80
2015-08-01,97.30
2015-09-01,97.40
2015-10-01,97.50
2015-11-01,97.50
2015-12-01,97.10
2016-01-01,96.60
2016-02-01,96.60
2016-03-01,96.50
2016-04-01,97.10
2016-05-01,97.30
2016-06-01,97.10
2016-07-01,97.20
2016-08-01,97.20
2016-09-01,97.30
2016-10-01,97.60
2016-11-01,97.40
2016-12-01,96.70
2017-01-01,95.90
2017-02-01,96.10
2017-03-01,96.20
2017-04-01,95.90
2017-05-01,96.30
2017-06-01,96.30
2017-07-01,96.30
2017-08-01,96.30
2017-09-01,96.30
2017-10-01,96.30
2017-11-01,96.10
2017-12-01,96.10
2018-01-01,96.10
2018-02-01,96.20
2018-03-01,96.20
2018-04-01,96.60
2018-05-01,96.60
