Date,CEU3133200001
1990-01-01,1614100.00
1990-02-01,1614000.00
1990-03-01,1613800.00
1990-04-01,1614700.00
1990-05-01,1616000.00
1990-06-01,1621500.00
1990-07-01,1603900.00
1990-08-01,1611500.00
1990-09-01,1611400.00
1990-10-01,1608200.00
1990-11-01,1598700.00
1990-12-01,1592600.00
1991-01-01,1578000.00
1991-02-01,1558400.00
1991-03-01,1552400.00
1991-04-01,1544800.00
1991-05-01,1541300.00
1991-06-01,1546200.00
1991-07-01,1524700.00
1991-08-01,1534100.00
1991-09-01,1536400.00
1991-10-01,1533100.00
1991-11-01,1526700.00
1991-12-01,1519500.00
1992-01-01,1501500.00
1992-02-01,1492100.00
1992-03-01,1487900.00
1992-04-01,1491000.00
1992-05-01,1496700.00
1992-06-01,1504700.00
1992-07-01,1489200.00
1992-08-01,1497600.00
1992-09-01,1504900.00
1992-10-01,1501200.00
1992-11-01,1499500.00
1992-12-01,1500200.00
1993-01-01,1493500.00
1993-02-01,1496900.00
1993-03-01,1500000.00
1993-04-01,1500700.00
1993-05-01,1503200.00
1993-06-01,1511700.00
1993-07-01,1501400.00
1993-08-01,1508300.00
1993-09-01,1518500.00
1993-10-01,1522100.00
1993-11-01,1526800.00
1993-12-01,1530500.00
1994-01-01,1527800.00
1994-02-01,1531300.00
1994-03-01,1539700.00
1994-04-01,1545600.00
1994-05-01,1553700.00
1994-06-01,1571900.00
1994-07-01,1564800.00
1994-08-01,1575200.00
1994-09-01,1581300.00
1994-10-01,1589700.00
1994-11-01,1598300.00
1994-12-01,1604200.00
1995-01-01,1603600.00
1995-02-01,1611100.00
1995-03-01,1616800.00
1995-04-01,1621500.00
1995-05-01,1624500.00
1995-06-01,1631800.00
1995-07-01,1616800.00
1995-08-01,1625500.00
1995-09-01,1627200.00
1995-10-01,1631200.00
1995-11-01,1633800.00
1995-12-01,1637100.00
1996-01-01,1633000.00
1996-02-01,1633300.00
1996-03-01,1635100.00
1996-04-01,1634700.00
1996-05-01,1638600.00
1996-06-01,1653300.00
1996-07-01,1640700.00
1996-08-01,1652600.00
1996-09-01,1655300.00
1996-10-01,1661500.00
1996-11-01,1663800.00
1996-12-01,1668100.00
1997-01-01,1663300.00
1997-02-01,1668900.00
1997-03-01,1674600.00
1997-04-01,1679800.00
1997-05-01,1686600.00
1997-06-01,1700400.00
1997-07-01,1687200.00
1997-08-01,1704800.00
1997-09-01,1709800.00
1997-10-01,1716100.00
1997-11-01,1726200.00
1997-12-01,1732300.00
1998-01-01,1731300.00
1998-02-01,1736800.00
1998-03-01,1740900.00
1998-04-01,1741900.00
1998-05-01,1743700.00
1998-06-01,1753000.00
1998-07-01,1730900.00
1998-08-01,1741400.00
1998-09-01,1741100.00
1998-10-01,1739000.00
1998-11-01,1737300.00
1998-12-01,1736100.00
1999-01-01,1731100.00
1999-02-01,1729500.00
1999-03-01,1727900.00
1999-04-01,1728000.00
1999-05-01,1726800.00
1999-06-01,1731800.00
1999-07-01,1724800.00
1999-08-01,1726200.00
1999-09-01,1724100.00
1999-10-01,1727900.00
1999-11-01,1731500.00
1999-12-01,1730600.00
2000-01-01,1725600.00
2000-02-01,1734400.00
2000-03-01,1742600.00
2000-04-01,1744800.00
2000-05-01,1747500.00
2000-06-01,1766000.00
2000-07-01,1758200.00
2000-08-01,1762100.00
2000-09-01,1759300.00
2000-10-01,1761200.00
2000-11-01,1764800.00
2000-12-01,1764800.00
2001-01-01,1753400.00
2001-02-01,1740200.00
2001-03-01,1732400.00
2001-04-01,1716800.00
2001-05-01,1697500.00
2001-06-01,1691200.00
2001-07-01,1669900.00
2001-08-01,1656000.00
2001-09-01,1639500.00
2001-10-01,1623700.00
2001-11-01,1603900.00
2001-12-01,1592000.00
2002-01-01,1569800.00
2002-02-01,1562400.00
2002-03-01,1557200.00
2002-04-01,1555100.00
2002-05-01,1553200.00
2002-06-01,1561900.00
2002-07-01,1549900.00
2002-08-01,1546300.00
2002-09-01,1542400.00
2002-10-01,1537600.00
2002-11-01,1525900.00
2002-12-01,1520000.00
2003-01-01,1506800.00
2003-02-01,1493500.00
2003-03-01,1492000.00
2003-04-01,1485300.00
2003-05-01,1478100.00
2003-06-01,1482200.00
2003-07-01,1465100.00
2003-08-01,1468000.00
2003-09-01,1463800.00
2003-10-01,1465900.00
2003-11-01,1471300.00
2003-12-01,1474800.00
2004-01-01,1470300.00
2004-02-01,1473500.00
2004-03-01,1475800.00
2004-04-01,1487100.00
2004-05-01,1495100.00
2004-06-01,1506900.00
2004-07-01,1503900.00
2004-08-01,1508300.00
2004-09-01,1506700.00
2004-10-01,1513100.00
2004-11-01,1511200.00
2004-12-01,1512900.00
2005-01-01,1505900.00
2005-02-01,1506600.00
2005-03-01,1510900.00
