Date,IPB52120N
1967-01-01,0.73
1967-02-01,0.75
1967-03-01,0.76
1967-04-01,0.75
1967-05-01,0.77
1967-06-01,0.81
1967-07-01,0.79
1967-08-01,0.81
1967-09-01,0.84
1967-10-01,0.83
1967-11-01,0.84
1967-12-01,0.82
1968-01-01,0.82
1968-02-01,0.85
1968-03-01,0.85
1968-04-01,0.84
1968-05-01,0.87
1968-06-01,0.91
1968-07-01,0.90
1968-08-01,0.94
1968-09-01,0.96
1968-10-01,0.95
1968-11-01,0.93
1968-12-01,0.91
1969-01-01,0.92
1969-02-01,0.93
1969-03-01,0.94
1969-04-01,0.95
1969-05-01,0.97
1969-06-01,1.01
1969-07-01,1.02
1969-08-01,1.04
1969-09-01,1.08
1969-10-01,1.06
1969-11-01,1.04
1969-12-01,1.02
1970-01-01,1.00
1970-02-01,1.00
1970-03-01,1.01
1970-04-01,1.03
1970-05-01,1.03
1970-06-01,1.07
1970-07-01,1.08
1970-08-01,1.07
1970-09-01,1.08
1970-10-01,1.03
1970-11-01,0.99
1970-12-01,0.97
1971-01-01,0.93
1971-02-01,0.93
1971-03-01,0.92
1971-04-01,0.90
1971-05-01,0.90
1971-06-01,0.95
1971-07-01,0.96
1971-08-01,0.97
1971-09-01,1.02
1971-10-01,1.01
1971-11-01,1.01
1971-12-01,1.00
1972-01-01,1.03
1972-02-01,1.05
1972-03-01,1.06
1972-04-01,1.07
1972-05-01,1.09
1972-06-01,1.11
1972-07-01,1.10
1972-08-01,1.12
1972-09-01,1.15
1972-10-01,1.17
1972-11-01,1.20
1972-12-01,1.22
1973-01-01,1.20
1973-02-01,1.22
1973-03-01,1.23
1973-04-01,1.23
1973-05-01,1.26
1973-06-01,1.30
1973-07-01,1.27
1973-08-01,1.33
1973-09-01,1.38
1973-10-01,1.41
1973-11-01,1.47
1973-12-01,1.51
1974-01-01,1.50
1974-02-01,1.53
1974-03-01,1.56
1974-04-01,1.53
1974-05-01,1.59
1974-06-01,1.63
1974-07-01,1.60
1974-08-01,1.52
1974-09-01,1.67
1974-10-01,1.68
1974-11-01,1.69
1974-12-01,1.69
1975-01-01,1.60
1975-02-01,1.55
1975-03-01,1.53
1975-04-01,1.52
1975-05-01,1.49
1975-06-01,1.50
1975-07-01,1.46
1975-08-01,1.49
1975-09-01,1.54
1975-10-01,1.55
1975-11-01,1.59
1975-12-01,1.64
1976-01-01,1.61
1976-02-01,1.63
1976-03-01,1.67
1976-04-01,1.67
1976-05-01,1.74
1976-06-01,1.79
1976-07-01,1.79
1976-08-01,1.84
1976-09-01,1.93
1976-10-01,1.98
1976-11-01,2.06
1976-12-01,2.14
1977-01-01,2.08
1977-02-01,2.17
1977-03-01,2.20
1977-04-01,2.25
1977-05-01,2.31
1977-06-01,2.41
1977-07-01,2.39
1977-08-01,2.45
1977-09-01,2.55
1977-10-01,2.60
1977-11-01,2.68
1977-12-01,2.77
1978-01-01,2.69
1978-02-01,2.77
1978-03-01,2.86
1978-04-01,2.90
1978-05-01,2.92
1978-06-01,3.02
1978-07-01,3.01
1978-08-01,3.07
1978-09-01,3.17
1978-10-01,3.21
1978-11-01,3.35
1978-12-01,3.46
1979-01-01,3.41
1979-02-01,3.48
1979-03-01,3.56
1979-04-01,3.49
1979-05-01,3.59
1979-06-01,3.74
1979-07-01,3.76
1979-08-01,3.86
1979-09-01,4.02
1979-10-01,4.07
1979-11-01,4.25
1979-12-01,4.43
1980-01-01,4.39
1980-02-01,4.48
1980-03-01,4.59
1980-04-01,4.59
1980-05-01,4.65
1980-06-01,4.76
1980-07-01,4.66
1980-08-01,4.82
1980-09-01,4.93
1980-10-01,5.01
1980-11-01,5.18
1980-12-01,5.34
1981-01-01,5.26
1981-02-01,5.30
1981-03-01,5.37
1981-04-01,5.42
1981-05-01,5.52
1981-06-01,5.64
1981-07-01,5.63
1981-08-01,5.80
1981-09-01,5.85
1981-10-01,5.95
1981-11-01,6.05
1981-12-01,6.19
1982-01-01,5.93
1982-02-01,6.23
1982-03-01,6.29
1982-04-01,6.24
1982-05-01,6.35
1982-06-01,6.47
1982-07-01,6.44
1982-08-01,6.41
1982-09-01,6.53
1982-10-01,6.52
1982-11-01,6.66
1982-12-01,6.84
1983-01-01,6.80
1983-02-01,6.80
1983-03-01,6.97
1983-04-01,7.05
1983-05-01,7.12
1983-06-01,7.26
1983-07-01,7.38
1983-08-01,7.35
1983-09-01,7.89
1983-10-01,7.96
1983-11-01,8.15
1983-12-01,8.35
1984-01-01,8.32
1984-02-01,8.48
1984-03-01,8.63
1984-04-01,8.74
1984-05-01,8.83
1984-06-01,9.09
1984-07-01,9.05
1984-08-01,9.25
1984-09-01,9.53
1984-10-01,9.52
1984-11-01,9.75
1984-12-01,10.11
1985-01-01,9.82
1985-02-01,9.75
1985-03-01,9.91
1985-04-01,9.65
1985-05-01,9.70
1985-06-01,9.95
1985-07-01,9.60
1985-08-01,9.71
1985-09-01,9.78
1985-10-01,9.71
1985-11-01,9.93
1985-12-01,10.20
1986-01-01,9.78
1986-02-01,9.73
1986-03-01,9.84
1986-04-01,9.70
1986-05-01,9.71
1986-06-01,9.58
1986-07-01,9.70
1986-08-01,9.91
1986-09-01,10.05
1986-10-01,10.04
1986-11-01,10.31
1986-12-01,10.67
1987-01-01,10.46
1987-02-01,10.66
1987-03-01,10.68
1987-04-01,10.69
1987-05-01,10.90
1987-06-01,11.21
1987-07-01,11.18
1987-08-01,11.61
1987-09-01,11.68
1987-10-01,11.97
1987-11-01,12.31
1987-12-01,12.72
1988-01-01,12.38
1988-02-01,12.32
1988-03-01,12.54
1988-04-01,12.55
1988-05-01,12.57
1988-06-01,12.87
1988-07-01,12.73
1988-08-01,12.80
1988-09-01,12.92
1988-10-01,12.89
1988-11-01,13.03
1988-12-01,13.21
1989-01-01,12.92
1989-02-01,12.84
1989-03-01,12.81
1989-04-01,12.83
1989-05-01,12.65
1989-06-01,12.83
1989-07-01,12.83
1989-08-01,13.12
1989-09-01,13.13
1989-10-01,13.29
1989-11-01,13.57
1989-12-01,14.01
1990-01-01,13.78
1990-02-01,13.81
1990-03-01,14.02
1990-04-01,13.80
1990-05-01,14.07
1990-06-01,14.36
1990-07-01,14.20
1990-08-01,14.29
1990-09-01,14.49
1990-10-01,14.40
1990-11-01,14.50
1990-12-01,14.93
1991-01-01,14.20
1991-02-01,14.19
1991-03-01,14.24
1991-04-01,14.14
1991-05-01,14.14
1991-06-01,14.49
1991-07-01,14.11
1991-08-01,14.35
1991-09-01,14.58
1991-10-01,14.41
1991-11-01,14.74
1991-12-01,15.36
1992-01-01,15.00
1992-02-01,15.03
1992-03-01,15.29
1992-04-01,15.40
1992-05-01,15.85
1992-06-01,16.13
1992-07-01,16.06
1992-08-01,16.43
1992-09-01,16.89
1992-10-01,17.63
1992-11-01,18.07
1992-12-01,18.00
1993-01-01,17.20
1993-02-01,16.91
1993-03-01,17.07
1993-04-01,17.27
1993-05-01,17.49
1993-06-01,17.61
1993-07-01,17.41
1993-08-01,17.76
1993-09-01,18.36
1993-10-01,19.04
1993-11-01,19.61
1993-12-01,19.58
1994-01-01,18.52
1994-02-01,18.13
1994-03-01,18.57
1994-04-01,18.91
1994-05-01,19.36
1994-06-01,19.85
1994-07-01,19.89
1994-08-01,20.61
1994-09-01,21.62
1994-10-01,22.57
1994-11-01,23.36
1994-12-01,23.49
1995-01-01,22.30
1995-02-01,21.84
1995-03-01,22.27
1995-04-01,22.43
1995-05-01,23.41
1995-06-01,24.21
1995-07-01,24.38
1995-08-01,25.21
1995-09-01,26.38
1995-10-01,27.30
1995-11-01,27.80
1995-12-01,27.99
1996-01-01,26.80
1996-02-01,26.94
1996-03-01,27.32
1996-04-01,27.65
1996-05-01,28.43
1996-06-01,29.52
1996-07-01,29.91
1996-08-01,30.91
1996-09-01,32.34
1996-10-01,33.38
1996-11-01,34.21
1996-12-01,34.79
1997-01-01,33.14
1997-02-01,33.44
1997-03-01,34.38
1997-04-01,35.57
1997-05-01,36.72
1997-06-01,38.13
1997-07-01,38.51
1997-08-01,39.39
1997-09-01,41.13
1997-10-01,42.26
1997-11-01,43.89
1997-12-01,44.38
1998-01-01,43.00
1998-02-01,42.93
1998-03-01,43.14
1998-04-01,43.44
1998-05-01,44.48
1998-06-01,45.32
1998-07-01,45.06
1998-08-01,46.49
1998-09-01,47.63
1998-10-01,49.43
1998-11-01,50.73
1998-12-01,51.54
1999-01-01,50.24
1999-02-01,50.57
1999-03-01,51.93
1999-04-01,53.52
1999-05-01,54.99
1999-06-01,55.98
1999-07-01,55.75
1999-08-01,56.87
1999-09-01,57.89
1999-10-01,59.63
1999-11-01,60.96
1999-12-01,62.30
2000-01-01,61.55
2000-02-01,62.47
2000-03-01,64.06
2000-04-01,65.80
2000-05-01,67.48
2000-06-01,68.24
2000-07-01,67.63
2000-08-01,68.67
2000-09-01,71.65
2000-10-01,72.51
2000-11-01,73.47
2000-12-01,73.80
2001-01-01,71.45
2001-02-01,69.72
2001-03-01,69.85
2001-04-01,68.80
2001-05-01,68.98
2001-06-01,68.78
2001-07-01,66.14
2001-08-01,64.27
2001-09-01,64.56
2001-10-01,64.17
2001-11-01,63.67
2001-12-01,63.32
2002-01-01,58.65
2002-02-01,57.35
2002-03-01,57.84
2002-04-01,58.19
2002-05-01,59.02
2002-06-01,60.16
2002-07-01,58.46
2002-08-01,58.97
2002-09-01,60.40
2002-10-01,60.67
2002-11-01,61.16
2002-12-01,60.57
2003-01-01,57.69
2003-02-01,57.59
2003-03-01,58.47
2003-04-01,59.43
2003-05-01,61.39
