Date,IY1113
2006-12-01,100.00
2007-01-01,100.90
2007-02-01,101.90
2007-03-01,101.10
2007-04-01,105.90
2007-05-01,103.90
2007-06-01,103.40
2007-07-01,101.10
2007-08-01,105.80
2007-09-01,107.10
2007-10-01,113.10
2007-11-01,115.30
2007-12-01,114.80
2008-01-01,114.10
2008-02-01,116.40
2008-03-01,115.40
2008-04-01,114.80
2008-05-01,113.70
2008-06-01,114.60
2008-07-01,112.70
2008-08-01,114.30
2008-09-01,108.50
2008-10-01,100.30
2008-11-01,98.40
2008-12-01,100.00
2009-01-01,96.80
2009-02-01,95.00
2009-03-01,88.70
2009-04-01,92.20
2009-05-01,91.00
2009-06-01,92.80
2009-07-01,95.60
2009-08-01,98.70
2009-09-01,99.70
2009-10-01,101.10
2009-11-01,98.10
2009-12-01,104.70
2010-01-01,118.40
2010-02-01,118.40
2010-03-01,119.10
2010-04-01,122.90
2010-05-01,120.20
2010-06-01,124.10
2010-07-01,114.20
2010-08-01,112.30
2010-09-01,107.10
2010-10-01,110.90
2010-11-01,112.40
2010-12-01,113.60
2011-01-01,118.30
2011-02-01,118.60
2011-03-01,121.70
2011-04-01,115.10
2011-05-01,115.40
2011-06-01,120.00
2011-07-01,117.50
2011-08-01,119.10
2011-09-01,110.00
2011-10-01,110.10
2011-11-01,115.00
2011-12-01,120.60
2012-01-01,117.40
2012-02-01,113.90
2012-03-01,118.60
2012-04-01,121.80
2012-05-01,123.60
2012-06-01,125.90
2012-07-01,124.30
2012-08-01,121.90
2012-09-01,125.20
2012-10-01,131.20
2012-11-01,133.80
2012-12-01,137.80
2013-01-01,143.80
2013-02-01,146.60
2013-03-01,137.40
2013-04-01,133.10
2013-05-01,139.50
2013-06-01,137.80
2013-07-01,137.10
2013-08-01,142.10
2013-09-01,139.70
2013-10-01,145.40
2013-11-01,150.50
2013-12-01,151.90
2014-01-01,156.30
2014-02-01,163.60
2014-03-01,161.20
2014-04-01,156.70
2014-05-01,156.10
2014-06-01,152.20
2014-07-01,147.70
2014-08-01,146.50
2014-09-01,152.00
2014-10-01,160.90
2014-11-01,153.00
2014-12-01,156.80
2015-01-01,156.00
2015-02-01,157.00
2015-03-01,151.90
2015-04-01,152.60
2015-05-01,156.80
2015-06-01,154.00
2015-07-01,150.10
2015-08-01,150.30
2015-09-01,147.10
2015-10-01,147.50
2015-11-01,144.40
2015-12-01,141.70
2016-01-01,141.10
2016-02-01,139.40
2016-03-01,131.30
2016-04-01,129.30
2016-05-01,131.50
2016-06-01,136.70
2016-07-01,133.00
2016-08-01,124.60
2016-09-01,121.70
2016-10-01,127.40
2016-11-01,124.30
2016-12-01,121.30
2017-01-01,122.00
2017-02-01,117.00
2017-03-01,118.30
2017-04-01,117.90
2017-05-01,116.60
2017-06-01,113.60
2017-07-01,117.00
2017-08-01,119.10
2017-09-01,120.80
2017-10-01,122.90
2017-11-01,124.60
2017-12-01,123.50
2018-01-01,125.30
2018-02-01,124.60
2018-03-01,126.80
2018-04-01,124.70
2018-05-01,118.70
