Date,IY331
2005-12-01,100.00
2006-01-01,102.20
2006-02-01,104.50
2006-03-01,106.60
2006-04-01,108.10
2006-05-01,113.20
2006-06-01,118.70
2006-07-01,117.00
2006-08-01,119.90
2006-09-01,120.10
2006-10-01,117.40
2006-11-01,117.90
2006-12-01,118.40
2007-01-01,117.30
2007-02-01,118.40
2007-03-01,122.10
2007-04-01,123.40
2007-05-01,126.80
2007-06-01,127.30
2007-07-01,125.10
2007-08-01,125.10
2007-09-01,123.40
2007-10-01,125.70
2007-11-01,128.50
2007-12-01,130.20
2008-01-01,131.00
2008-02-01,137.80
2008-03-01,147.30
2008-04-01,151.90
2008-05-01,151.10
2008-06-01,152.40
2008-07-01,154.90
2008-08-01,155.10
2008-09-01,145.10
2008-10-01,137.50
2008-11-01,126.30
2008-12-01,119.60
2009-01-01,119.80
2009-02-01,119.20
2009-03-01,121.40
2009-04-01,119.60
2009-05-01,118.70
2009-06-01,119.70
2009-07-01,120.30
2009-08-01,121.80
2009-09-01,125.20
2009-10-01,128.90
2009-11-01,132.30
2009-12-01,137.90
2010-01-01,139.60
2010-02-01,140.00
2010-03-01,139.10
2010-04-01,142.90
2010-05-01,146.70
2010-06-01,147.30
2010-07-01,147.60
2010-08-01,146.20
2010-09-01,148.40
2010-10-01,152.10
2010-11-01,157.30
2010-12-01,160.40
2011-01-01,165.20
2011-02-01,167.30
2011-03-01,171.10
2011-04-01,175.20
2011-05-01,178.60
2011-06-01,179.20
2011-07-01,179.30
2011-08-01,182.20
2011-09-01,187.80
2011-10-01,182.40
2011-11-01,177.50
2011-12-01,179.80
2012-01-01,172.90
2012-02-01,175.40
2012-03-01,179.60
2012-04-01,176.40
2012-05-01,174.00
2012-06-01,168.80
2012-07-01,168.00
2012-08-01,165.90
2012-09-01,168.80
2012-10-01,175.50
2012-11-01,173.50
2012-12-01,172.60
2013-01-01,170.30
2013-02-01,169.70
2013-03-01,167.40
2013-04-01,165.70
2013-05-01,158.80
2013-06-01,155.20
2013-07-01,150.30
2013-08-01,147.80
2013-09-01,151.50
2013-10-01,150.80
2013-11-01,149.70
2013-12-01,147.10
2014-01-01,144.60
2014-02-01,146.30
2014-03-01,148.80
2014-04-01,150.30
2014-05-01,148.90
2014-06-01,146.30
2014-07-01,150.90
2014-08-01,150.30
2014-09-01,148.40
2014-10-01,144.60
2014-11-01,141.40
2014-12-01,142.60
2015-01-01,142.80
2015-02-01,144.90
2015-03-01,141.90
2015-04-01,141.10
2015-05-01,140.30
2015-06-01,139.40
2015-07-01,137.60
2015-08-01,132.10
2015-09-01,133.70
2015-10-01,134.00
2015-11-01,131.30
2015-12-01,127.30
2016-01-01,126.70
2016-02-01,126.20
2016-03-01,131.70
2016-04-01,131.40
2016-05-01,134.60
2016-06-01,131.50
2016-07-01,138.00
2016-08-01,138.20
2016-09-01,137.80
2016-10-01,135.30
2016-11-01,136.40
2016-12-01,132.60
2017-01-01,133.40
2017-02-01,135.30
2017-03-01,136.90
2017-04-01,137.80
2017-05-01,137.40
2017-06-01,137.50
2017-07-01,135.00
2017-08-01,137.50
2017-09-01,142.20
2017-10-01,139.10
2017-11-01,140.00
2017-12-01,139.70
2018-01-01,142.70
2018-02-01,145.00
2018-03-01,145.60
2018-04-01,147.50
2018-05-01,147.50
