Date,IPB53100N
1947-01-01,7.73
1947-02-01,7.89
1947-03-01,7.98
1947-04-01,7.99
1947-05-01,7.89
1947-06-01,7.85
1947-07-01,7.24
1947-08-01,7.52
1947-09-01,7.72
1947-10-01,7.96
1947-11-01,7.93
1947-12-01,7.85
1948-01-01,7.89
1948-02-01,7.99
1948-03-01,7.90
1948-04-01,7.70
1948-05-01,7.93
1948-06-01,8.10
1948-07-01,7.66
1948-08-01,7.99
1948-09-01,8.08
1948-10-01,8.51
1948-11-01,8.28
1948-12-01,8.08
1949-01-01,8.05
1949-02-01,8.05
1949-03-01,7.85
1949-04-01,7.58
1949-05-01,7.18
1949-06-01,7.12
1949-07-01,6.60
1949-08-01,7.00
1949-09-01,7.34
1949-10-01,5.96
1949-11-01,6.28
1949-12-01,7.24
1950-01-01,7.64
1950-02-01,7.66
1950-03-01,7.72
1950-04-01,8.36
1950-05-01,8.71
1950-06-01,9.23
1950-07-01,8.94
1950-08-01,9.72
1950-09-01,9.93
1950-10-01,10.41
1950-11-01,10.06
1950-12-01,10.06
1951-01-01,10.13
1951-02-01,10.27
1951-03-01,10.51
1951-04-01,10.64
1951-05-01,10.51
1951-06-01,10.53
1951-07-01,9.67
1951-08-01,10.01
1951-09-01,10.28
1951-10-01,10.38
1951-11-01,10.25
1951-12-01,10.24
1952-01-01,10.44
1952-02-01,10.57
1952-03-01,10.67
1952-04-01,10.35
1952-05-01,10.39
1952-06-01,8.74
1952-07-01,7.76
1952-08-01,10.21
1952-09-01,11.26
1952-10-01,11.81
1952-11-01,11.95
1952-12-01,11.90
1953-01-01,12.24
1953-02-01,12.65
1953-03-01,12.87
1953-04-01,12.81
1953-05-01,12.85
1953-06-01,12.70
1953-07-01,12.01
1953-08-01,12.30
1953-09-01,12.13
1953-10-01,12.13
1953-11-01,11.49
1953-12-01,11.06
1954-01-01,10.85
1954-02-01,10.79
1954-03-01,10.41
1954-04-01,10.35
1954-05-01,10.61
1954-06-01,10.77
1954-07-01,9.66
1954-08-01,10.04
1954-09-01,10.21
1954-10-01,10.80
1954-11-01,11.19
1954-12-01,11.35
1955-01-01,11.81
1955-02-01,12.30
1955-03-01,12.67
1955-04-01,12.93
1955-05-01,13.31
1955-06-01,13.39
1955-07-01,12.04
1955-08-01,12.70
1955-09-01,13.28
1955-10-01,13.83
1955-11-01,13.77
1955-12-01,13.59
1956-01-01,13.34
1956-02-01,13.28
1956-03-01,13.19
1956-04-01,13.51
1956-05-01,13.08
1956-06-01,13.13
1956-07-01,9.78
1956-08-01,11.98
1956-09-01,13.34
1956-10-01,14.03
1956-11-01,13.77
1956-12-01,13.74
1957-01-01,13.42
1957-02-01,13.68
1957-03-01,13.59
1957-04-01,13.26
1957-05-01,13.08
1957-06-01,13.66
1957-07-01,12.27
1957-08-01,12.96
1957-09-01,12.88
1957-10-01,13.02
1957-11-01,12.39
1957-12-01,11.61
1958-01-01,11.00
1958-02-01,10.57
1958-03-01,10.35
1958-04-01,9.89
1958-05-01,10.01
1958-06-01,10.90
1958-07-01,9.89
1958-08-01,10.65
1958-09-01,11.61
1958-10-01,11.64
1958-11-01,12.39
1958-12-01,12.30
1959-01-01,12.59
1959-02-01,13.34
1959-03-01,14.03
1959-04-01,14.33
1959-05-01,14.85
1959-06-01,15.11
1959-07-01,12.16
1959-08-01,10.99
1959-09-01,11.45
1959-10-01,11.37
1959-11-01,12.10
1959-12-01,14.06
1960-01-01,14.72
1960-02-01,14.69
1960-03-01,14.36
1960-04-01,13.80
1960-05-01,13.68
1960-06-01,13.48
1960-07-01,12.18
1960-08-01,12.36
1960-09-01,12.79
1960-10-01,12.70
1960-11-01,12.15
1960-12-01,11.38
1961-01-01,11.61
1961-02-01,11.55
1961-03-01,11.72
1961-04-01,12.27
1961-05-01,12.96
1961-06-01,13.42
1961-07-01,12.42
1961-08-01,13.19
1961-09-01,13.45
1961-10-01,13.85
1961-11-01,14.06
1961-12-01,14.03
1962-01-01,14.12
1962-02-01,14.50
1962-03-01,14.72
1962-04-01,14.75
1962-05-01,14.58
1962-06-01,14.55
1962-07-01,13.33
1962-08-01,13.62
1962-09-01,14.43
1962-10-01,14.52
1962-11-01,14.52
1962-12-01,14.20
1963-01-01,14.26
1963-02-01,14.82
1963-03-01,15.25
1963-04-01,15.56
1963-05-01,16.06
1963-06-01,16.09
1963-07-01,14.43
1963-08-01,14.46
1963-09-01,15.56
1963-10-01,15.80
1963-11-01,15.66
