Date,CEU4245400001
1990-01-01,420200.00
1990-02-01,415100.00
1990-03-01,411600.00
1990-04-01,408700.00
1990-05-01,409600.00
1990-06-01,410300.00
1990-07-01,410900.00
1990-08-01,413900.00
1990-09-01,419000.00
1990-10-01,430100.00
1990-11-01,441500.00
1990-12-01,439800.00
1991-01-01,422100.00
1991-02-01,408900.00
1991-03-01,403800.00
1991-04-01,395300.00
1991-05-01,388700.00
1991-06-01,385200.00
1991-07-01,383300.00
1991-08-01,394700.00
1991-09-01,398100.00
1991-10-01,412300.00
1991-11-01,426700.00
1991-12-01,425800.00
1992-01-01,408600.00
1992-02-01,401300.00
1992-03-01,399900.00
1992-04-01,392900.00
1992-05-01,387200.00
1992-06-01,386600.00
1992-07-01,386800.00
1992-08-01,394600.00
1992-09-01,402800.00
1992-10-01,421900.00
1992-11-01,434500.00
1992-12-01,436300.00
1993-01-01,412600.00
1993-02-01,405500.00
1993-03-01,400700.00
1993-04-01,400600.00
1993-05-01,392600.00
1993-06-01,390900.00
1993-07-01,388900.00
1993-08-01,391300.00
1993-09-01,398300.00
1993-10-01,418900.00
1993-11-01,427600.00
1993-12-01,431100.00
1994-01-01,406100.00
1994-02-01,403600.00
1994-03-01,406100.00
1994-04-01,407700.00
1994-05-01,406000.00
1994-06-01,409100.00
1994-07-01,407300.00
1994-08-01,414200.00
1994-09-01,428300.00
1994-10-01,444900.00
1994-11-01,460300.00
1994-12-01,460300.00
1995-01-01,437000.00
1995-02-01,435800.00
1995-03-01,429900.00
1995-04-01,425000.00
1995-05-01,419600.00
1995-06-01,418600.00
1995-07-01,421700.00
1995-08-01,426500.00
1995-09-01,435300.00
1995-10-01,448200.00
1995-11-01,463100.00
1995-12-01,464600.00
1996-01-01,440500.00
1996-02-01,433900.00
1996-03-01,431800.00
1996-04-01,426700.00
1996-05-01,423200.00
1996-06-01,421600.00
1996-07-01,417600.00
1996-08-01,424100.00
1996-09-01,436900.00
1996-10-01,455900.00
1996-11-01,472500.00
1996-12-01,477100.00
1997-01-01,448900.00
1997-02-01,439200.00
1997-03-01,436000.00
1997-04-01,432200.00
1997-05-01,428800.00
1997-06-01,427400.00
1997-07-01,424900.00
1997-08-01,430900.00
1997-09-01,443000.00
1997-10-01,461900.00
1997-11-01,480200.00
1997-12-01,480200.00
1998-01-01,454200.00
1998-02-01,442400.00
1998-03-01,440400.00
1998-04-01,437100.00
1998-05-01,434600.00
1998-06-01,435500.00
1998-07-01,436300.00
1998-08-01,442300.00
1998-09-01,452200.00
1998-10-01,473100.00
1998-11-01,493500.00
1998-12-01,494100.00
1999-01-01,460700.00
1999-02-01,455400.00
1999-03-01,452100.00
1999-04-01,452300.00
1999-05-01,450100.00
1999-06-01,452500.00
1999-07-01,453400.00
1999-08-01,460100.00
1999-09-01,476300.00
1999-10-01,498300.00
1999-11-01,521000.00
1999-12-01,527400.00
2000-01-01,490800.00
2000-02-01,486500.00
2000-03-01,484600.00
2000-04-01,480500.00
2000-05-01,477600.00
2000-06-01,477500.00
2000-07-01,475400.00
2000-08-01,481300.00
2000-09-01,490400.00
2000-10-01,508000.00
2000-11-01,527400.00
2000-12-01,529200.00
2001-01-01,498700.00
2001-02-01,487300.00
2001-03-01,486300.00
2001-04-01,475200.00
2001-05-01,468900.00
2001-06-01,465800.00
2001-07-01,460700.00
2001-08-01,458100.00
2001-09-01,458600.00
2001-10-01,467100.00
2001-11-01,478400.00
2001-12-01,476800.00
2002-01-01,456900.00
2002-02-01,451900.00
2002-03-01,444100.00
2002-04-01,437400.00
2002-05-01,433600.00
2002-06-01,431400.00
2002-07-01,426400.00
2002-08-01,430800.00
2002-09-01,435900.00
2002-10-01,446600.00
2002-11-01,461800.00
2002-12-01,467400.00
2003-01-01,434300.00
2003-02-01,429500.00
2003-03-01,425100.00
2003-04-01,419900.00
2003-05-01,416200.00
2003-06-01,415200.00
2003-07-01,415700.00
2003-08-01,418500.00
2003-09-01,423200.00
2003-10-01,436000.00
2003-11-01,444200.00
2003-12-01,449600.00
2004-01-01,424400.00
2004-02-01,421700.00
2004-03-01,420000.00
2004-04-01,417800.00
2004-05-01,415800.00
2004-06-01,417300.00
2004-07-01,418200.00
2004-08-01,420400.00
2004-09-01,429300.00
2004-10-01,439500.00
2004-11-01,457600.00
2004-12-01,463600.00
2005-01-01,430800.00
2005-02-01,427900.00
2005-03-01,425300.00
2005-04-01,423600.00
2005-05-01,418000.00
2005-06-01,417400.00
2005-07-01,419100.00
2005-08-01,426900.00
2005-09-01,439600.00
2005-10-01,448600.00
2005-11-01,465800.00
2005-12-01,471800.00
2006-01-01,435100.00
2006-02-01,424900.00
2006-03-01,421200.00
2006-04-01,415500.00
2006-05-01,414500.00
2006-06-01,414400.00
2006-07-01,414000.00
2006-08-01,419700.00
2006-09-01,433600.00
2006-10-01,449200.00
2006-11-01,475300.00
2006-12-01,476400.00
2007-01-01,439100.00
2007-02-01,429200.00
2007-03-01,427000.00
2007-04-01,422600.00
2007-05-01,421700.00
2007-06-01,419600.00
2007-07-01,422000.00
2007-08-01,425700.00
2007-09-01,434400.00
2007-10-01,448900.00
2007-11-01,478100.00
2007-12-01,487000.00
