Date,IPB53000N
1939-01-01,6.62
1939-02-01,6.62
1939-03-01,6.62
1939-04-01,6.20
1939-05-01,6.28
1939-06-01,6.67
1939-07-01,6.90
1939-08-01,6.98
1939-09-01,7.96
1939-10-01,8.76
1939-11-01,8.97
1939-12-01,8.87
1940-01-01,8.68
1940-02-01,8.06
1940-03-01,7.75
1940-04-01,7.75
1940-05-01,8.22
1940-06-01,8.76
1940-07-01,8.92
1940-08-01,8.99
1940-09-01,9.30
1940-10-01,9.46
1940-11-01,9.67
1940-12-01,9.90
1941-01-01,10.11
1941-02-01,10.24
1941-03-01,10.60
1941-04-01,10.16
1941-05-01,10.91
1941-06-01,11.11
1941-07-01,11.17
1941-08-01,11.27
1941-09-01,11.45
1941-10-01,11.58
1941-11-01,11.68
1941-12-01,11.79
1942-01-01,11.92
1942-02-01,12.02
1942-03-01,12.15
1942-04-01,12.28
1942-05-01,12.35
1942-06-01,12.38
1942-07-01,12.48
1942-08-01,12.85
1942-09-01,13.08
1942-10-01,13.52
1942-11-01,13.72
1942-12-01,13.75
1943-01-01,14.16
1943-02-01,14.53
1943-03-01,14.73
1943-04-01,14.81
1943-05-01,14.81
1943-06-01,14.40
1943-07-01,14.73
1943-08-01,14.99
1943-09-01,15.33
1943-10-01,15.66
1943-11-01,15.82
1943-12-01,15.64
1944-01-01,16.15
1944-02-01,16.39
1944-03-01,16.41
1944-04-01,16.31
1944-05-01,16.10
1944-06-01,15.82
1944-07-01,15.33
1944-08-01,15.38
1944-09-01,15.27
1944-10-01,15.38
1944-11-01,15.43
1944-12-01,15.33
1945-01-01,15.61
1945-02-01,15.84
1945-03-01,16.00
1945-04-01,15.71
1945-05-01,15.33
1945-06-01,14.86
1945-07-01,14.09
1945-08-01,12.61
1945-09-01,11.60
1945-10-01,11.01
1945-11-01,11.84
1945-12-01,11.73
1946-01-01,10.75
1946-02-01,9.54
1946-03-01,12.02
1946-04-01,11.17
1946-05-01,10.31
1946-06-01,11.71
1946-07-01,12.17
1946-08-01,12.48
1946-09-01,12.51
1946-10-01,12.82
1946-11-01,12.90
1946-12-01,12.72
1947-01-01,13.39
1947-02-01,13.59
1947-03-01,13.67
1947-04-01,13.28
1947-05-01,13.26
1947-06-01,13.13
1947-07-01,12.07
1947-08-01,13.03
1947-09-01,13.26
1947-10-01,13.80
1947-11-01,13.91
1947-12-01,13.52
1948-01-01,13.85
1948-02-01,14.03
1948-03-01,13.57
1948-04-01,13.39
1948-05-01,13.98
1948-06-01,14.03
1948-07-01,13.13
1948-08-01,13.98
1948-09-01,14.06
1948-10-01,14.58
1948-11-01,14.19
1948-12-01,13.91
1949-01-01,13.93
1949-02-01,13.93
1949-03-01,13.08
1949-04-01,12.85
1949-05-01,12.38
1949-06-01,12.23
1949-07-01,11.27
1949-08-01,12.38
1949-09-01,12.66
1949-10-01,11.71
1949-11-01,12.61
1949-12-01,13.03
1950-01-01,13.39
1950-02-01,13.23
1950-03-01,13.91
1950-04-01,14.40
1950-05-01,14.63
1950-06-01,15.20
1950-07-01,14.50
1950-08-01,16.10
1950-09-01,16.39
1950-10-01,17.08
1950-11-01,16.62
1950-12-01,16.64
1951-01-01,16.85
1951-02-01,16.98
1951-03-01,17.16
1951-04-01,17.16
1951-05-01,17.06
1951-06-01,17.11
1951-07-01,15.61
1951-08-01,16.54
1951-09-01,16.75
1951-10-01,16.98
