Date,IZ3313
2005-12-01,100.00
2006-01-01,105.80
2006-02-01,110.60
2006-03-01,117.00
2006-04-01,117.00
2006-05-01,123.00
2006-06-01,131.80
2006-07-01,122.30
2006-08-01,121.30
2006-09-01,119.50
2006-10-01,119.90
2006-11-01,122.30
2006-12-01,125.10
2007-01-01,127.70
2007-02-01,126.00
2007-03-01,124.90
2007-04-01,124.80
2007-05-01,126.80
2007-06-01,126.40
2007-07-01,123.30
2007-08-01,124.40
2007-09-01,120.70
2007-10-01,118.10
2007-11-01,118.60
2007-12-01,120.60
2008-01-01,119.40
2008-02-01,120.30
2008-03-01,128.50
2008-04-01,136.90
2008-05-01,136.40
2008-06-01,135.30
2008-07-01,136.50
2008-08-01,138.70
2008-09-01,131.00
2008-10-01,123.40
2008-11-01,107.70
2008-12-01,96.80
2009-01-01,86.50
2009-02-01,81.30
2009-03-01,78.40
2009-04-01,79.40
2009-05-01,82.80
2009-06-01,84.30
2009-07-01,88.50
2009-08-01,94.20
2009-09-01,102.60
2009-10-01,100.40
2009-11-01,102.30
2009-12-01,104.90
2010-01-01,111.60
2010-02-01,114.40
2010-03-01,110.80
2010-04-01,117.20
2010-05-01,119.70
2010-06-01,111.80
2010-07-01,107.90
2010-08-01,111.00
2010-09-01,113.20
2010-10-01,116.00
2010-11-01,121.60
2010-12-01,121.50
2011-01-01,122.10
2011-02-01,126.30
2011-03-01,129.30
2011-04-01,131.40
2011-05-01,136.20
2011-06-01,134.40
2011-07-01,133.20
2011-08-01,131.90
2011-09-01,128.30
2011-10-01,125.90
2011-11-01,121.80
2011-12-01,118.00
2012-01-01,114.90
2012-02-01,118.40
2012-03-01,120.00
2012-04-01,120.30
2012-05-01,117.00
2012-06-01,114.40
2012-07-01,111.60
2012-08-01,110.30
2012-09-01,108.40
2012-10-01,114.70
2012-11-01,112.90
2012-12-01,112.00
2013-01-01,115.20
2013-02-01,115.00
2013-03-01,115.10
2013-04-01,112.20
2013-05-01,110.80
2013-06-01,111.50
2013-07-01,111.20
2013-08-01,110.40
2013-09-01,109.50
2013-10-01,108.70
2013-11-01,109.50
2013-12-01,108.30
2014-01-01,108.50
2014-02-01,109.50
2014-03-01,109.20
2014-04-01,109.80
2014-05-01,113.10
2014-06-01,116.10
2014-07-01,117.40
2014-08-01,118.40
2014-09-01,119.00
2014-10-01,116.00
2014-11-01,118.00
2014-12-01,115.80
2015-01-01,112.00
2015-02-01,111.70
2015-03-01,108.30
2015-04-01,108.70
2015-05-01,108.50
2015-06-01,104.20
2015-07-01,102.10
2015-08-01,99.10
2015-09-01,97.20
2015-10-01,96.30
2015-11-01,94.50
2015-12-01,93.50
2016-01-01,92.10
2016-02-01,91.10
2016-03-01,92.20
2016-04-01,91.40
2016-05-01,92.80
2016-06-01,91.50
2016-07-01,91.00
2016-08-01,92.00
2016-09-01,90.30
2016-10-01,91.50
2016-11-01,92.30
2016-12-01,93.50
2017-01-01,94.00
2017-02-01,97.90
2017-03-01,101.10
2017-04-01,102.30
2017-05-01,101.60
2017-06-01,101.00
2017-07-01,101.60
2017-08-01,101.60
2017-09-01,105.80
2017-10-01,107.00
2017-11-01,108.90
2017-12-01,106.70
2018-01-01,110.40
2018-02-01,113.10
2018-03-01,114.90
2018-04-01,112.10
2018-05-01,119.50
