Date,IY3222
2014-12-01,100.00
2015-01-01,99.40
2015-02-01,99.10
2015-03-01,98.90
2015-04-01,98.40
2015-05-01,98.50
2015-06-01,98.50
2015-07-01,98.60
2015-08-01,97.90
2015-09-01,97.70
2015-10-01,97.50
2015-11-01,97.30
2015-12-01,97.20
2016-01-01,96.00
2016-02-01,96.20
2016-03-01,96.50
2016-04-01,96.70
2016-05-01,96.30
2016-06-01,96.20
2016-07-01,95.80
2016-08-01,95.50
2016-09-01,95.70
2016-10-01,95.40
2016-11-01,95.20
2016-12-01,95.00
2017-01-01,94.60
2017-02-01,95.10
2017-03-01,95.40
2017-04-01,96.00
2017-05-01,96.20
2017-06-01,96.40
2017-07-01,98.90
2017-08-01,98.80
2017-09-01,99.10
2017-10-01,100.90
2017-11-01,101.10
2017-12-01,100.40
2018-01-01,100.60
2018-02-01,101.20
2018-03-01,101.40
2018-04-01,102.30
2018-05-01,104.90
