Date,CEU6500000017
2006-03-01,93.00
2006-04-01,94.50
2006-05-01,92.70
2006-06-01,92.40
2006-07-01,93.20
2006-08-01,92.40
2006-09-01,94.60
2006-10-01,96.70
2006-11-01,96.80
2006-12-01,97.20
2007-01-01,95.90
2007-02-01,97.10
2007-03-01,98.50
2007-04-01,100.00
2007-05-01,98.50
2007-06-01,98.30
2007-07-01,99.50
2007-08-01,98.80
2007-09-01,102.20
2007-10-01,102.40
2007-11-01,103.60
2007-12-01,105.10
2008-01-01,102.90
2008-02-01,104.30
2008-03-01,106.80
2008-04-01,106.10
2008-05-01,106.00
2008-06-01,106.20
2008-07-01,105.70
2008-08-01,106.10
2008-09-01,108.00
2008-10-01,109.30
2008-11-01,111.50
2008-12-01,110.80
2009-01-01,108.80
2009-02-01,111.20
2009-03-01,111.60
2009-04-01,111.20
2009-05-01,110.30
2009-06-01,109.30
2009-07-01,109.80
2009-08-01,110.60
2009-09-01,111.60
2009-10-01,113.90
2009-11-01,115.90
2009-12-01,115.20
2010-01-01,113.50
2010-02-01,114.80
2010-03-01,115.20
2010-04-01,116.60
2010-05-01,116.70
2010-06-01,114.60
2010-07-01,114.70
2010-08-01,116.00
2010-09-01,117.20
2010-10-01,119.60
2010-11-01,120.30
2010-12-01,120.50
2011-01-01,120.30
2011-02-01,120.60
2011-03-01,120.80
2011-04-01,122.20
2011-05-01,123.00
2011-06-01,120.20
2011-07-01,121.40
2011-08-01,120.10
2011-09-01,122.60
2011-10-01,126.10
2011-11-01,125.70
2011-12-01,125.90
2012-01-01,126.40
2012-02-01,126.90
2012-03-01,127.80
2012-04-01,129.30
2012-05-01,127.00
2012-06-01,126.10
2012-07-01,127.30
2012-08-01,126.00
2012-09-01,130.00
2012-10-01,130.20
2012-11-01,131.30
2012-12-01,133.20
2013-01-01,129.70
2013-02-01,131.50
2013-03-01,131.50
2013-04-01,132.40
2013-05-01,131.30
2013-06-01,131.80
2013-07-01,129.80
2013-08-01,130.40
2013-09-01,134.10
2013-10-01,134.00
2013-11-01,135.40
2013-12-01,135.70
2014-01-01,133.00
2014-02-01,135.20
2014-03-01,135.80
2014-04-01,135.50
2014-05-01,134.80
2014-06-01,134.90
2014-07-01,133.50
2014-08-01,134.60
2014-09-01,136.80
2014-10-01,138.90
2014-11-01,142.00
2014-12-01,140.20
2015-01-01,138.90
2015-02-01,141.90
2015-03-01,142.60
2015-04-01,142.60
2015-05-01,142.20
2015-06-01,140.70
2015-07-01,141.00
2015-08-01,142.90
2015-09-01,144.00
2015-10-01,146.40
2015-11-01,149.40
2015-12-01,147.50
2016-01-01,146.40
2016-02-01,148.00
2016-03-01,148.20
2016-04-01,149.80
2016-05-01,150.00
2016-06-01,147.60
2016-07-01,148.30
2016-08-01,148.00
2016-09-01,151.50
2016-10-01,155.40
2016-11-01,155.00
2016-12-01,154.70
2017-01-01,154.30
2017-02-01,155.70
2017-03-01,155.50
2017-04-01,158.30
2017-05-01,156.00
2017-06-01,154.70
2017-07-01,156.90
2017-08-01,156.00
2017-09-01,158.80
2017-10-01,162.20
2017-11-01,162.20
2017-12-01,162.50
2018-01-01,160.40
2018-02-01,163.30
2018-03-01,163.20
2018-04-01,165.30
2018-05-01,163.90
