Date,IPB53220N
1967-01-01,61.34
1967-02-01,62.99
1967-03-01,60.98
1967-04-01,61.43
1967-05-01,59.82
1967-06-01,60.31
1967-07-01,53.08
1967-08-01,58.57
1967-09-01,57.51
1967-10-01,61.44
1967-11-01,59.66
1967-12-01,54.49
1968-01-01,59.73
1968-02-01,62.79
1968-03-01,63.23
1968-04-01,62.92
1968-05-01,62.13
1968-06-01,64.63
1968-07-01,56.75
1968-08-01,62.39
1968-09-01,61.45
1968-10-01,65.14
1968-11-01,62.62
1968-12-01,59.42
1969-01-01,64.84
1969-02-01,68.27
1969-03-01,69.02
1969-04-01,68.33
1969-05-01,67.06
1969-06-01,70.08
1969-07-01,62.14
1969-08-01,67.90
1969-09-01,66.63
1969-10-01,69.58
1969-11-01,70.30
1969-12-01,63.15
1970-01-01,68.34
1970-02-01,71.17
1970-03-01,69.24
1970-04-01,70.60
1970-05-01,67.93
1970-06-01,67.29
1970-07-01,61.21
1970-08-01,65.89
1970-09-01,63.01
1970-10-01,67.89
1970-11-01,67.45
1970-12-01,60.78
1971-01-01,68.47
1971-02-01,71.19
1971-03-01,70.03
1971-04-01,71.32
1971-05-01,69.43
1971-06-01,71.21
1971-07-01,63.27
1971-08-01,70.38
1971-09-01,69.00
1971-10-01,75.42
1971-11-01,71.47
1971-12-01,64.90
1972-01-01,71.79
1972-02-01,73.37
1972-03-01,74.29
1972-04-01,73.29
1972-05-01,73.89
1972-06-01,75.72
1972-07-01,71.49
1972-08-01,77.38
1972-09-01,74.67
1972-10-01,78.20
1972-11-01,76.41
1972-12-01,71.31
1973-01-01,74.32
1973-02-01,77.22
1973-03-01,77.80
1973-04-01,79.01
1973-05-01,80.25
1973-06-01,81.24
1973-07-01,78.43
1973-08-01,83.92
1973-09-01,82.59
1973-10-01,85.06
1973-11-01,83.63
1973-12-01,78.18
1974-01-01,81.57
1974-02-01,84.51
1974-03-01,85.72
1974-04-01,85.62
1974-05-01,86.34
1974-06-01,88.48
1974-07-01,83.48
1974-08-01,87.58
1974-09-01,86.37
1974-10-01,86.63
1974-11-01,82.23
1974-12-01,72.90
1975-01-01,73.41
1975-02-01,72.84
1975-03-01,68.32
1975-04-01,68.22
1975-05-01,68.01
1975-06-01,73.17
1975-07-01,70.25
1975-08-01,76.91
1975-09-01,76.49
1975-10-01,79.80
1975-11-01,78.66
1975-12-01,73.79
1976-01-01,76.97
1976-02-01,82.42
1976-03-01,81.77
1976-04-01,82.27
1976-05-01,81.26
1976-06-01,83.49
1976-07-01,76.31
1976-08-01,83.57
1976-09-01,80.89
1976-10-01,83.40
1976-11-01,80.40
1976-12-01,74.16
1977-01-01,79.69
1977-02-01,83.16
1977-03-01,84.10
1977-04-01,83.54
1977-05-01,85.48
1977-06-01,87.28
1977-07-01,81.42
1977-08-01,88.23
1977-09-01,85.92
1977-10-01,87.25
1977-11-01,85.43
1977-12-01,79.18
1978-01-01,85.51
1978-02-01,89.14
1978-03-01,89.62
1978-04-01,89.91
1978-05-01,90.07
1978-06-01,92.71
1978-07-01,84.59
1978-08-01,87.97
1978-09-01,88.07
1978-10-01,90.78
1978-11-01,88.37
1978-12-01,82.93
1979-01-01,84.94
1979-02-01,90.80
1979-03-01,90.96
1979-04-01,91.70
1979-05-01,90.56
1979-06-01,92.88
1979-07-01,90.23
1979-08-01,96.25
1979-09-01,94.33
1979-10-01,96.07
1979-11-01,94.41
1979-12-01,89.44
1980-01-01,93.24
1980-02-01,94.92
1980-03-01,95.34
1980-04-01,92.22
1980-05-01,90.95
1980-06-01,93.83
1980-07-01,86.54
1980-08-01,93.35
1980-09-01,93.83
1980-10-01,94.78
1980-11-01,93.81
1980-12-01,88.34
1981-01-01,91.40
1981-02-01,94.91
1981-03-01,96.70
1981-04-01,94.91
1981-05-01,94.64
1981-06-01,96.42
1981-07-01,91.24
1981-08-01,98.56
1981-09-01,97.80
1981-10-01,95.98
1981-11-01,94.57
1981-12-01,85.16
1982-01-01,91.42
1982-02-01,97.78
1982-03-01,96.99
1982-04-01,93.59
1982-05-01,93.02
1982-06-01,95.73
1982-07-01,91.16
1982-08-01,100.88
1982-09-01,98.75
1982-10-01,99.10
1982-11-01,96.25
1982-12-01,86.99
1983-01-01,96.27
1983-02-01,98.20
1983-03-01,97.93
1983-04-01,97.16
1983-05-01,99.77
1983-06-01,101.63
1983-07-01,98.66
1983-08-01,106.58
1983-09-01,106.19
1983-10-01,108.27
1983-11-01,105.05
1983-12-01,98.13
1984-01-01,103.42
1984-02-01,107.05
1984-03-01,106.79
1984-04-01,107.42
1984-05-01,106.70
1984-06-01,109.19
1984-07-01,107.14
1984-08-01,110.77
1984-09-01,111.62
1984-10-01,110.09
1984-11-01,106.72
1984-12-01,100.74
1985-01-01,104.60
1985-02-01,107.95
1985-03-01,108.27
1985-04-01,104.66
1985-05-01,104.47
1985-06-01,107.95
1985-07-01,104.16
1985-08-01,110.03
1985-09-01,111.17
1985-10-01,108.19
1985-11-01,105.43
1985-12-01,102.76
1986-01-01,106.74
1986-02-01,108.96
1986-03-01,109.44
1986-04-01,108.18
1986-05-01,106.91
1986-06-01,113.63
1986-07-01,108.98
1986-08-01,117.10
1986-09-01,115.37
1986-10-01,115.04
1986-11-01,113.65
1986-12-01,109.45
1987-01-01,111.04
1987-02-01,114.20
1987-03-01,112.38
1987-04-01,113.42
1987-05-01,113.17
1987-06-01,118.86
1987-07-01,117.05
1987-08-01,121.45
1987-09-01,121.35
1987-10-01,119.42
1987-11-01,118.05
1987-12-01,116.14
1988-01-01,116.48
1988-02-01,122.58
1988-03-01,120.84
1988-04-01,119.40
1988-05-01,115.72
1988-06-01,122.37
1988-07-01,118.81
1988-08-01,124.86
1988-09-01,124.41
1988-10-01,121.27
1988-11-01,119.93
1988-12-01,116.74
1989-01-01,121.52
1989-02-01,120.72
1989-03-01,121.77
1989-04-01,118.33
1989-05-01,118.56
1989-06-01,122.05
1989-07-01,118.47
1989-08-01,124.70
1989-09-01,123.14
1989-10-01,120.77
1989-11-01,119.78
1989-12-01,112.49
1990-01-01,119.94
1990-02-01,120.92
1990-03-01,119.16
1990-04-01,117.13
1990-05-01,118.73
1990-06-01,120.15
1990-07-01,121.48
1990-08-01,125.50
1990-09-01,123.75
1990-10-01,122.84
1990-11-01,120.93
1990-12-01,116.86
1991-01-01,118.74
1991-02-01,117.85
1991-03-01,114.49
1991-04-01,114.07
1991-05-01,112.82
1991-06-01,117.87
1991-07-01,118.51
1991-08-01,123.09
1991-09-01,122.93
1991-10-01,122.90
1991-11-01,118.68
1991-12-01,114.79
1992-01-01,121.06
1992-02-01,118.12
1992-03-01,119.69
1992-04-01,118.74
1992-05-01,117.12
1992-06-01,125.38
1992-07-01,123.47
1992-08-01,124.40
1992-09-01,126.45
1992-10-01,121.27
1992-11-01,119.58
1992-12-01,115.65
1993-01-01,119.96
1993-02-01,120.24
1993-03-01,118.96
1993-04-01,120.47
1993-05-01,116.40
1993-06-01,123.47
1993-07-01,120.82
1993-08-01,124.90
1993-09-01,125.04
1993-10-01,121.89
1993-11-01,121.21
1993-12-01,117.76
1994-01-01,120.75
1994-02-01,120.94
1994-03-01,122.37
1994-04-01,120.62
1994-05-01,121.11
1994-06-01,127.65
1994-07-01,125.41
1994-08-01,131.99
1994-09-01,131.88
1994-10-01,129.00
1994-11-01,129.19
1994-12-01,125.20
