Date,CEU7071200001
1990-01-01,60900.00
1990-02-01,61400.00
1990-03-01,63400.00
1990-04-01,66100.00
1990-05-01,69600.00
1990-06-01,72600.00
1990-07-01,73900.00
1990-08-01,73300.00
1990-09-01,70600.00
1990-10-01,69700.00
1990-11-01,67200.00
1990-12-01,67200.00
1991-01-01,64200.00
1991-02-01,64600.00
1991-03-01,66500.00
1991-04-01,69000.00
1991-05-01,72200.00
1991-06-01,76300.00
1991-07-01,77000.00
1991-08-01,76700.00
1991-09-01,72600.00
1991-10-01,72100.00
1991-11-01,69700.00
1991-12-01,70500.00
1992-01-01,68400.00
1992-02-01,67400.00
1992-03-01,68900.00
1992-04-01,72800.00
1992-05-01,77200.00
1992-06-01,80400.00
1992-07-01,82100.00
1992-08-01,81100.00
1992-09-01,77800.00
1992-10-01,77000.00
1992-11-01,73200.00
1992-12-01,73800.00
1993-01-01,70000.00
1993-02-01,70000.00
1993-03-01,71300.00
1993-04-01,75600.00
1993-05-01,80300.00
1993-06-01,84400.00
1993-07-01,85600.00
1993-08-01,85100.00
1993-09-01,81500.00
1993-10-01,80800.00
1993-11-01,77400.00
1993-12-01,77800.00
1994-01-01,73500.00
1994-02-01,73800.00
1994-03-01,76400.00
1994-04-01,80100.00
1994-05-01,84400.00
1994-06-01,88400.00
1994-07-01,89700.00
1994-08-01,88900.00
1994-09-01,84300.00
1994-10-01,82800.00
1994-11-01,79700.00
1994-12-01,80100.00
1995-01-01,74900.00
1995-02-01,75700.00
1995-03-01,77900.00
1995-04-01,81400.00
1995-05-01,86100.00
1995-06-01,90800.00
1995-07-01,92200.00
1995-08-01,91300.00
1995-09-01,85800.00
1995-10-01,85300.00
1995-11-01,82500.00
1995-12-01,82500.00
1996-01-01,78600.00
1996-02-01,79200.00
1996-03-01,81600.00
1996-04-01,86000.00
1996-05-01,91400.00
1996-06-01,95900.00
1996-07-01,98100.00
1996-08-01,96800.00
1996-09-01,91100.00
1996-10-01,91000.00
1996-11-01,88300.00
1996-12-01,89300.00
1997-01-01,84400.00
1997-02-01,84800.00
1997-03-01,87300.00
1997-04-01,91200.00
1997-05-01,96500.00
1997-06-01,101400.00
1997-07-01,103000.00
1997-08-01,101300.00
1997-09-01,95700.00
1997-10-01,95600.00
1997-11-01,92200.00
1997-12-01,92600.00
1998-01-01,87000.00
1998-02-01,88000.00
1998-03-01,90800.00
1998-04-01,95000.00
1998-05-01,99700.00
1998-06-01,103900.00
1998-07-01,106000.00
1998-08-01,105000.00
1998-09-01,99600.00
1998-10-01,98800.00
1998-11-01,97000.00
1998-12-01,97500.00
1999-01-01,92300.00
1999-02-01,92800.00
1999-03-01,95800.00
1999-04-01,100200.00
1999-05-01,104700.00
1999-06-01,110100.00
1999-07-01,112200.00
1999-08-01,111300.00
1999-09-01,104500.00
1999-10-01,105400.00
1999-11-01,103400.00
1999-12-01,104100.00
2000-01-01,99100.00
2000-02-01,99100.00
2000-03-01,103500.00
2000-04-01,107900.00
2000-05-01,112600.00
2000-06-01,119000.00
2000-07-01,120900.00
2000-08-01,119400.00
2000-09-01,111700.00
2000-10-01,112100.00
2000-11-01,110000.00
2000-12-01,110000.00
2001-01-01,103800.00
2001-02-01,105000.00
2001-03-01,108000.00
2001-04-01,112300.00
2001-05-01,117700.00
2001-06-01,124200.00
2001-07-01,126300.00
2001-08-01,124600.00
2001-09-01,117000.00
2001-10-01,116300.00
2001-11-01,112200.00
2001-12-01,112300.00
2002-01-01,105900.00
2002-02-01,106100.00
2002-03-01,108800.00
2002-04-01,112400.00
2002-05-01,116000.00
2002-06-01,123100.00
2002-07-01,123700.00
2002-08-01,120600.00
2002-09-01,114700.00
2002-10-01,114000.00
2002-11-01,111800.00
2002-12-01,111000.00
2003-01-01,106800.00
2003-02-01,107000.00
2003-03-01,109200.00
2003-04-01,111300.00
2003-05-01,116700.00
2003-06-01,123400.00
2003-07-01,125600.00
2003-08-01,123200.00
2003-09-01,114800.00
2003-10-01,115400.00
2003-11-01,112200.00
2003-12-01,110700.00
2004-01-01,106600.00
2004-02-01,106200.00
2004-03-01,109700.00
2004-04-01,115900.00
2004-05-01,121200.00
