Date,IPG2122N
1983-06-01,61.20
1983-07-01,55.65
1983-08-01,55.72
1983-09-01,55.35
1983-10-01,56.53
1983-11-01,54.41
1983-12-01,52.39
1984-01-01,55.44
1984-02-01,63.06
1984-03-01,65.20
1984-04-01,65.31
1984-05-01,69.16
1984-06-01,68.82
1984-07-01,62.27
1984-08-01,57.04
1984-09-01,57.79
1984-10-01,59.11
1984-11-01,54.75
1984-12-01,48.12
1985-01-01,49.90
1985-02-01,57.10
1985-03-01,65.42
1985-04-01,63.42
1985-05-01,67.11
1985-06-01,67.85
1985-07-01,47.94
1985-08-01,57.31
1985-09-01,59.79
1985-10-01,60.97
1985-11-01,60.27
1985-12-01,53.14
1986-01-01,58.05
1986-02-01,65.50
1986-03-01,64.21
1986-04-01,65.99
1986-05-01,66.98
1986-06-01,63.25
1986-07-01,59.70
1986-08-01,61.75
1986-09-01,58.34
1986-10-01,61.69
1986-11-01,59.81
1986-12-01,59.55
1987-01-01,57.77
1987-02-01,69.13
1987-03-01,66.55
1987-04-01,67.62
1987-05-01,71.13
1987-06-01,73.20
1987-07-01,71.18
1987-08-01,78.63
1987-09-01,80.56
1987-10-01,76.57
1987-11-01,78.78
1987-12-01,74.79
1988-01-01,81.53
1988-02-01,82.01
1988-03-01,84.18
1988-04-01,87.31
1988-05-01,89.55
1988-06-01,87.95
1988-07-01,86.97
1988-08-01,91.48
1988-09-01,91.61
1988-10-01,90.51
1988-11-01,90.31
1988-12-01,91.23
1989-01-01,92.77
1989-02-01,96.90
1989-03-01,97.50
1989-04-01,101.33
1989-05-01,102.11
1989-06-01,104.88
1989-07-01,105.44
1989-08-01,106.57
1989-09-01,109.27
1989-10-01,105.77
1989-11-01,106.46
1989-12-01,106.17
1990-01-01,106.62
1990-02-01,110.06
1990-03-01,103.54
1990-04-01,114.32
1990-05-01,111.22
1990-06-01,115.64
1990-07-01,113.41
1990-08-01,110.83
1990-09-01,114.93
1990-10-01,106.05
1990-11-01,109.18
1990-12-01,107.47
1991-01-01,102.96
1991-02-01,111.62
1991-03-01,107.77
1991-04-01,110.19
1991-05-01,113.47
1991-06-01,117.55
1991-07-01,105.55
1991-08-01,112.66
1991-09-01,112.56
1991-10-01,107.23
1991-11-01,108.75
1991-12-01,109.34
1992-01-01,108.14
1992-02-01,116.10
1992-03-01,118.63
1992-04-01,121.83
1992-05-01,124.63
1992-06-01,121.66
1992-07-01,119.34
1992-08-01,120.59
1992-09-01,122.34
1992-10-01,114.21
1992-11-01,117.80
1992-12-01,110.97
1993-01-01,109.94
1993-02-01,118.38
1993-03-01,114.71
1993-04-01,119.21
1993-05-01,120.24
1993-06-01,122.24
1993-07-01,118.37
1993-08-01,109.19
1993-09-01,116.53
1993-10-01,116.42
1993-11-01,119.22
1993-12-01,122.19
1994-01-01,115.90
1994-02-01,119.59
1994-03-01,121.83
1994-04-01,119.64
1994-05-01,119.25
1994-06-01,126.97
1994-07-01,121.52
1994-08-01,120.77
1994-09-01,119.96
1994-10-01,117.93
1994-11-01,114.45
1994-12-01,115.17
1995-01-01,115.03
1995-02-01,119.89
1995-03-01,117.19
1995-04-01,120.32
1995-05-01,120.20
1995-06-01,123.46
1995-07-01,123.36
1995-08-01,122.39
1995-09-01,123.45
1995-10-01,121.42
1995-11-01,121.42
1995-12-01,119.79
1996-01-01,111.05
1996-02-01,114.76
1996-03-01,122.38
1996-04-01,120.42
1996-05-01,122.71
1996-06-01,128.10
1996-07-01,124.95
1996-08-01,126.13
1996-09-01,130.62
1996-10-01,125.48
1996-11-01,124.64
1996-12-01,127.65
1997-01-01,125.10
1997-02-01,128.62
1997-03-01,129.84
1997-04-01,127.44
1997-05-01,128.67
1997-06-01,134.16
1997-07-01,128.68
1997-08-01,131.59
1997-09-01,132.47
1997-10-01,133.01
1997-11-01,135.14
1997-12-01,124.90
1998-01-01,122.31
1998-02-01,142.00
1998-03-01,127.92
1998-04-01,124.52
1998-05-01,130.13
1998-06-01,131.63
1998-07-01,125.15
1998-08-01,131.69
1998-09-01,130.64
1998-10-01,126.98
1998-11-01,129.46
1998-12-01,127.08
1999-01-01,123.08
1999-02-01,124.37
1999-03-01,120.99
1999-04-01,121.93
1999-05-01,123.63
1999-06-01,121.73
1999-07-01,114.29
1999-08-01,108.13
1999-09-01,106.83
1999-10-01,111.78
1999-11-01,118.30
1999-12-01,118.45
2000-01-01,117.84
2000-02-01,119.35
2000-03-01,118.60
2000-04-01,119.16
2000-05-01,117.01
2000-06-01,121.43
2000-07-01,114.74
2000-08-01,116.44
2000-09-01,118.68
2000-10-01,110.36
2000-11-01,109.73
2000-12-01,122.03
2001-01-01,110.23
2001-02-01,111.81
2001-03-01,104.55
2001-04-01,109.88
2001-05-01,108.66
2001-06-01,108.90
2001-07-01,100.10
2001-08-01,101.88
2001-09-01,106.07
2001-10-01,108.98
2001-11-01,99.51
2001-12-01,102.75
2002-01-01,87.82
2002-02-01,91.44
2002-03-01,94.73
2002-04-01,93.94
2002-05-01,93.65
2002-06-01,103.71
2002-07-01,96.11
2002-08-01,96.86
2002-09-01,101.45
2002-10-01,100.42
2002-11-01,97.79
2002-12-01,102.75
2003-01-01,92.12
2003-02-01,95.13
2003-03-01,93.22
2003-04-01,86.71
2003-05-01,88.08
2003-06-01,97.94
2003-07-01,91.18
2003-08-01,94.89
2003-09-01,96.36
2003-10-01,93.68
2003-11-01,93.92
2003-12-01,88.34
2004-01-01,88.85
2004-02-01,87.95
2004-03-01,92.93
2004-04-01,87.77
2004-05-01,94.83
2004-06-01,96.02
2004-07-01,94.16
2004-08-01,99.12
2004-09-01,95.47
2004-10-01,97.83
2004-11-01,104.54
2004-12-01,102.53
2005-01-01,95.28
2005-02-01,100.32
2005-03-01,102.48
2005-04-01,103.74
2005-05-01,98.11
2005-06-01,102.97
2005-07-01,104.54
2005-08-01,105.36
2005-09-01,104.09
2005-10-01,105.30
2005-11-01,99.35
2005-12-01,102.83
2006-01-01,96.85
2006-02-01,99.73
2006-03-01,106.19
2006-04-01,103.91
2006-05-01,101.07
2006-06-01,102.84
2006-07-01,106.20
2006-08-01,101.72
2006-09-01,105.20
2006-10-01,108.53
2006-11-01,104.43
2006-12-01,108.72
2007-01-01,98.21
2007-02-01,99.19
2007-03-01,97.03
2007-04-01,101.61
2007-05-01,103.49
2007-06-01,106.40
2007-07-01,102.40
2007-08-01,100.88
2007-09-01,103.60
2007-10-01,96.96
2007-11-01,101.20
2007-12-01,103.43
2008-01-01,94.60
2008-02-01,99.48
2008-03-01,99.49
2008-04-01,99.53
2008-05-01,102.78
2008-06-01,110.88
2008-07-01,109.98
2008-08-01,107.70
2008-09-01,111.33
2008-10-01,102.63
2008-11-01,107.88
2008-12-01,106.99
2009-01-01,90.74
2009-02-01,91.68
2009-03-01,94.51
2009-04-01,88.29
2009-05-01,89.05
2009-06-01,90.47
2009-07-01,86.52
2009-08-01,95.33
2009-09-01,92.01
2009-10-01,92.42
2009-11-01,96.32
2009-12-01,88.36
2010-01-01,97.04
2010-02-01,93.34
2010-03-01,95.26
2010-04-01,92.78
2010-05-01,95.01
2010-06-01,96.23
2010-07-01,100.69
2010-08-01,100.18
2010-09-01,100.07
2010-10-01,101.52
2010-11-01,98.50
2010-12-01,95.35
2011-01-01,100.10
2011-02-01,95.81
2011-03-01,96.86
2011-04-01,96.03
2011-05-01,105.36
2011-06-01,102.92
2011-07-01,98.10
2011-08-01,96.48
2011-09-01,99.32
2011-10-01,97.33
2011-11-01,99.70
2011-12-01,99.00
2012-01-01,97.45
2012-02-01,99.73
2012-03-01,94.28
2012-04-01,98.02
2012-05-01,94.37
2012-06-01,97.72
2012-07-01,96.25
2012-08-01,99.05
2012-09-01,102.49
2012-10-01,102.80
2012-11-01,109.56
2012-12-01,108.27
2013-01-01,100.50
2013-02-01,99.27
2013-03-01,101.14
2013-04-01,95.55
2013-05-01,99.08
2013-06-01,105.26
2013-07-01,100.51
2013-08-01,102.19
2013-09-01,107.75
2013-10-01,102.03
2013-11-01,102.29
2013-12-01,104.80
2014-01-01,101.08
2014-02-01,102.53
2014-03-01,105.42
2014-04-01,102.42
2014-05-01,104.51
2014-06-01,107.49
2014-07-01,108.97
2014-08-01,110.28
2014-09-01,110.65
2014-10-01,99.01
2014-11-01,99.85
2014-12-01,106.58
2015-01-01,96.50
2015-02-01,101.80
2015-03-01,102.22
2015-04-01,96.26
2015-05-01,96.26
2015-06-01,96.26
2015-07-01,100.91
2015-08-01,102.52
2015-09-01,102.40
2015-10-01,99.47
2015-11-01,104.05
2015-12-01,100.55
2016-01-01,95.81
2016-02-01,98.62
2016-03-01,96.98
2016-04-01,97.30
2016-05-01,99.94
2016-06-01,102.88
2016-07-01,96.73
2016-08-01,101.30
2016-09-01,99.28
2016-10-01,107.22
2016-11-01,98.11
2016-12-01,97.97
2017-01-01,95.25
2017-02-01,92.89
2017-03-01,99.34
2017-04-01,107.29
2017-05-01,96.01
2017-06-01,100.86
2017-07-01,95.76
2017-08-01,93.18
2017-09-01,98.18
2017-10-01,95.82
2017-11-01,100.33
2017-12-01,96.66
2018-01-01,91.00
2018-02-01,88.57
2018-03-01,87.92
2018-04-01,93.54
2018-05-01,92.29
