Date,IZ325
2005-12-01,100.00
2006-01-01,100.90
2006-02-01,100.80
2006-03-01,101.30
2006-04-01,100.50
2006-05-01,100.80
2006-06-01,101.10
2006-07-01,102.50
2006-08-01,103.30
2006-09-01,103.60
2006-10-01,104.00
2006-11-01,104.90
2006-12-01,106.00
2007-01-01,107.30
2007-02-01,107.50
2007-03-01,107.90
2007-04-01,108.70
2007-05-01,109.70
2007-06-01,110.50
2007-07-01,112.40
2007-08-01,112.80
2007-09-01,112.50
2007-10-01,112.80
2007-11-01,114.20
2007-12-01,115.40
2008-01-01,119.60
2008-02-01,121.70
2008-03-01,123.10
2008-04-01,123.20
2008-05-01,124.00
2008-06-01,125.40
2008-07-01,127.10
2008-08-01,128.30
2008-09-01,129.90
2008-10-01,129.30
2008-11-01,127.00
2008-12-01,124.00
2009-01-01,120.30
2009-02-01,119.80
2009-03-01,118.80
2009-04-01,118.60
2009-05-01,120.40
2009-06-01,120.30
2009-07-01,118.40
2009-08-01,118.70
2009-09-01,119.20
2009-10-01,120.40
2009-11-01,121.30
2009-12-01,122.00
2010-01-01,123.60
2010-02-01,123.70
2010-03-01,125.30
2010-04-01,126.80
2010-05-01,127.00
2010-06-01,126.10
2010-07-01,125.50
2010-08-01,125.80
2010-09-01,126.40
2010-10-01,126.40
2010-11-01,128.40
2010-12-01,129.40
2011-01-01,130.60
2011-02-01,131.50
2011-03-01,130.20
2011-04-01,131.70
2011-05-01,132.30
2011-06-01,133.00
2011-07-01,132.90
2011-08-01,133.20
2011-09-01,133.60
2011-10-01,135.50
2011-11-01,135.00
2011-12-01,134.30
2012-01-01,133.50
2012-02-01,133.50
2012-03-01,134.50
2012-04-01,136.10
2012-05-01,136.60
2012-06-01,135.50
2012-07-01,133.70
2012-08-01,134.10
2012-09-01,134.40
2012-10-01,134.90
2012-11-01,134.80
2012-12-01,134.80
2013-01-01,135.90
2013-02-01,136.70
2013-03-01,136.30
2013-04-01,136.90
2013-05-01,135.50
2013-06-01,135.20
2013-07-01,134.30
2013-08-01,133.60
2013-09-01,133.20
2013-10-01,133.50
2013-11-01,133.70
2013-12-01,133.70
2014-01-01,137.00
2014-02-01,137.30
2014-03-01,137.70
2014-04-01,137.70
2014-05-01,137.60
2014-06-01,137.60
2014-07-01,137.00
2014-08-01,137.30
2014-09-01,136.80
2014-10-01,138.00
2014-11-01,138.00
2014-12-01,137.50
2015-01-01,135.30
2015-02-01,134.80
2015-03-01,134.40
2015-04-01,134.20
2015-05-01,134.40
2015-06-01,134.30
2015-07-01,134.20
2015-08-01,133.40
2015-09-01,132.50
2015-10-01,131.40
2015-11-01,131.20
2015-12-01,131.10
2016-01-01,131.00
2016-02-01,131.80
2016-03-01,130.40
2016-04-01,130.20
2016-05-01,130.90
2016-06-01,130.80
2016-07-01,131.00
2016-08-01,130.10
2016-09-01,129.80
2016-10-01,130.50
2016-11-01,130.80
2016-12-01,131.20
2017-01-01,133.40
2017-02-01,134.50
2017-03-01,135.60
2017-04-01,136.10
2017-05-01,135.90
2017-06-01,135.70
2017-07-01,135.10
2017-08-01,134.90
2017-09-01,135.20
2017-10-01,136.20
2017-11-01,137.00
2017-12-01,137.60
2018-01-01,138.00
2018-02-01,139.30
2018-03-01,139.50
2018-04-01,140.60
2018-05-01,141.00
