Date,IPB53810N
1967-01-01,15.31
1967-02-01,15.12
1967-03-01,14.81
1967-04-01,14.61
1967-05-01,14.66
1967-06-01,14.56
1967-07-01,13.10
1967-08-01,14.55
1967-09-01,14.56
1967-10-01,14.94
1967-11-01,15.38
1967-12-01,15.31
1968-01-01,15.72
1968-02-01,16.04
1968-03-01,16.12
1968-04-01,15.67
1968-05-01,16.05
1968-06-01,16.14
1968-07-01,14.59
1968-08-01,15.18
1968-09-01,15.62
1968-10-01,15.96
1968-11-01,16.20
1968-12-01,15.86
1969-01-01,16.35
1969-02-01,16.61
1969-03-01,16.85
1969-04-01,16.63
1969-05-01,16.52
1969-06-01,16.77
1969-07-01,15.35
1969-08-01,16.28
1969-09-01,16.74
1969-10-01,16.87
1969-11-01,16.55
1969-12-01,15.86
1970-01-01,15.73
1970-02-01,15.69
1970-03-01,15.67
1970-04-01,15.33
1970-05-01,15.18
1970-06-01,15.11
1970-07-01,13.86
1970-08-01,14.72
1970-09-01,14.74
1970-10-01,14.15
1970-11-01,14.03
1970-12-01,14.60
1971-01-01,15.35
1971-02-01,15.74
1971-03-01,15.87
1971-04-01,15.63
1971-05-01,15.96
1971-06-01,16.01
1971-07-01,14.23
1971-08-01,15.07
1971-09-01,15.57
1971-10-01,16.13
1971-11-01,16.01
1971-12-01,15.71
1972-01-01,16.46
1972-02-01,16.91
1972-03-01,17.07
1972-04-01,17.30
1972-05-01,17.51
1972-06-01,17.54
1972-07-01,15.85
1972-08-01,16.58
1972-09-01,17.93
1972-10-01,18.45
1972-11-01,18.47
1972-12-01,18.02
1973-01-01,18.26
1973-02-01,19.11
1973-03-01,19.38
1973-04-01,19.47
1973-05-01,19.87
1973-06-01,20.29
1973-07-01,18.82
1973-08-01,18.88
1973-09-01,20.36
1973-10-01,20.69
1973-11-01,20.52
1973-12-01,19.43
1974-01-01,19.20
1974-02-01,19.48
1974-03-01,19.68
1974-04-01,19.33
1974-05-01,20.00
1974-06-01,20.31
1974-07-01,18.96
1974-08-01,18.78
1974-09-01,20.03
1974-10-01,19.97
1974-11-01,18.81
1974-12-01,17.06
1975-01-01,16.29
1975-02-01,16.17
1975-03-01,16.21
1975-04-01,16.34
1975-05-01,16.23
1975-06-01,16.66
1975-07-01,15.31
1975-08-01,16.20
1975-09-01,17.45
1975-10-01,17.53
1975-11-01,17.40
1975-12-01,17.04
1976-01-01,17.32
1976-02-01,18.33
1976-03-01,18.80
1976-04-01,18.71
1976-05-01,19.32
1976-06-01,19.77
1976-07-01,18.05
1976-08-01,18.66
1976-09-01,19.49
1976-10-01,19.59
1976-11-01,19.62
1976-12-01,19.03
1977-01-01,18.91
1977-02-01,19.83
1977-03-01,20.66
1977-04-01,20.78
1977-05-01,21.20
1977-06-01,21.72
1977-07-01,20.04
1977-08-01,20.34
1977-09-01,21.38
1977-10-01,21.94
1977-11-01,21.43
1977-12-01,20.96
1978-01-01,20.66
1978-02-01,21.34
1978-03-01,22.28
1978-04-01,22.62
1978-05-01,22.69
1978-06-01,23.14
1978-07-01,21.31
1978-08-01,21.36
1978-09-01,22.74
1978-10-01,23.57
1978-11-01,23.24
1978-12-01,22.71
1979-01-01,22.37
1979-02-01,23.36
1979-03-01,24.16
1979-04-01,22.87
1979-05-01,23.77
1979-06-01,24.21
1979-07-01,22.19
1979-08-01,21.79
1979-09-01,22.98
1979-10-01,23.54
1979-11-01,22.82
1979-12-01,22.41
1980-01-01,22.42
1980-02-01,23.08
1980-03-01,23.55
1980-04-01,22.52
1980-05-01,21.64
1980-06-01,21.51
1980-07-01,19.49
1980-08-01,20.13
1980-09-01,21.21
1980-10-01,22.00
1980-11-01,22.08
1980-12-01,21.46
1981-01-01,21.31
1981-02-01,21.75
1981-03-01,22.51
1981-04-01,22.26
1981-05-01,22.59
1981-06-01,22.91
1981-07-01,21.13
1981-08-01,21.60
1981-09-01,21.99
1981-10-01,22.01
1981-11-01,21.22
1981-12-01,20.19
1982-01-01,19.83
1982-02-01,20.85
1982-03-01,21.17
1982-04-01,20.72
1982-05-01,20.68
1982-06-01,20.91
1982-07-01,19.30
1982-08-01,19.37
1982-09-01,19.61
1982-10-01,19.50
1982-11-01,19.02
1982-12-01,18.53
1983-01-01,19.51
1983-02-01,20.21
1983-03-01,20.91
1983-04-01,20.89
1983-05-01,21.44
1983-06-01,22.01
1983-07-01,20.75
1983-08-01,21.48
1983-09-01,22.72
1983-10-01,23.37
1983-11-01,23.11
1983-12-01,22.65
1984-01-01,23.72
1984-02-01,24.74
1984-03-01,25.30
1984-04-01,25.08
1984-05-01,25.12
1984-06-01,25.66
1984-07-01,24.07
1984-08-01,24.66
1984-09-01,25.36
1984-10-01,25.52
1984-11-01,25.17
1984-12-01,24.53
1985-01-01,25.20
1985-02-01,25.47
1985-03-01,26.07
1985-04-01,25.21
1985-05-01,25.33
1985-06-01,25.74
1985-07-01,23.56
1985-08-01,24.41
1985-09-01,25.17
1985-10-01,25.18
1985-11-01,24.86
1985-12-01,24.25
1986-01-01,25.15
1986-02-01,25.70
1986-03-01,25.83
1986-04-01,25.61
1986-05-01,25.32
1986-06-01,25.81
1986-07-01,23.83
1986-08-01,24.94
1986-09-01,25.92
1986-10-01,26.06
1986-11-01,25.85
1986-12-01,25.50
1987-01-01,25.92
1987-02-01,26.97
1987-03-01,27.17
1987-04-01,26.74
1987-05-01,27.07
1987-06-01,27.64
1987-07-01,25.67
1987-08-01,26.90
1987-09-01,27.84
1987-10-01,28.69
1987-11-01,28.28
1987-12-01,27.85
1988-01-01,28.20
1988-02-01,28.85
1988-03-01,29.14
1988-04-01,29.13
1988-05-01,29.23
1988-06-01,29.91
1988-07-01,27.36
1988-08-01,28.59
1988-09-01,29.83
1988-10-01,30.07
1988-11-01,29.66
1988-12-01,28.92
1989-01-01,29.79
1989-02-01,29.76
1989-03-01,29.80
1989-04-01,29.83
1989-05-01,29.55
1989-06-01,29.81
1989-07-01,27.38
1989-08-01,28.75
1989-09-01,29.52
1989-10-01,29.37
1989-11-01,28.84
1989-12-01,27.97
1990-01-01,28.15
1990-02-01,29.12
1990-03-01,29.59
1990-04-01,28.75
1990-05-01,29.69
1990-06-01,30.12
1990-07-01,27.95
1990-08-01,29.17
1990-09-01,30.03
1990-10-01,29.90
1990-11-01,28.63
1990-12-01,27.82
1991-01-01,28.04
1991-02-01,28.14
1991-03-01,28.06
1991-04-01,28.22
1991-05-01,28.52
1991-06-01,29.24
1991-07-01,27.42
1991-08-01,28.62
1991-09-01,29.66
1991-10-01,29.86
1991-11-01,29.01
1991-12-01,28.22
1992-01-01,28.54
1992-02-01,29.62
1992-03-01,30.75
1992-04-01,30.10
1992-05-01,30.49
1992-06-01,31.74
1992-07-01,28.85
1992-08-01,30.14
1992-09-01,31.46
1992-10-01,31.55
1992-11-01,31.21
1992-12-01,30.53
