Date,IY11115
2005-12-01,100.00
2006-01-01,104.10
2006-02-01,105.90
2006-03-01,108.10
2006-04-01,108.60
2006-05-01,107.70
2006-06-01,113.70
2006-07-01,114.30
2006-08-01,116.30
2006-09-01,117.40
2006-10-01,128.60
2006-11-01,157.60
2006-12-01,163.80
2007-01-01,155.60
2007-02-01,171.10
2007-03-01,179.00
2007-04-01,151.60
2007-05-01,162.60
2007-06-01,169.80
2007-07-01,151.30
2007-08-01,150.40
2007-09-01,156.30
2007-10-01,160.30
2007-11-01,171.80
2007-12-01,177.30
2008-01-01,199.40
2008-02-01,216.10
2008-03-01,235.10
2008-04-01,248.40
2008-05-01,248.20
2008-06-01,256.20
2008-07-01,297.40
2008-08-01,209.20
2008-09-01,234.40
2008-10-01,193.10
2008-11-01,172.80
2008-12-01,143.20
2009-01-01,179.00
2009-02-01,166.70
2009-03-01,158.50
2009-04-01,173.30
2009-05-01,176.30
2009-06-01,189.80
2009-07-01,151.60
2009-08-01,156.90
2009-09-01,144.90
2009-10-01,158.00
2009-11-01,169.20
2009-12-01,171.20
2010-01-01,175.40
2010-02-01,159.60
2010-03-01,166.30
2010-04-01,154.00
2010-05-01,164.00
2010-06-01,155.90
2010-07-01,162.50
2010-08-01,170.10
2010-09-01,188.20
2010-10-01,203.70
2010-11-01,244.50
2010-12-01,233.90
2011-01-01,252.60
2011-02-01,272.60
2011-03-01,297.60
2011-04-01,305.30
2011-05-01,301.70
2011-06-01,311.40
2011-07-01,273.80
2011-08-01,297.10
2011-09-01,312.90
2011-10-01,251.20
2011-11-01,275.10
2011-12-01,252.40
2012-01-01,270.60
2012-02-01,269.50
2012-03-01,276.50
2012-04-01,277.20
2012-05-01,276.50
2012-06-01,251.40
2012-07-01,301.60
2012-08-01,334.10
2012-09-01,325.80
2012-10-01,316.30
2012-11-01,313.20
2012-12-01,319.00
2013-01-01,291.90
2013-02-01,307.50
2013-03-01,302.10
2013-04-01,276.70
2013-05-01,283.60
2013-06-01,290.20
2013-07-01,280.20
2013-08-01,238.60
2013-09-01,231.00
2013-10-01,200.40
2013-11-01,197.20
2013-12-01,198.80
2014-01-01,196.60
2014-02-01,203.60
2014-03-01,218.70
2014-04-01,223.60
2014-05-01,222.40
2014-06-01,204.00
2014-07-01,188.60
2014-08-01,176.30
2014-09-01,169.30
2014-10-01,158.70
2014-11-01,175.00
2014-12-01,174.70
2015-01-01,176.60
2015-02-01,170.90
2015-03-01,172.90
2015-04-01,171.20
2015-05-01,165.70
2015-06-01,162.00
2015-07-01,183.50
2015-08-01,162.70
2015-09-01,159.20
2015-10-01,169.90
2015-11-01,168.30
2015-12-01,161.30
2016-01-01,155.50
2016-02-01,163.20
2016-03-01,154.70
2016-04-01,155.10
2016-05-01,166.40
2016-06-01,176.40
2016-07-01,159.80
2016-08-01,154.30
2016-09-01,147.60
2016-10-01,151.60
2016-11-01,153.80
2016-12-01,150.10
2017-01-01,156.80
2017-02-01,160.70
2017-03-01,164.70
2017-04-01,155.90
2017-05-01,156.30
2017-06-01,157.30
2017-07-01,158.40
2017-08-01,149.90
2017-09-01,143.80
2017-10-01,147.10
2017-11-01,148.60
2017-12-01,149.50
2018-01-01,152.50
2018-02-01,164.20
2018-03-01,169.90
2018-04-01,170.20
2018-05-01,177.90
