Date,CEU4244300001
1990-01-01,456500.00
1990-02-01,445200.00
1990-03-01,443800.00
1990-04-01,442800.00
1990-05-01,445100.00
1990-06-01,447100.00
1990-07-01,447200.00
1990-08-01,447200.00
1990-09-01,447200.00
1990-10-01,450800.00
1990-11-01,462000.00
1990-12-01,473200.00
1991-01-01,456000.00
1991-02-01,448400.00
1991-03-01,446500.00
1991-04-01,443200.00
1991-05-01,443900.00
1991-06-01,444100.00
1991-07-01,443100.00
1991-08-01,445700.00
1991-09-01,444400.00
1991-10-01,445800.00
1991-11-01,458700.00
1991-12-01,472600.00
1992-01-01,451700.00
1992-02-01,446500.00
1992-03-01,444000.00
1992-04-01,442100.00
1992-05-01,442700.00
1992-06-01,441300.00
1992-07-01,440400.00
1992-08-01,438800.00
1992-09-01,437100.00
1992-10-01,441900.00
1992-11-01,456300.00
1992-12-01,472800.00
1993-01-01,455200.00
1993-02-01,449100.00
1993-03-01,447100.00
1993-04-01,449600.00
1993-05-01,449000.00
1993-06-01,451500.00
1993-07-01,454500.00
1993-08-01,456400.00
1993-09-01,458300.00
1993-10-01,464900.00
1993-11-01,479500.00
1993-12-01,497300.00
1994-01-01,480100.00
1994-02-01,477400.00
1994-03-01,476900.00
1994-04-01,481000.00
1994-05-01,482200.00
1994-06-01,486800.00
1994-07-01,493100.00
1994-08-01,495600.00
1994-09-01,496700.00
1994-10-01,506200.00
1994-11-01,527600.00
1994-12-01,544500.00
1995-01-01,527200.00
1995-02-01,522800.00
1995-03-01,523000.00
1995-04-01,524300.00
1995-05-01,525300.00
1995-06-01,527800.00
1995-07-01,527400.00
1995-08-01,532400.00
1995-09-01,537500.00
1995-10-01,541400.00
1995-11-01,556200.00
1995-12-01,571300.00
1996-01-01,551900.00
1996-02-01,545800.00
1996-03-01,547400.00
1996-04-01,544800.00
1996-05-01,544700.00
1996-06-01,546300.00
1996-07-01,548400.00
1996-08-01,549900.00
1996-09-01,550000.00
1996-10-01,558700.00
1996-11-01,577900.00
1996-12-01,599900.00
1997-01-01,573900.00
1997-02-01,567700.00
1997-03-01,563900.00
1997-04-01,562300.00
1997-05-01,564000.00
1997-06-01,566900.00
1997-07-01,570800.00
1997-08-01,572500.00
1997-09-01,571900.00
1997-10-01,579400.00
1997-11-01,596300.00
1997-12-01,612400.00
1998-01-01,590100.00
1998-02-01,583900.00
1998-03-01,581800.00
1998-04-01,577800.00
1998-05-01,580600.00
1998-06-01,582500.00
1998-07-01,587500.00
1998-08-01,587100.00
1998-09-01,584800.00
1998-10-01,593600.00
1998-11-01,608900.00
1998-12-01,628000.00
1999-01-01,610800.00
1999-02-01,608400.00
1999-03-01,609000.00
1999-04-01,614500.00
1999-05-01,615500.00
1999-06-01,619800.00
1999-07-01,621800.00
1999-08-01,623200.00
1999-09-01,625500.00
1999-10-01,631000.00
1999-11-01,643700.00
1999-12-01,662000.00
2000-01-01,642100.00
2000-02-01,637800.00
2000-03-01,638300.00
2000-04-01,638900.00
2000-05-01,639300.00
2000-06-01,640500.00
2000-07-01,640900.00
2000-08-01,642900.00
2000-09-01,643900.00
2000-10-01,651400.00
2000-11-01,666700.00
2000-12-01,685400.00
2001-01-01,659700.00
2001-02-01,649200.00
2001-03-01,646600.00
2001-04-01,628800.00
2001-05-01,620500.00
2001-06-01,619100.00
2001-07-01,613800.00
2001-08-01,618400.00
2001-09-01,618900.00
2001-10-01,622600.00
2001-11-01,641600.00
2001-12-01,651500.00
2002-01-01,618800.00
2002-02-01,606900.00
2002-03-01,601200.00
2002-04-01,592400.00
2002-05-01,584900.00
2002-06-01,585200.00
2002-07-01,582900.00
2002-08-01,579000.00
2002-09-01,577000.00
2002-10-01,584400.00
2002-11-01,603000.00
2002-12-01,621500.00
2003-01-01,597200.00
2003-02-01,580600.00
2003-03-01,572700.00
2003-04-01,567400.00
2003-05-01,562000.00
2003-06-01,561300.00
2003-07-01,556900.00
2003-08-01,558400.00
2003-09-01,558000.00
2003-10-01,567700.00
2003-11-01,596700.00
2003-12-01,608300.00
2004-01-01,578400.00
2004-02-01,566200.00
2004-03-01,565900.00
2004-04-01,566600.00
2004-05-01,558100.00
2004-06-01,559700.00
2004-07-01,557400.00
2004-08-01,555200.00
2004-09-01,558500.00
2004-10-01,578200.00
2004-11-01,602300.00
2004-12-01,612000.00
2005-01-01,581400.00
2005-02-01,569400.00
2005-03-01,572600.00
2005-04-01,569100.00
2005-05-01,567900.00
2005-06-01,572700.00
2005-07-01,571800.00
2005-08-01,579100.00
2005-09-01,583500.00
2005-10-01,596100.00
2005-11-01,621600.00
2005-12-01,634900.00
2006-01-01,596200.00
2006-02-01,587000.00
2006-03-01,584600.00
2006-04-01,572100.00
2006-05-01,569500.00
2006-06-01,573700.00
2006-07-01,568800.00
2006-08-01,569200.00
2006-09-01,568200.00
2006-10-01,577800.00
2006-11-01,598300.00
2006-12-01,601100.00
2007-01-01,583500.00
2007-02-01,577800.00
2007-03-01,578500.00
2007-04-01,577400.00
2007-05-01,572300.00
2007-06-01,573200.00
2007-07-01,573800.00
2007-08-01,572500.00
2007-09-01,573700.00
2007-10-01,581500.00
2007-11-01,609400.00
2007-12-01,615900.00
2008-01-01,584100.00
2008-02-01,576900.00
2008-03-01,579400.00
2008-04-01,575800.00
2008-05-01,571500.00
2008-06-01,567900.00
2008-07-01,564200.00
2008-08-01,560100.00
2008-09-01,554100.00
2008-10-01,561400.00
2008-11-01,570700.00
2008-12-01,569000.00
2009-01-01,540900.00
2009-02-01,531500.00
2009-03-01,510400.00
2009-04-01,508000.00
2009-05-01,504700.00
2009-06-01,504000.00
2009-07-01,503100.00
2009-08-01,505800.00
2009-09-01,507100.00
2009-10-01,511200.00
2009-11-01,528300.00
2009-12-01,533700.00
2010-01-01,521600.00
2010-02-01,511100.00
2010-03-01,513300.00
2010-04-01,509500.00
2010-05-01,508400.00
2010-06-01,508000.00
2010-07-01,510200.00
2010-08-01,515100.00
2010-09-01,518600.00
2010-10-01,535600.00
2010-11-01,557800.00
2010-12-01,558900.00
2011-01-01,533900.00
2011-02-01,524500.00
2011-03-01,524900.00
2011-04-01,527100.00
2011-05-01,524200.00
2011-06-01,526800.00
2011-07-01,526100.00
2011-08-01,519100.00
2011-09-01,511200.00
2011-10-01,521400.00
2011-11-01,543700.00
2011-12-01,546400.00
2012-01-01,521600.00
2012-02-01,515400.00
2012-03-01,510200.00
2012-04-01,508200.00
2012-05-01,500500.00
2012-06-01,499400.00
2012-07-01,497700.00
2012-08-01,492100.00
2012-09-01,488400.00
2012-10-01,495100.00
2012-11-01,532300.00
2012-12-01,528300.00
2013-01-01,515700.00
2013-02-01,497900.00
2013-03-01,485300.00
2013-04-01,481200.00
2013-05-01,480200.00
2013-06-01,478200.00
2013-07-01,479300.00
2013-08-01,482500.00
2013-09-01,485100.00
2013-10-01,507700.00
2013-11-01,533200.00
2013-12-01,534500.00
2014-01-01,520100.00
2014-02-01,489400.00
2014-03-01,483200.00
2014-04-01,473900.00
2014-05-01,471800.00
2014-06-01,478700.00
2014-07-01,483700.00
2014-08-01,488200.00
2014-09-01,493900.00
2014-10-01,510800.00
2014-11-01,534700.00
2014-12-01,537500.00
2015-01-01,530800.00
2015-02-01,511700.00
2015-03-01,510500.00
2015-04-01,508100.00
2015-05-01,507500.00
2015-06-01,510000.00
2015-07-01,512800.00
2015-08-01,514500.00
2015-09-01,519900.00
2015-10-01,535000.00
2015-11-01,554300.00
2015-12-01,552100.00
2016-01-01,546000.00
2016-02-01,527000.00
2016-03-01,520700.00
2016-04-01,516900.00
2016-05-01,513200.00
2016-06-01,513500.00
2016-07-01,515200.00
2016-08-01,512600.00
2016-09-01,516400.00
2016-10-01,515000.00
2016-11-01,531900.00
2016-12-01,532300.00
2017-01-01,528500.00
2017-02-01,508600.00
2017-03-01,508100.00
2017-04-01,502800.00
2017-05-01,498100.00
2017-06-01,494300.00
2017-07-01,493900.00
2017-08-01,494200.00
2017-09-01,495000.00
2017-10-01,499400.00
2017-11-01,512200.00
2017-12-01,513000.00
2018-01-01,506800.00
2018-02-01,494600.00
2018-03-01,494700.00
2018-04-01,493300.00
2018-05-01,493000.00
