Date,IY3121
2009-12-01,100.00
2010-01-01,100.10
2010-02-01,98.50
2010-03-01,97.00
2010-04-01,93.80
2010-05-01,97.40
2010-06-01,100.50
2010-07-01,103.70
2010-08-01,105.80
2010-09-01,107.70
2010-10-01,110.90
2010-11-01,111.10
2010-12-01,110.30
2011-01-01,109.50
2011-02-01,109.80
2011-03-01,110.70
2011-04-01,111.80
2011-05-01,112.10
2011-06-01,115.50
2011-07-01,111.00
2011-08-01,109.80
2011-09-01,111.40
2011-10-01,109.30
2011-11-01,111.30
2011-12-01,110.10
2012-01-01,109.00
2012-02-01,110.90
2012-03-01,114.50
2012-04-01,114.90
2012-05-01,115.40
2012-06-01,115.90
2012-07-01,117.60
2012-08-01,122.70
2012-09-01,126.00
2012-10-01,125.20
2012-11-01,123.10
2012-12-01,123.60
2013-01-01,125.40
2013-02-01,126.40
2013-03-01,126.00
2013-04-01,125.00
2013-05-01,124.80
2013-06-01,124.90
2013-07-01,123.70
2013-08-01,122.70
2013-09-01,122.10
2013-10-01,119.80
2013-11-01,122.30
2013-12-01,121.40
2014-01-01,118.50
2014-02-01,122.20
2014-03-01,122.20
2014-04-01,121.30
2014-05-01,118.80
2014-06-01,114.70
2014-07-01,111.10
2014-08-01,108.20
2014-09-01,106.40
2014-10-01,103.70
2014-11-01,108.40
2014-12-01,110.30
2015-01-01,112.70
2015-02-01,113.60
2015-03-01,114.50
2015-04-01,116.20
2015-05-01,112.70
2015-06-01,108.80
2015-07-01,108.10
2015-08-01,107.40
2015-09-01,105.60
2015-10-01,103.10
2015-11-01,103.10
2015-12-01,104.20
2016-01-01,102.50
2016-02-01,103.90
2016-03-01,104.50
2016-04-01,105.10
2016-05-01,106.50
2016-06-01,107.80
2016-07-01,109.80
2016-08-01,111.80
2016-09-01,110.80
2016-10-01,109.90
2016-11-01,106.30
2016-12-01,106.80
2017-01-01,105.30
2017-02-01,107.10
2017-03-01,110.60
2017-04-01,108.70
2017-05-01,110.00
2017-06-01,109.20
2017-07-01,111.40
2017-08-01,111.60
2017-09-01,112.60
2017-10-01,112.60
2017-11-01,113.10
2017-12-01,112.90
2018-01-01,114.50
2018-02-01,117.50
2018-03-01,120.10
2018-04-01,122.20
2018-05-01,127.30
