Date,IPB51100N
1947-01-01,13.56
1947-02-01,14.37
1947-03-01,14.86
1947-04-01,14.86
1947-05-01,14.37
1947-06-01,14.74
1947-07-01,13.33
1947-08-01,14.37
1947-09-01,15.73
1947-10-01,16.51
1947-11-01,16.53
1947-12-01,15.96
1948-01-01,15.09
1948-02-01,15.35
1948-03-01,15.73
1948-04-01,15.35
1948-05-01,14.69
1948-06-01,15.64
1948-07-01,14.74
1948-08-01,15.78
1948-09-01,16.27
1948-10-01,17.28
1948-11-01,16.19
1948-12-01,14.86
1949-01-01,13.82
1949-02-01,14.08
1949-03-01,14.49
1949-04-01,14.25
1949-05-01,13.65
1949-06-01,14.08
1949-07-01,13.33
1949-08-01,15.09
1949-09-01,16.62
1949-10-01,17.49
1949-11-01,15.75
1949-12-01,14.54
1950-01-01,16.39
1950-02-01,16.85
1950-03-01,17.89
1950-04-01,18.78
1950-05-01,18.78
1950-06-01,20.23
1950-07-01,18.61
1950-08-01,22.02
1950-09-01,22.39
1950-10-01,23.43
1950-11-01,21.01
1950-12-01,20.40
1951-01-01,19.42
1951-02-01,20.95
1951-03-01,21.38
1951-04-01,19.39
1951-05-01,17.54
1951-06-01,16.85
1951-07-01,13.42
1951-08-01,14.25
1951-09-01,15.61
1951-10-01,16.16
1951-11-01,15.73
1951-12-01,15.09
1952-01-01,14.86
1952-02-01,15.87
1952-03-01,16.53
1952-04-01,15.67
1952-05-01,15.41
1952-06-01,15.55
1952-07-01,12.23
1952-08-01,15.50
1952-09-01,18.52
1952-10-01,20.00
1952-11-01,20.14
1952-12-01,18.78
1953-01-01,19.85
1953-02-01,21.01
1953-03-01,21.47
1953-04-01,20.92
1953-05-01,20.08
1953-06-01,19.30
1953-07-01,17.54
1953-08-01,19.42
1953-09-01,19.16
1953-10-01,20.46
1953-11-01,17.72
1953-12-01,16.33
1954-01-01,16.94
1954-02-01,17.89
1954-03-01,18.01
1954-04-01,17.92
1954-05-01,17.63
1954-06-01,17.89
1954-07-01,16.10
1954-08-01,17.72
1954-09-01,17.89
1954-10-01,18.38
1954-11-01,20.05
1954-12-01,20.14
1955-01-01,21.09
1955-02-01,22.02
1955-03-01,22.62
1955-04-01,22.65
1955-05-01,22.02
1955-06-01,21.84
1955-07-01,20.63
1955-08-01,21.38
1955-09-01,21.73
1955-10-01,23.08
1955-11-01,24.07
1955-12-01,23.06
1956-01-01,22.22
1956-02-01,22.51
1956-03-01,22.62
1956-04-01,22.39
1956-05-01,20.83
1956-06-01,20.63
1956-07-01,19.30
1956-08-01,20.52
1956-09-01,20.46
1956-10-01,21.90
1956-11-01,22.39
1956-12-01,22.54
1957-01-01,21.73
1957-02-01,22.82
1957-03-01,22.74
1957-04-01,21.32
1957-05-01,20.54
1957-06-01,21.30
1957-07-01,19.45
1957-08-01,21.76
1957-09-01,21.47
1957-10-01,21.30
1957-11-01,22.74
1957-12-01,20.72
1958-01-01,19.48
1958-02-01,19.25
1958-03-01,18.52
1958-04-01,17.26
1958-05-01,17.54
1958-06-01,18.38
1958-07-01,17.11
1958-08-01,17.54
1958-09-01,18.21
1958-10-01,20.17
1958-11-01,23.37
1958-12-01,22.36
1959-01-01,22.13
1959-02-01,22.80
1959-03-01,23.26
1959-04-01,22.82
1959-05-01,22.91
1959-06-01,23.37
1959-07-01,22.19
1959-08-01,20.69
1959-09-01,21.84
1959-10-01,24.84
1959-11-01,21.27
1959-12-01,23.00
1960-01-01,25.25
1960-02-01,25.59
1960-03-01,24.79
1960-04-01,24.50
1960-05-01,24.44
1960-06-01,24.64
1960-07-01,21.30
1960-08-01,20.80
1960-09-01,22.65
1960-10-01,25.65
1960-11-01,24.24
1960-12-01,22.39
1961-01-01,20.83
1961-02-01,21.38
1961-03-01,21.30
1961-04-01,22.82
1961-05-01,23.37
1961-06-01,24.73
1961-07-01,22.02
1961-08-01,20.69
1961-09-01,24.21
1961-10-01,26.78
1961-11-01,27.30
1961-12-01,26.60
1962-01-01,25.08
1962-02-01,25.85
1962-03-01,26.52
1962-04-01,27.12
1962-05-01,26.98
1962-06-01,27.12
1962-07-01,25.25
1962-08-01,21.67
1962-09-01,27.21
1962-10-01,29.52
1962-11-01,28.77
1962-12-01,27.70
1963-01-01,27.01
1963-02-01,28.45
1963-03-01,28.77
1963-04-01,28.91
1963-05-01,28.91
1963-06-01,30.53
1963-07-01,26.78
1963-08-01,22.97
1963-09-01,29.23
1963-10-01,32.23
1963-11-01,32.00
1963-12-01,30.33
1964-01-01,29.69
1964-02-01,31.13
1964-03-01,30.93
1964-04-01,31.97
1964-05-01,31.63
1964-06-01,32.64
1964-07-01,28.08
1964-08-01,25.77
1964-09-01,31.91
1964-10-01,30.27
1964-11-01,33.79
1964-12-01,34.31
1965-01-01,34.22
1965-02-01,35.72
1965-03-01,37.42
1965-04-01,36.44
1965-05-01,36.79
1965-06-01,38.03
1965-07-01,33.53
1965-08-01,29.92
1965-09-01,34.71
1965-10-01,40.54
1965-11-01,40.20
1965-12-01,38.38
1966-01-01,38.18
1966-02-01,39.24
1966-03-01,39.94
1966-04-01,40.02
1966-05-01,39.10
1966-06-01,40.28
1966-07-01,32.98
1966-08-01,30.82
1966-09-01,39.10
1966-10-01,42.97
1966-11-01,40.97
1966-12-01,38.12
1967-01-01,37.08
1967-02-01,36.47
1967-03-01,37.19
1967-04-01,37.69
1967-05-01,36.70
1967-06-01,37.67
1967-07-01,30.46
1967-08-01,31.27
1967-09-01,38.14
1967-10-01,39.67
1967-11-01,40.43
1967-12-01,41.00
1968-01-01,39.38
1968-02-01,40.80
1968-03-01,41.86
1968-04-01,40.63
1968-05-01,41.70
1968-06-01,43.40
1968-07-01,35.61
1968-08-01,32.89
1968-09-01,42.56
1968-10-01,45.99
1968-11-01,46.12
1968-12-01,43.38
1969-01-01,43.40
1969-02-01,44.26
1969-03-01,45.37
1969-04-01,43.32
1969-05-01,42.81
1969-06-01,45.44
1969-07-01,35.87
1969-08-01,38.43
1969-09-01,45.32
1969-10-01,47.05
1969-11-01,43.44
1969-12-01,40.65
1970-01-01,39.00
1970-02-01,40.73
1970-03-01,41.86
1970-04-01,41.12
1970-05-01,41.50
1970-06-01,43.37
1970-07-01,35.59
1970-08-01,35.78
1970-09-01,40.29
1970-10-01,38.87
1970-11-01,37.62
1970-12-01,39.62
1971-01-01,42.15
1971-02-01,44.85
1971-03-01,45.42
1971-04-01,45.04
1971-05-01,46.02
1971-06-01,46.89
1971-07-01,38.59
1971-08-01,41.48
1971-09-01,47.15
1971-10-01,49.67
1971-11-01,48.06
1971-12-01,43.22
1972-01-01,47.33
1972-02-01,49.16
1972-03-01,49.21
1972-04-01,51.75
1972-05-01,50.74
1972-06-01,51.63
1972-07-01,43.40
1972-08-01,46.82
1972-09-01,52.39
1972-10-01,55.22
1972-11-01,54.12
1972-12-01,50.89
1973-01-01,52.75
1973-02-01,56.14
1973-03-01,56.96
1973-04-01,55.88
1973-05-01,55.81
1973-06-01,57.31
1973-07-01,50.23
1973-08-01,48.51
1973-09-01,55.02
1973-10-01,57.02
1973-11-01,54.98
1973-12-01,48.40
1974-01-01,48.38
1974-02-01,49.88
1974-03-01,50.67
1974-04-01,50.54
1974-05-01,51.04
1974-06-01,52.92
1974-07-01,46.79
1974-08-01,47.66
1974-09-01,51.40
1974-10-01,52.58
1974-11-01,47.89
1974-12-01,40.65
1975-01-01,39.93
1975-02-01,40.28
1975-03-01,41.37
1975-04-01,43.96
1975-05-01,44.70
1975-06-01,46.16
1975-07-01,42.44
1975-08-01,45.05
1975-09-01,48.82
1975-10-01,49.93
1975-11-01,48.01
1975-12-01,45.04
1976-01-01,47.26
1976-02-01,50.05
1976-03-01,51.15
1976-04-01,50.99
1976-05-01,51.70
1976-06-01,52.49
1976-07-01,45.39
1976-08-01,47.55
1976-09-01,51.06
1976-10-01,53.88
1976-11-01,53.24
1976-12-01,50.35
1977-01-01,51.43
1977-02-01,54.51
