Date,CEU6562160001
1985-01-01,137900.00
1985-02-01,139900.00
1985-03-01,142200.00
1985-04-01,143900.00
1985-05-01,146000.00
1985-06-01,148900.00
1985-07-01,150000.00
1985-08-01,153200.00
1985-09-01,155000.00
1985-10-01,156600.00
1985-11-01,160100.00
1985-12-01,162300.00
1986-01-01,165300.00
1986-02-01,168400.00
1986-03-01,170900.00
1986-04-01,172000.00
1986-05-01,174900.00
1986-06-01,176700.00
1986-07-01,177500.00
1986-08-01,178000.00
1986-09-01,179900.00
1986-10-01,182300.00
1986-11-01,182900.00
1986-12-01,185600.00
1987-01-01,185100.00
1987-02-01,187100.00
1987-03-01,189600.00
1987-04-01,190200.00
1987-05-01,191100.00
1987-06-01,193500.00
1987-07-01,195100.00
1987-08-01,195700.00
1987-09-01,197800.00
1987-10-01,199500.00
1987-11-01,199500.00
1987-12-01,200800.00
1988-01-01,201200.00
1988-02-01,203100.00
1988-03-01,205100.00
1988-04-01,206300.00
1988-05-01,208300.00
1988-06-01,213600.00
1988-07-01,215700.00
1988-08-01,215700.00
1988-09-01,218300.00
1988-10-01,220000.00
1988-11-01,225100.00
1988-12-01,227900.00
1989-01-01,226900.00
1989-02-01,231300.00
1989-03-01,234900.00
1989-04-01,235300.00
1989-05-01,238600.00
1989-06-01,240300.00
1989-07-01,240300.00
1989-08-01,240700.00
1989-09-01,243900.00
1989-10-01,247200.00
1989-11-01,252100.00
1989-12-01,256400.00
1990-01-01,257200.00
1990-02-01,262800.00
1990-03-01,268200.00
1990-04-01,272900.00
1990-05-01,281100.00
1990-06-01,287800.00
1990-07-01,291800.00
1990-08-01,298400.00
1990-09-01,303200.00
1990-10-01,307700.00
1990-11-01,307300.00
1990-12-01,311700.00
1991-01-01,313400.00
1991-02-01,318800.00
1991-03-01,327000.00
1991-04-01,331200.00
1991-05-01,336000.00
1991-06-01,341900.00
1991-07-01,344500.00
1991-08-01,345200.00
1991-09-01,351000.00
1991-10-01,353700.00
1991-11-01,361400.00
1991-12-01,364700.00
1992-01-01,365400.00
1992-02-01,371100.00
1992-03-01,376300.00
1992-04-01,384100.00
1992-05-01,388400.00
