Date,IZ3252
2005-12-01,100.00
2006-01-01,100.10
2006-02-01,99.60
2006-03-01,98.80
2006-04-01,97.60
2006-05-01,97.10
2006-06-01,96.80
2006-07-01,99.70
2006-08-01,100.50
2006-09-01,100.60
2006-10-01,99.80
2006-11-01,99.00
2006-12-01,96.90
2007-01-01,96.30
2007-02-01,96.30
2007-03-01,97.00
2007-04-01,97.30
2007-05-01,98.20
2007-06-01,98.80
2007-07-01,100.20
2007-08-01,100.10
2007-09-01,100.10
2007-10-01,100.40
2007-11-01,101.60
2007-12-01,102.10
2008-01-01,105.30
2008-02-01,106.10
2008-03-01,105.60
2008-04-01,107.20
2008-05-01,108.30
2008-06-01,109.10
2008-07-01,115.30
2008-08-01,118.70
2008-09-01,119.30
2008-10-01,115.40
2008-11-01,110.70
2008-12-01,107.00
2009-01-01,99.90
2009-02-01,97.10
2009-03-01,96.70
2009-04-01,100.80
2009-05-01,105.60
2009-06-01,107.70
2009-07-01,99.20
2009-08-01,100.10
2009-09-01,100.90
2009-10-01,103.90
2009-11-01,103.30
2009-12-01,103.20
2010-01-01,104.10
2010-02-01,105.60
2010-03-01,109.10
2010-04-01,115.90
2010-05-01,115.50
2010-06-01,113.40
2010-07-01,115.40
2010-08-01,116.00
2010-09-01,116.70
2010-10-01,117.50
2010-11-01,119.20
2010-12-01,121.10
2011-01-01,121.40
2011-02-01,123.10
2011-03-01,125.50
2011-04-01,132.40
2011-05-01,134.80
2011-06-01,135.70
2011-07-01,133.50
2011-08-01,133.80
2011-09-01,135.60
2011-10-01,136.20
2011-11-01,133.50
2011-12-01,132.90
2012-01-01,132.20
2012-02-01,133.50
2012-03-01,135.20
2012-04-01,136.80
2012-05-01,135.20
2012-06-01,132.60
2012-07-01,127.70
2012-08-01,128.60
2012-09-01,129.50
2012-10-01,131.00
2012-11-01,129.60
2012-12-01,132.10
2013-01-01,136.40
2013-02-01,138.60
2013-03-01,136.70
2013-04-01,137.20
2013-05-01,135.10
2013-06-01,134.50
2013-07-01,133.10
2013-08-01,133.10
2013-09-01,133.00
2013-10-01,133.40
2013-11-01,133.00
2013-12-01,131.60
2014-01-01,136.90
2014-02-01,137.10
2014-03-01,139.40
2014-04-01,138.90
2014-05-01,138.70
2014-06-01,138.60
2014-07-01,137.70
2014-08-01,138.00
2014-09-01,136.00
2014-10-01,138.20
2014-11-01,139.00
2014-12-01,135.40
2015-01-01,133.50
2015-02-01,133.80
2015-03-01,132.50
2015-04-01,130.10
2015-05-01,129.30
2015-06-01,130.10
2015-07-01,126.40
2015-08-01,124.60
2015-09-01,122.70
2015-10-01,122.00
2015-11-01,121.20
2015-12-01,120.50
2016-01-01,119.10
2016-02-01,116.10
2016-03-01,116.60
2016-04-01,117.40
2016-05-01,118.20
2016-06-01,117.90
2016-07-01,118.00
2016-08-01,117.90
2016-09-01,118.50
2016-10-01,119.70
2016-11-01,118.20
2016-12-01,117.30
2017-01-01,117.40
2017-02-01,119.30
2017-03-01,120.90
2017-04-01,123.80
2017-05-01,124.30
2017-06-01,122.20
2017-07-01,119.40
2017-08-01,120.10
2017-09-01,121.60
2017-10-01,124.50
2017-11-01,125.40
2017-12-01,125.30
2018-01-01,125.10
2018-02-01,126.70
2018-03-01,128.20
2018-04-01,126.60
2018-05-01,125.30
