Date,IZ111
2005-12-01,100.00
2006-01-01,105.00
2006-02-01,91.60
2006-03-01,88.90
2006-04-01,86.30
2006-05-01,91.70
2006-06-01,91.60
2006-07-01,91.20
2006-08-01,101.20
2006-09-01,102.20
2006-10-01,102.30
2006-11-01,103.80
2006-12-01,107.70
2007-01-01,111.00
2007-02-01,110.00
2007-03-01,107.90
2007-04-01,112.90
2007-05-01,112.80
2007-06-01,110.60
2007-07-01,116.50
2007-08-01,117.30
2007-09-01,119.60
2007-10-01,121.80
2007-11-01,123.00
2007-12-01,122.30
2008-01-01,135.40
2008-02-01,127.80
2008-03-01,137.10
2008-04-01,137.80
2008-05-01,138.40
2008-06-01,139.20
2008-07-01,144.00
2008-08-01,146.00
2008-09-01,143.40
2008-10-01,135.70
2008-11-01,128.80
2008-12-01,154.00
2009-01-01,153.10
2009-02-01,141.70
2009-03-01,136.40
2009-04-01,147.70
2009-05-01,143.80
2009-06-01,142.50
2009-07-01,135.40
2009-08-01,138.00
2009-09-01,139.90
2009-10-01,139.80
2009-11-01,143.40
2009-12-01,145.50
2010-01-01,152.00
2010-02-01,149.90
2010-03-01,153.70
2010-04-01,154.70
2010-05-01,161.30
2010-06-01,153.50
2010-07-01,152.70
2010-08-01,160.90
2010-09-01,159.40
2010-10-01,163.50
2010-11-01,167.30
2010-12-01,170.70
2011-01-01,176.80
2011-02-01,177.50
2011-03-01,197.00
2011-04-01,207.20
2011-05-01,199.80
2011-06-01,185.90
2011-07-01,188.10
2011-08-01,181.90
2011-09-01,185.50
2011-10-01,183.90
2011-11-01,181.40
2011-12-01,181.70
2012-01-01,186.70
2012-02-01,172.00
2012-03-01,179.30
2012-04-01,184.10
2012-05-01,182.70
2012-06-01,178.30
2012-07-01,175.60
2012-08-01,175.10
2012-09-01,181.30
2012-10-01,183.00
2012-11-01,171.10
2012-12-01,170.80
2013-01-01,166.70
2013-02-01,174.00
2013-03-01,182.80
2013-04-01,177.40
2013-05-01,180.90
2013-06-01,176.90
2013-07-01,176.90
2013-08-01,176.70
2013-09-01,176.80
2013-10-01,180.00
2013-11-01,175.80
2013-12-01,180.80
2014-01-01,179.50
2014-02-01,174.70
2014-03-01,203.60
2014-04-01,200.20
2014-05-01,193.20
2014-06-01,180.40
2014-07-01,184.50
2014-08-01,184.20
2014-09-01,185.30
2014-10-01,195.30
2014-11-01,190.40
2014-12-01,196.60
2015-01-01,186.50
2015-02-01,187.70
2015-03-01,183.50
2015-04-01,183.80
2015-05-01,188.60
2015-06-01,186.60
2015-07-01,185.60
2015-08-01,185.00
2015-09-01,186.40
2015-10-01,185.30
2015-11-01,186.40
2015-12-01,191.70
2016-01-01,194.60
2016-02-01,182.30
2016-03-01,177.30
2016-04-01,178.30
2016-05-01,177.50
2016-06-01,173.60
2016-07-01,188.80
2016-08-01,199.90
2016-09-01,204.30
2016-10-01,200.00
2016-11-01,207.40
2016-12-01,197.30
2017-01-01,191.20
2017-02-01,195.40
2017-03-01,189.80
2017-04-01,193.80
2017-05-01,197.90
2017-06-01,201.70
2017-07-01,200.10
2017-08-01,201.20
2017-09-01,214.20
2017-10-01,211.70
2017-11-01,204.80
2017-12-01,198.70
2018-01-01,202.70
2018-02-01,210.60
2018-03-01,198.70
2018-04-01,196.10
2018-05-01,199.50
