Date,U36STI
1992-01-01,69611000000.00
1992-02-01,70198000000.00
1992-03-01,69728000000.00
1992-04-01,69349000000.00
1992-05-01,68705000000.00
1992-06-01,67741000000.00
1992-07-01,67698000000.00
1992-08-01,69064000000.00
1992-09-01,67146000000.00
1992-10-01,67119000000.00
1992-11-01,67068000000.00
1992-12-01,64336000000.00
1993-01-01,64663000000.00
1993-02-01,65572000000.00
1993-03-01,65712000000.00
1993-04-01,65570000000.00
1993-05-01,65545000000.00
1993-06-01,65005000000.00
1993-07-01,65382000000.00
1993-08-01,65658000000.00
1993-09-01,66116000000.00
1993-10-01,65197000000.00
1993-11-01,66335000000.00
1993-12-01,62387000000.00
1994-01-01,64161000000.00
1994-02-01,64572000000.00
1994-03-01,64024000000.00
1994-04-01,64350000000.00
1994-05-01,65621000000.00
1994-06-01,64370000000.00
1994-07-01,65755000000.00
1994-08-01,66445000000.00
1994-09-01,65548000000.00
1994-10-01,65666000000.00
1994-11-01,66188000000.00
1994-12-01,62915000000.00
1995-01-01,63456000000.00
1995-02-01,63657000000.00
1995-03-01,64304000000.00
1995-04-01,64079000000.00
1995-05-01,65040000000.00
1995-06-01,62980000000.00
1995-07-01,64123000000.00
1995-08-01,64729000000.00
1995-09-01,64144000000.00
1995-10-01,64090000000.00
1995-11-01,64025000000.00
1995-12-01,61202000000.00
1996-01-01,63557000000.00
1996-02-01,64397000000.00
1996-03-01,65121000000.00
1996-04-01,64728000000.00
1996-05-01,65235000000.00
1996-06-01,64782000000.00
1996-07-01,66471000000.00
1996-08-01,67186000000.00
1996-09-01,67078000000.00
1996-10-01,68098000000.00
1996-11-01,68876000000.00
1996-12-01,65927000000.00
1997-01-01,68237000000.00
1997-02-01,69634000000.00
1997-03-01,68534000000.00
1997-04-01,69122000000.00
1997-05-01,69497000000.00
1997-06-01,67802000000.00
1997-07-01,69437000000.00
1997-08-01,70317000000.00
1997-09-01,69705000000.00
1997-10-01,70586000000.00
1997-11-01,69606000000.00
1997-12-01,66414000000.00
1998-01-01,70078000000.00
1998-02-01,72065000000.00
1998-03-01,72430000000.00
1998-04-01,73805000000.00
1998-05-01,75252000000.00
1998-06-01,75496000000.00
1998-07-01,77408000000.00
1998-08-01,78876000000.00
1998-09-01,78376000000.00
1998-10-01,80552000000.00
1998-11-01,80588000000.00
1998-12-01,77014000000.00
1999-01-01,77342000000.00
1999-02-01,78868000000.00
1999-03-01,78696000000.00
1999-04-01,77782000000.00
1999-05-01,78176000000.00
1999-06-01,77127000000.00
1999-07-01,80178000000.00
1999-08-01,79900000000.00
1999-09-01,79750000000.00
1999-10-01,79763000000.00
1999-11-01,80890000000.00
1999-12-01,76781000000.00
2000-01-01,77435000000.00
2000-02-01,78538000000.00
2000-03-01,77412000000.00
2000-04-01,77058000000.00
2000-05-01,75670000000.00
2000-06-01,74906000000.00
2000-07-01,75445000000.00
