Date,IPB53210N
1967-01-01,143.48
1967-02-01,143.41
1967-03-01,137.40
1967-04-01,142.04
1967-05-01,140.74
1967-06-01,139.59
1967-07-01,109.56
1967-08-01,137.81
1967-09-01,139.17
1967-10-01,147.11
1967-11-01,147.00
1967-12-01,138.65
1968-01-01,151.16
1968-02-01,159.75
1968-03-01,159.71
1968-04-01,154.21
1968-05-01,160.90
1968-06-01,160.47
1968-07-01,127.60
1968-08-01,156.25
1968-09-01,156.54
1968-10-01,156.14
1968-11-01,156.24
1968-12-01,140.89
1969-01-01,161.02
1969-02-01,161.73
1969-03-01,165.03
1969-04-01,160.44
1969-05-01,161.67
1969-06-01,162.05
1969-07-01,133.11
1969-08-01,157.73
1969-09-01,156.66
1969-10-01,162.39
1969-11-01,160.34
1969-12-01,147.06
1970-01-01,158.99
1970-02-01,159.55
1970-03-01,157.88
1970-04-01,156.20
1970-05-01,155.13
1970-06-01,151.10
1970-07-01,124.26
1970-08-01,150.41
1970-09-01,149.94
1970-10-01,158.79
1970-11-01,157.37
1970-12-01,140.90
1971-01-01,154.48
1971-02-01,160.31
1971-03-01,161.13
1971-04-01,161.71
1971-05-01,164.05
1971-06-01,164.15
1971-07-01,132.14
1971-08-01,164.04
1971-09-01,160.51
1971-10-01,166.54
1971-11-01,165.71
1971-12-01,151.64
1972-01-01,167.70
1972-02-01,168.11
1972-03-01,169.98
1972-04-01,170.53
1972-05-01,171.77
1972-06-01,169.42
1972-07-01,155.60
1972-08-01,165.99
1972-09-01,163.80
1972-10-01,168.36
1972-11-01,169.29
1972-12-01,166.82
1973-01-01,166.19
1973-02-01,171.22
1973-03-01,171.83
1973-04-01,169.46
1973-05-01,167.15
1973-06-01,165.77
1973-07-01,150.05
1973-08-01,159.29
1973-09-01,158.19
1973-10-01,158.38
1973-11-01,160.93
1973-12-01,158.31
1974-01-01,161.31
1974-02-01,162.22
1974-03-01,163.00
1974-04-01,159.11
1974-05-01,160.90
1974-06-01,159.41
1974-07-01,146.11
1974-08-01,153.55
1974-09-01,148.20
1974-10-01,143.20
1974-11-01,138.55
1974-12-01,130.58
1975-01-01,127.24
1975-02-01,131.27
1975-03-01,136.66
1975-04-01,140.90
1975-05-01,145.68
1975-06-01,152.38
1975-07-01,144.50
1975-08-01,157.92
1975-09-01,161.31
1975-10-01,162.51
1975-11-01,163.24
1975-12-01,163.81
1976-01-01,168.06
1976-02-01,172.57
1976-03-01,173.93
1976-04-01,170.33
1976-05-01,170.72
1976-06-01,167.85
1976-07-01,154.92
1976-08-01,164.00
1976-09-01,162.31
1976-10-01,163.16
1976-11-01,163.40
1976-12-01,165.25
1977-01-01,168.49
1977-02-01,176.55
1977-03-01,180.78
1977-04-01,183.79
1977-05-01,183.47
1977-06-01,182.36
1977-07-01,166.01
1977-08-01,174.48
1977-09-01,176.16
1977-10-01,178.11
1977-11-01,180.26
1977-12-01,177.53
1978-01-01,176.32
1978-02-01,178.17
1978-03-01,178.74
1978-04-01,181.12
1978-05-01,180.18
1978-06-01,177.52
1978-07-01,161.24
1978-08-01,169.26
1978-09-01,172.01
1978-10-01,175.17
1978-11-01,178.95
1978-12-01,175.06
1979-01-01,175.45
1979-02-01,172.84
1979-03-01,176.81
1979-04-01,172.15
1979-05-01,175.97
1979-06-01,177.62
1979-07-01,164.84
1979-08-01,171.29
1979-09-01,172.75
1979-10-01,176.43
1979-11-01,176.21
1979-12-01,174.19
1980-01-01,180.14
1980-02-01,181.90
1980-03-01,182.70
1980-04-01,178.08
1980-05-01,171.42
1980-06-01,165.58
1980-07-01,147.03
1980-08-01,157.51
1980-09-01,162.56
1980-10-01,169.34
1980-11-01,171.90
1980-12-01,169.30
1981-01-01,168.72
1981-02-01,167.10
1981-03-01,167.73
1981-04-01,166.23
1981-05-01,168.44
1981-06-01,170.61
1981-07-01,161.95
1981-08-01,169.11
1981-09-01,167.39
1981-10-01,168.49
1981-11-01,162.05
1981-12-01,153.85
1982-01-01,149.94
1982-02-01,155.23
1982-03-01,155.52
1982-04-01,157.44
1982-05-01,155.39
1982-06-01,153.17
1982-07-01,141.26
1982-08-01,148.33
1982-09-01,148.41
1982-10-01,151.24
1982-11-01,152.41
1982-12-01,152.50
1983-01-01,160.78
1983-02-01,164.57
1983-03-01,168.48
1983-04-01,171.18
1983-05-01,172.09
1983-06-01,172.11
1983-07-01,158.98
1983-08-01,171.11
1983-09-01,173.75
1983-10-01,176.32
1983-11-01,178.08
1983-12-01,173.11
1984-01-01,175.44
1984-02-01,177.50
1984-03-01,177.51
1984-04-01,176.58
1984-05-01,175.36
1984-06-01,173.53
1984-07-01,160.23
1984-08-01,166.87
1984-09-01,166.86
1984-10-01,163.17
1984-11-01,162.87
1984-12-01,158.78
1985-01-01,160.87
1985-02-01,161.02
1985-03-01,161.49
1985-04-01,161.07
1985-05-01,162.62
1985-06-01,162.36
1985-07-01,148.16
1985-08-01,159.80
1985-09-01,161.25
1985-10-01,163.68
1985-11-01,164.33
