Date,IZ33324
2013-12-01,100.00
2014-01-01,100.40
2014-02-01,100.20
2014-03-01,100.30
2014-04-01,100.50
2014-05-01,100.80
2014-06-01,100.80
2014-07-01,99.70
2014-08-01,99.20
2014-09-01,99.10
2014-10-01,97.70
2014-11-01,97.60
2014-12-01,97.20
2015-01-01,96.10
2015-02-01,94.80
2015-03-01,94.40
2015-04-01,92.40
2015-05-01,93.30
2015-06-01,92.90
2015-07-01,93.60
2015-08-01,94.30
2015-09-01,95.10
2015-10-01,95.60
2015-11-01,96.40
2015-12-01,95.30
2016-01-01,94.90
2016-02-01,94.60
2016-03-01,93.80
2016-04-01,94.70
2016-05-01,94.40
2016-06-01,93.60
2016-07-01,93.60
2016-08-01,94.30
2016-09-01,95.30
2016-10-01,94.60
2016-11-01,94.20
2016-12-01,93.30
2017-01-01,92.40
2017-02-01,92.80
2017-03-01,93.70
2017-04-01,94.00
2017-05-01,93.90
2017-06-01,94.60
2017-07-01,95.00
2017-08-01,95.50
2017-09-01,96.20
2017-10-01,96.60
2017-11-01,95.90
2017-12-01,95.80
2018-01-01,95.80
2018-02-01,97.40
2018-03-01,97.90
2018-04-01,97.90
2018-05-01,97.90
