Date,IPG22111N
1984-05-01,53.22
1984-06-01,59.72
1984-07-01,62.01
1984-08-01,64.80
1984-09-01,58.63
1984-10-01,54.09
1984-11-01,55.50
1984-12-01,57.87
1985-01-01,66.51
1985-02-01,63.54
1985-03-01,56.76
1985-04-01,54.54
1985-05-01,56.30
1985-06-01,61.41
1985-07-01,66.65
1985-08-01,66.53
1985-09-01,62.54
1985-10-01,57.37
1985-11-01,58.15
1985-12-01,63.85
1986-01-01,64.98
1986-02-01,63.08
1986-03-01,56.57
1986-04-01,56.02
1986-05-01,57.56
1986-06-01,63.90
1986-07-01,70.54
1986-08-01,68.16
1986-09-01,64.39
1986-10-01,60.00
1986-11-01,61.05
1986-12-01,64.77
1987-01-01,67.22
1987-02-01,65.68
1987-03-01,61.36
1987-04-01,58.91
1987-05-01,61.14
1987-06-01,68.92
1987-07-01,73.33
1987-08-01,73.86
1987-09-01,67.42
1987-10-01,61.65
1987-11-01,63.65
1987-12-01,68.00
1988-01-01,73.09
1988-02-01,71.90
1988-03-01,67.31
1988-04-01,63.70
1988-05-01,64.81
1988-06-01,73.95
1988-07-01,79.36
1988-08-01,81.32
1988-09-01,71.86
1988-10-01,65.80
1988-11-01,66.17
1988-12-01,71.60
1989-01-01,72.66
1989-02-01,73.43
1989-03-01,68.41
1989-04-01,63.61
1989-05-01,66.58
1989-06-01,74.50
1989-07-01,81.11
1989-08-01,82.66
1989-09-01,73.37
1989-10-01,68.84
1989-11-01,70.95
1989-12-01,81.16
1990-01-01,78.21
1990-02-01,77.71
1990-03-01,71.54
1990-04-01,67.03
1990-05-01,69.47
1990-06-01,79.53
1990-07-01,83.94
1990-08-01,85.31
1990-09-01,78.25
1990-10-01,70.12
1990-11-01,70.55
1990-12-01,76.53
1991-01-01,80.28
1991-02-01,76.23
1991-03-01,71.91
1991-04-01,68.22
1991-05-01,74.09
1991-06-01,83.45
1991-07-01,88.52
1991-08-01,86.71
1991-09-01,78.56
1991-10-01,71.90
1991-11-01,73.31
1991-12-01,77.00
1992-01-01,81.13
1992-02-01,77.88
1992-03-01,71.84
1992-04-01,69.32
1992-05-01,70.91
1992-06-01,79.61
1992-07-01,85.48
1992-08-01,83.97
1992-09-01,78.54
1992-10-01,72.04
1992-11-01,75.51
1992-12-01,81.69
1993-01-01,82.10
1993-02-01,82.13
1993-03-01,74.78
1993-04-01,70.29
1993-05-01,73.75
1993-06-01,83.69
1993-07-01,90.19
1993-08-01,89.24
1993-09-01,79.21
1993-10-01,71.32
1993-11-01,75.35
1993-12-01,80.48
1994-01-01,85.50
1994-02-01,82.01
1994-03-01,75.51
1994-04-01,71.72
1994-05-01,74.67
1994-06-01,87.00
1994-07-01,90.31
1994-08-01,89.62
1994-09-01,81.57
1994-10-01,74.81
1994-11-01,78.62
1994-12-01,82.69
1995-01-01,86.42
1995-02-01,84.11
1995-03-01,77.50
1995-04-01,74.88
1995-05-01,79.18
1995-06-01,87.58
1995-07-01,95.79
1995-08-01,98.39
1995-09-01,84.53
1995-10-01,78.68
1995-11-01,80.64
1995-12-01,86.83
1996-01-01,90.67
1996-02-01,87.99
1996-03-01,82.85
1996-04-01,78.08
1996-05-01,83.71
1996-06-01,91.27
1996-07-01,94.33
1996-08-01,94.66
1996-09-01,85.04
1996-10-01,78.27
1996-11-01,81.76
1996-12-01,85.55
1997-01-01,89.79
1997-02-01,85.26
1997-03-01,79.22
1997-04-01,75.66
1997-05-01,77.05
1997-06-01,87.60
1997-07-01,95.73
1997-08-01,95.80
1997-09-01,88.11
1997-10-01,79.07
1997-11-01,82.32
1997-12-01,87.41
1998-01-01,87.95
1998-02-01,86.15
1998-03-01,83.89
1998-04-01,77.96
1998-05-01,84.71
1998-06-01,95.73
1998-07-01,101.52
1998-08-01,100.01
1998-09-01,94.10
1998-10-01,84.93
1998-11-01,84.97
1998-12-01,91.22
1999-01-01,94.41
1999-02-01,91.39
1999-03-01,88.03
1999-04-01,81.95
1999-05-01,86.39
1999-06-01,98.63
1999-07-01,107.15
1999-08-01,105.07
1999-09-01,94.09
1999-10-01,85.17
1999-11-01,87.41
1999-12-01,95.03
2000-01-01,96.95
2000-02-01,93.35
2000-03-01,88.13
2000-04-01,85.17
2000-05-01,92.56
2000-06-01,101.18
2000-07-01,104.20
2000-08-01,106.85
2000-09-01,96.72
2000-10-01,87.10
2000-11-01,91.01
2000-12-01,99.98
2001-01-01,99.14
2001-02-01,94.55
2001-03-01,89.83
2001-04-01,85.14
2001-05-01,89.59
2001-06-01,101.50
2001-07-01,104.71
2001-08-01,106.99
2001-09-01,94.10
2001-10-01,87.19
2001-11-01,87.29
2001-12-01,92.56
2002-01-01,97.22
2002-02-01,94.50
2002-03-01,91.03
2002-04-01,89.01
2002-05-01,91.95
2002-06-01,104.12
2002-07-01,111.12
2002-08-01,109.55
2002-09-01,100.62
2002-10-01,90.44
2002-11-01,91.43
2002-12-01,97.76
2003-01-01,101.48
2003-02-01,98.58
2003-03-01,89.78
2003-04-01,87.30
2003-05-01,91.49
2003-06-01,100.28
2003-07-01,109.31
2003-08-01,110.71
2003-09-01,98.50
2003-10-01,90.21
2003-11-01,91.55
2003-12-01,99.12
2004-01-01,103.22
2004-02-01,100.01
2004-03-01,91.96
2004-04-01,88.96
2004-05-01,96.90
2004-06-01,105.45
2004-07-01,110.88
2004-08-01,108.51
2004-09-01,102.40
2004-10-01,92.46
2004-11-01,91.89
2004-12-01,101.42
2005-01-01,102.24
2005-02-01,98.46
2005-03-01,93.55
2005-04-01,87.94
2005-05-01,93.61
2005-06-01,109.82
2005-07-01,116.90
2005-08-01,117.52
2005-09-01,106.49
2005-10-01,93.44
2005-11-01,94.38
2005-12-01,104.02
2006-01-01,99.02
2006-02-01,101.20
2006-03-01,94.37
2006-04-01,90.38
2006-05-01,96.86
2006-06-01,110.57
2006-07-01,119.48
2006-08-01,118.83
2006-09-01,102.03
2006-10-01,93.31
2006-11-01,94.65
2006-12-01,100.80
2007-01-01,106.19
2007-02-01,106.67
2007-03-01,95.53
2007-04-01,92.29
2007-05-01,98.19
2007-06-01,110.49
2007-07-01,115.19
2007-08-01,121.67
2007-09-01,107.28
2007-10-01,96.55
2007-11-01,96.38
2007-12-01,103.27
2008-01-01,107.04
2008-02-01,103.08
2008-03-01,96.34
2008-04-01,92.86
2008-05-01,97.13
2008-06-01,114.06
2008-07-01,118.11
2008-08-01,113.93
2008-09-01,103.44
2008-10-01,93.82
2008-11-01,95.19
2008-12-01,103.27
2009-01-01,106.40
2009-02-01,99.84
2009-03-01,93.25
2009-04-01,88.98
2009-05-01,93.26
2009-06-01,107.04
2009-07-01,110.65
2009-08-01,112.60
2009-09-01,100.59
2009-10-01,90.02
2009-11-01,90.62
2009-12-01,104.34
2010-01-01,107.34
2010-02-01,105.53
2010-03-01,92.74
2010-04-01,87.58
2010-05-01,97.48
2010-06-01,113.60
2010-07-01,119.00
2010-08-01,118.30
2010-09-01,105.75
2010-10-01,91.15
2010-11-01,93.63
2010-12-01,107.52
2011-01-01,107.73
2011-02-01,103.30
2011-03-01,95.03
2011-04-01,90.53
2011-05-01,93.56
2011-06-01,110.35
2011-07-01,121.41
2011-08-01,117.91
2011-09-01,103.24
2011-10-01,91.54
2011-11-01,93.55
2011-12-01,100.50
2012-01-01,101.36
2012-02-01,98.01
2012-03-01,91.03
2012-04-01,89.05
2012-05-01,98.04
2012-06-01,108.20
2012-07-01,118.98
2012-08-01,114.31
2012-09-01,100.99
2012-10-01,90.29
2012-11-01,91.17
2012-12-01,98.57
2013-01-01,102.98
2013-02-01,100.29
2013-03-01,94.38
2013-04-01,89.46
2013-05-01,94.10
2013-06-01,107.28
2013-07-01,114.40
2013-08-01,112.17
2013-09-01,102.69
2013-10-01,92.00
2013-11-01,95.27
2013-12-01,103.67
2014-01-01,110.10
2014-02-01,104.64
2014-03-01,96.07
2014-04-01,88.90
2014-05-01,94.82
2014-06-01,107.87
2014-07-01,112.46
2014-08-01,111.75
2014-09-01,102.66
2014-10-01,91.46
2014-11-01,95.53
2014-12-01,100.20
2015-01-01,106.39
2015-02-01,108.03
2015-03-01,94.96
2015-04-01,88.50
2015-05-01,93.94
2015-06-01,109.11
2015-07-01,115.97
2015-08-01,113.88
2015-09-01,104.80
2015-10-01,89.94
2015-11-01,89.32
2015-12-01,94.53
2016-01-01,103.25
2016-02-01,97.54
2016-03-01,88.46
2016-04-01,87.85
2016-05-01,92.23
2016-06-01,109.99
2016-07-01,118.54
2016-08-01,118.65
2016-09-01,104.97
2016-10-01,89.80
2016-11-01,89.34
2016-12-01,100.28
2017-01-01,99.90
2017-02-01,93.04
2017-03-01,91.75
2017-04-01,85.88
2017-05-01,91.77
2017-06-01,106.40
2017-07-01,116.28
2017-08-01,111.54
2017-09-01,100.49
2017-10-01,91.66
2017-11-01,91.54
2017-12-01,100.57
2018-01-01,107.74
2018-02-01,97.70
2018-03-01,91.51
2018-04-01,87.64
2018-05-01,98.09
