Date,IPG211112N
1990-08-01,65.43
1990-09-01,66.41
1990-10-01,69.55
1990-11-01,70.07
1990-12-01,66.17
1991-01-01,67.71
1991-02-01,70.35
1991-03-01,69.79
1991-04-01,69.19
1991-05-01,69.31
1991-06-01,68.12
1991-07-01,67.98
1991-08-01,68.10
1991-09-01,67.52
1991-10-01,70.40
1991-11-01,70.53
1991-12-01,69.93
1992-01-01,69.81
1992-02-01,70.34
1992-03-01,70.50
1992-04-01,70.47
1992-05-01,70.83
1992-06-01,71.08
1992-07-01,70.47
1992-08-01,68.11
1992-09-01,69.04
1992-10-01,71.75
1992-11-01,72.90
1992-12-01,72.38
1993-01-01,71.96
1993-02-01,73.95
1993-03-01,74.87
1993-04-01,75.24
1993-05-01,72.27
1993-06-01,73.23
1993-07-01,72.58
1993-08-01,72.96
1993-09-01,71.96
1993-10-01,73.48
1993-11-01,68.38
1993-12-01,64.53
1994-01-01,66.51
1994-02-01,67.26
1994-03-01,68.77
1994-04-01,69.20
1994-05-01,70.98
1994-06-01,72.38
1994-07-01,73.27
1994-08-01,73.58
1994-09-01,74.96
1994-10-01,72.84
1994-11-01,75.72
1994-12-01,75.27
1995-01-01,74.29
1995-02-01,74.17
1995-03-01,73.70
1995-04-01,74.58
1995-05-01,74.71
1995-06-01,72.47
1995-07-01,73.00
1995-08-01,72.27
1995-09-01,73.19
1995-10-01,72.95
1995-11-01,74.56
1995-12-01,69.67
1996-01-01,71.34
1996-02-01,69.70
1996-03-01,75.72
1996-04-01,77.38
1996-05-01,75.80
1996-06-01,76.95
1996-07-01,76.85
1996-08-01,78.18
1996-09-01,78.96
1996-10-01,80.72
1996-11-01,80.58
1996-12-01,78.89
1997-01-01,74.34
1997-02-01,77.87
1997-03-01,78.63
1997-04-01,76.37
1997-05-01,76.16
1997-06-01,76.55
1997-07-01,76.48
1997-08-01,76.68
1997-09-01,77.39
1997-10-01,75.74
1997-11-01,71.46
1997-12-01,73.58
1998-01-01,75.00
1998-02-01,77.23
1998-03-01,77.32
1998-04-01,78.15
1998-05-01,76.98
1998-06-01,73.10
1998-07-01,66.51
1998-08-01,71.87
1998-09-01,71.73
1998-10-01,72.71
1998-11-01,73.47
1998-12-01,67.12
1999-01-01,68.89
1999-02-01,71.61
1999-03-01,74.84
1999-04-01,75.56
1999-05-01,75.13
1999-06-01,78.88
1999-07-01,80.06
1999-08-01,79.03
1999-09-01,80.70
1999-10-01,82.40
1999-11-01,82.20
1999-12-01,82.33
2000-01-01,82.51
2000-02-01,83.90
2000-03-01,83.97
2000-04-01,83.13
2000-05-01,82.03
2000-06-01,81.24
2000-07-01,81.73
2000-08-01,81.94
2000-09-01,81.14
2000-10-01,80.89
2000-11-01,79.08
2000-12-01,65.66
2001-01-01,57.46
2001-02-01,72.27
2001-03-01,76.76
2001-04-01,76.75
2001-05-01,80.58
2001-06-01,80.29
2001-07-01,79.60
2001-08-01,82.22
2001-09-01,85.34
2001-10-01,85.13
2001-11-01,84.21
2001-12-01,78.38
2002-01-01,75.64
2002-02-01,78.78
2002-03-01,79.42
2002-04-01,80.91
2002-05-01,81.07
2002-06-01,77.74
2002-07-01,76.73
2002-08-01,80.99
2002-09-01,79.63
2002-10-01,78.59
2002-11-01,78.85
2002-12-01,72.87
2003-01-01,72.63
2003-02-01,75.62
2003-03-01,72.03
2003-04-01,70.89
2003-05-01,64.62
2003-06-01,65.83
2003-07-01,68.54
2003-08-01,70.86
2003-09-01,73.13
2003-10-01,75.68
2003-11-01,77.11
2003-12-01,71.75
2004-01-01,75.17
2004-02-01,74.50
2004-03-01,76.24
2004-04-01,74.12
2004-05-01,74.22
2004-06-01,72.20
2004-07-01,75.63
2004-08-01,78.02
2004-09-01,75.39
2004-10-01,76.43
2004-11-01,78.45
2004-12-01,76.19
2005-01-01,75.68
2005-02-01,78.18
2005-03-01,78.35
2005-04-01,77.04
2005-05-01,77.52
2005-06-01,74.67
2005-07-01,73.14
2005-08-01,71.84
2005-09-01,62.10
2005-10-01,64.55
2005-11-01,67.80
2005-12-01,60.00
2006-01-01,70.23
2006-02-01,69.88
2006-03-01,70.89
2006-04-01,72.68
2006-05-01,73.58
2006-06-01,73.73
2006-07-01,73.78
2006-08-01,72.58
2006-09-01,74.71
2006-10-01,74.71
2006-11-01,73.95
2006-12-01,72.77
2007-01-01,70.40
2007-02-01,71.37
2007-03-01,74.49
2007-04-01,73.68
2007-05-01,75.34
2007-06-01,75.08
2007-07-01,75.21
2007-08-01,74.49
2007-09-01,75.50
2007-10-01,77.56
2007-11-01,79.62
2007-12-01,76.98
2008-01-01,75.27
2008-02-01,77.62
2008-03-01,78.84
2008-04-01,79.39
2008-05-01,79.35
2008-06-01,77.24
2008-07-01,78.14
2008-08-01,76.20
2008-09-01,63.54
2008-10-01,73.46
2008-11-01,72.39
2008-12-01,66.18
2009-01-01,70.39
2009-02-01,75.75
2009-03-01,79.32
2009-04-01,79.00
2009-05-01,82.47
2009-06-01,81.15
2009-07-01,80.40
2009-08-01,80.58
2009-09-01,82.62
2009-10-01,83.22
2009-11-01,84.38
2009-12-01,82.70
2010-01-01,85.27
2010-02-01,86.36
2010-03-01,87.71
2010-04-01,86.79
2010-05-01,88.16
2010-06-01,86.23
2010-07-01,83.76
2010-08-01,87.04
2010-09-01,88.69
2010-10-01,89.57
2010-11-01,89.98
2010-12-01,89.51
2011-01-01,88.83
2011-02-01,84.43
2011-03-01,92.41
2011-04-01,92.21
2011-05-01,94.20
2011-06-01,92.15
2011-07-01,92.70
2011-08-01,93.48
2011-09-01,90.98
2011-10-01,97.15
2011-11-01,99.80
2011-12-01,99.04
2012-01-01,100.07
2012-02-01,100.46
2012-03-01,99.93
2012-04-01,99.50
2012-05-01,99.65
2012-06-01,97.04
2012-07-01,96.17
2012-08-01,98.03
2012-09-01,102.35
2012-10-01,103.90
2012-11-01,104.58
2012-12-01,98.32
2013-01-01,96.79
2013-02-01,101.60
2013-03-01,101.49
2013-04-01,101.82
2013-05-01,103.42
2013-06-01,102.36
2013-07-01,105.91
2013-08-01,110.39
2013-09-01,113.55
2013-10-01,112.32
2013-11-01,111.38
2013-12-01,107.88
2014-01-01,109.41
2014-02-01,109.12
2014-03-01,114.33
2014-04-01,119.51
2014-05-01,118.80
2014-06-01,124.80
2014-07-01,124.90
2014-08-01,125.39
2014-09-01,127.76
2014-10-01,127.42
2014-11-01,123.40
2014-12-01,124.32
2015-01-01,119.40
2015-02-01,123.71
2015-03-01,126.68
2015-04-01,132.88
2015-05-01,131.07
2015-06-01,130.38
2015-07-01,131.90
2015-08-01,134.78
2015-09-01,135.29
2015-10-01,137.48
2015-11-01,138.74
2015-12-01,135.46
2016-01-01,131.74
2016-02-01,132.33
2016-03-01,141.48
2016-04-01,142.23
2016-05-01,148.00
2016-06-01,148.19
2016-07-01,144.51
2016-08-01,133.70
2016-09-01,135.32
2016-10-01,141.88
2016-11-01,144.11
2016-12-01,133.05
2017-01-01,133.48
2017-02-01,144.52
2017-03-01,146.25
2017-04-01,145.22
2017-05-01,149.36
2017-06-01,150.81
2017-07-01,150.36
2017-08-01,147.87
2017-09-01,146.63
2017-10-01,160.38
2017-11-01,163.76
2017-12-01,158.04
2018-01-01,153.75
2018-02-01,162.08
2018-03-01,168.40
2018-04-01,166.22
2018-05-01,175.45
