Date,IPB51110N
1947-01-01,13.71
1947-02-01,15.39
1947-03-01,16.07
1947-04-01,16.25
1947-05-01,15.26
1947-06-01,16.13
1947-07-01,14.89
1947-08-01,15.51
1947-09-01,17.00
1947-10-01,17.37
1947-11-01,17.71
1947-12-01,17.06
1948-01-01,16.07
1948-02-01,15.79
1948-03-01,16.69
1948-04-01,16.47
1948-05-01,15.32
1948-06-01,17.25
1948-07-01,17.68
1948-08-01,17.90
1948-09-01,16.78
1948-10-01,18.52
1948-11-01,16.78
1948-12-01,15.88
1949-01-01,14.80
1949-02-01,15.08
1949-03-01,15.63
1949-04-01,17.00
1949-05-01,15.91
1949-06-01,18.15
1949-07-01,18.24
1949-08-01,19.17
1949-09-01,19.11
1949-10-01,18.92
1949-11-01,14.86
1949-12-01,12.63
1950-01-01,17.15
1950-02-01,15.73
1950-03-01,16.97
1950-04-01,18.83
1950-05-01,20.69
1950-06-01,24.82
1950-07-01,22.99
1950-08-01,24.13
1950-09-01,23.82
1950-10-01,24.57
1950-11-01,20.75
1950-12-01,20.57
1951-01-01,19.02
1951-02-01,21.22
1951-03-01,22.12
1951-04-01,21.03
1951-05-01,19.79
1951-06-01,19.95
1951-07-01,16.69
1951-08-01,17.15
1951-09-01,17.50
1951-10-01,17.28
1951-11-01,16.04
1951-12-01,14.24
1952-01-01,14.08
1952-02-01,16.16
1952-03-01,17.34
1952-04-01,17.56
1952-05-01,17.03
1952-06-01,17.59
1952-07-01,11.54
1952-08-01,14.18
1952-09-01,18.77
1952-10-01,19.36
1952-11-01,18.64
1952-12-01,17.68
1953-01-01,19.64
1953-02-01,21.50
1953-03-01,22.52
1953-04-01,23.30
1953-05-01,22.86
1953-06-01,22.92
1953-07-01,22.40
1953-08-01,21.96
1953-09-01,19.88
1953-10-01,21.50
1953-11-01,17.31
1953-12-01,16.84
1954-01-01,19.36
1954-02-01,19.82
1954-03-01,20.19
1954-04-01,21.16
1954-05-01,21.06
1954-06-01,21.31
1954-07-01,18.95
1954-08-01,18.61
1954-09-01,15.57
1954-10-01,14.77
1954-11-01,20.88
1954-12-01,23.23
1955-01-01,25.84
1955-02-01,27.14
1955-03-01,27.55
1955-04-01,28.72
1955-05-01,27.30
1955-06-01,25.78
1955-07-01,26.58
1955-08-01,24.04
1955-09-01,21.28
1955-10-01,23.64
1955-11-01,28.32
1955-12-01,26.27
1956-01-01,24.60
1956-02-01,23.54
1956-03-01,23.54
1956-04-01,23.61
1956-05-01,20.44
1956-06-01,20.38
1956-07-01,20.01
1956-08-01,18.80
1956-09-01,15.11
1956-10-01,18.92
1956-11-01,23.36
1956-12-01,24.75
1957-01-01,24.85
1957-02-01,25.53
1957-03-01,24.85
1957-04-01,22.95
1957-05-01,21.96
1957-06-01,23.48
1957-07-01,21.22
1957-08-01,22.83
1957-09-01,17.74
1957-10-01,17.77
1957-11-01,24.29
1957-12-01,21.90
1958-01-01,20.44
1958-02-01,19.45
1958-03-01,17.68
1958-04-01,16.07
1958-05-01,17.15
1958-06-01,18.02
1958-07-01,16.10
1958-08-01,13.52
1958-09-01,11.94
1958-10-01,15.63
1958-11-01,24.07
1958-12-01,24.16
1959-01-01,24.38
1959-02-01,23.92
1959-03-01,25.41
1959-04-01,24.78
1959-05-01,24.75
1959-06-01,25.25
1959-07-01,24.41
1959-08-01,16.63
1959-09-01,16.63
1959-10-01,24.10
1959-11-01,16.22
1959-12-01,22.15
1960-01-01,29.72
1960-02-01,29.34
1960-03-01,27.20
1960-04-01,27.08
1960-05-01,27.33
1960-06-01,27.61
1960-07-01,22.37
1960-08-01,17.56
1960-09-01,20.97
1960-10-01,28.35
1960-11-01,26.18
1960-12-01,23.89
1961-01-01,21.22
1961-02-01,20.85
1961-03-01,20.32
1961-04-01,23.79
1961-05-01,24.63
1961-06-01,26.40
1961-07-01,21.74
1961-08-01,15.01
1961-09-01,20.97
1961-10-01,27.05
1961-11-01,29.10
1961-12-01,29.56
1962-01-01,28.10
1962-02-01,27.98
1962-03-01,28.32
1962-04-01,30.06
1962-05-01,30.12
1962-06-01,29.03
1962-07-01,28.23
1962-08-01,15.91
1962-09-01,26.83
1962-10-01,32.54
1962-11-01,31.55
1962-12-01,31.17
1963-01-01,30.68
1963-02-01,31.17
1963-03-01,31.64
1963-04-01,32.45
1963-05-01,32.17
1963-06-01,34.93
1963-07-01,30.03
1963-08-01,15.01
1963-09-01,27.76
1963-10-01,35.89
1963-11-01,35.86
1963-12-01,34.49
1964-01-01,33.53
1964-02-01,34.37
1964-03-01,33.90
1964-04-01,36.42
1964-05-01,35.95
1964-06-01,36.70
1964-07-01,29.25
1964-08-01,18.55
1964-09-01,31.14
1964-10-01,25.87
1964-11-01,35.30
1964-12-01,39.24
1965-01-01,40.92
1965-02-01,40.85
1965-03-01,43.64
1965-04-01,42.09
1965-05-01,43.06
1965-06-01,44.14
1965-07-01,38.09
1965-08-01,24.20
1965-09-01,30.93
1965-10-01,45.66
1965-11-01,45.44
1965-12-01,41.72
1966-01-01,43.33
1966-02-01,43.27
1966-03-01,44.70
1966-04-01,44.17
1966-05-01,42.19
1966-06-01,43.55
1966-07-01,30.93
1966-08-01,18.95
1966-09-01,37.38
1966-10-01,46.31
1966-11-01,43.89
1966-12-01,40.23
1967-01-01,37.10
1967-02-01,33.46
1967-03-01,36.09
1967-04-01,38.61
1967-05-01,36.90
1967-06-01,38.80
1967-07-01,25.25
1967-08-01,21.80
1967-09-01,35.08
1967-10-01,36.53
1967-11-01,37.76
1967-12-01,43.36
