Date,IPB53123N
1967-01-01,58.39
1967-02-01,57.82
1967-03-01,58.38
1967-04-01,57.29
1967-05-01,57.04
1967-06-01,56.23
1967-07-01,54.01
1967-08-01,55.05
1967-09-01,55.47
1967-10-01,56.00
1967-11-01,56.92
1967-12-01,57.65
1968-01-01,57.57
1968-02-01,58.70
1968-03-01,59.79
1968-04-01,57.98
1968-05-01,58.34
1968-06-01,58.06
1968-07-01,55.21
1968-08-01,54.96
1968-09-01,54.29
1968-10-01,55.20
1968-11-01,57.13
1968-12-01,58.40
1969-01-01,58.50
1969-02-01,58.89
1969-03-01,60.55
1969-04-01,59.98
1969-05-01,59.71
1969-06-01,59.53
1969-07-01,57.16
1969-08-01,57.14
1969-09-01,58.03
1969-10-01,57.84
1969-11-01,56.43
1969-12-01,56.40
1970-01-01,54.50
1970-02-01,54.61
1970-03-01,55.44
1970-04-01,52.96
1970-05-01,51.68
1970-06-01,50.61
1970-07-01,48.72
1970-08-01,49.64
1970-09-01,50.05
1970-10-01,49.37
1970-11-01,49.23
1970-12-01,50.26
1971-01-01,51.55
1971-02-01,51.67
1971-03-01,52.02
1971-04-01,50.62
1971-05-01,51.73
1971-06-01,50.83
1971-07-01,48.23
1971-08-01,45.88
1971-09-01,48.82
1971-10-01,49.51
1971-11-01,49.44
1971-12-01,49.88
1972-01-01,51.98
1972-02-01,53.11
1972-03-01,53.17
1972-04-01,53.47
1972-05-01,54.74
1972-06-01,55.07
1972-07-01,52.79
1972-08-01,53.79
1972-09-01,56.56
1972-10-01,57.17
1972-11-01,58.62
1972-12-01,59.96
1973-01-01,59.50
1973-02-01,60.96
1973-03-01,61.86
1973-04-01,62.02
1973-05-01,62.81
1973-06-01,63.59
1973-07-01,61.74
1973-08-01,62.85
1973-09-01,65.27
1973-10-01,65.37
1973-11-01,66.25
1973-12-01,66.99
1974-01-01,65.38
1974-02-01,65.78
1974-03-01,66.26
1974-04-01,64.08
1974-05-01,66.12
1974-06-01,66.81
1974-07-01,64.76
1974-08-01,63.84
1974-09-01,66.47
1974-10-01,66.21
1974-11-01,65.10
1974-12-01,63.79
1975-01-01,61.37
1975-02-01,61.10
1975-03-01,60.64
1975-04-01,58.45
1975-05-01,55.77
1975-06-01,54.81
1975-07-01,52.06
1975-08-01,52.39
1975-09-01,54.60
1975-10-01,54.75
1975-11-01,55.40
1975-12-01,55.99
1976-01-01,55.73
1976-02-01,57.10
1976-03-01,57.83
1976-04-01,56.55
1976-05-01,57.87
1976-06-01,58.98
1976-07-01,56.84
1976-08-01,57.78
1976-09-01,60.10
1976-10-01,59.39
1976-11-01,60.26
1976-12-01,60.86
1977-01-01,59.51
1977-02-01,61.36
1977-03-01,62.03
1977-04-01,62.74
1977-05-01,63.66
1977-06-01,63.98
1977-07-01,62.72
1977-08-01,63.87
1977-09-01,66.23
1977-10-01,66.05
1977-11-01,65.90
1977-12-01,67.96
1978-01-01,66.42
1978-02-01,66.25
1978-03-01,67.79
1978-04-01,68.50
1978-05-01,68.99
1978-06-01,69.66
1978-07-01,67.73
1978-08-01,68.25
1978-09-01,70.92
1978-10-01,71.12
1978-11-01,71.96
1978-12-01,73.58
1979-01-01,71.86
1979-02-01,73.59
1979-03-01,74.38
1979-04-01,71.87
1979-05-01,73.17
1979-06-01,74.90
1979-07-01,72.49
1979-08-01,72.04
1979-09-01,74.63
1979-10-01,74.36
1979-11-01,74.14
1979-12-01,75.75
1980-01-01,76.42
1980-02-01,76.45
1980-03-01,76.98
1980-04-01,75.24
1980-05-01,73.27
1980-06-01,71.52
1980-07-01,67.31
1980-08-01,67.75
1980-09-01,69.73
1980-10-01,70.18
1980-11-01,71.85
1980-12-01,72.85
1981-01-01,71.81
1981-02-01,71.87
1981-03-01,73.10
1981-04-01,71.78
1981-05-01,72.68
1981-06-01,72.50
1981-07-01,70.09
1981-08-01,70.79
1981-09-01,72.15
1981-10-01,71.03
1981-11-01,70.19
1981-12-01,69.56
1982-01-01,66.35
1982-02-01,67.94
1982-03-01,67.07
1982-04-01,64.24
1982-05-01,62.67
1982-06-01,61.42
1982-07-01,58.37
1982-08-01,57.26
1982-09-01,57.87
1982-10-01,56.29
1982-11-01,55.87
1982-12-01,55.85
1983-01-01,55.62
1983-02-01,55.51
1983-03-01,56.86
1983-04-01,56.39
1983-05-01,57.42
1983-06-01,58.16
1983-07-01,57.31
1983-08-01,57.54
1983-09-01,60.60
1983-10-01,60.93
1983-11-01,62.66
1983-12-01,63.80
1984-01-01,64.55
1984-02-01,66.36
1984-03-01,67.11
1984-04-01,66.78
1984-05-01,66.79
1984-06-01,67.78
1984-07-01,66.52
1984-08-01,66.74
1984-09-01,68.28
1984-10-01,68.33
1984-11-01,68.63
1984-12-01,68.89
1985-01-01,67.45
1985-02-01,66.46
1985-03-01,67.35
1985-04-01,65.97
1985-05-01,65.83
1985-06-01,66.46
1985-07-01,64.41
1985-08-01,65.36
1985-09-01,66.68
1985-10-01,65.87
1985-11-01,66.65
1985-12-01,67.52
1986-01-01,67.18
1986-02-01,67.31
1986-03-01,67.43
1986-04-01,67.19
1986-05-01,66.74
1986-06-01,66.96
1986-07-01,64.78
1986-08-01,65.88
1986-09-01,67.48
1986-10-01,67.05
1986-11-01,67.62
1986-12-01,69.05
1987-01-01,66.99
1987-02-01,68.20
1987-03-01,68.67
1987-04-01,67.84
1987-05-01,68.40
1987-06-01,69.86
1987-07-01,68.00
1987-08-01,68.88
1987-09-01,70.47
1987-10-01,71.90
1987-11-01,72.53
1987-12-01,73.97
1988-01-01,72.86
1988-02-01,73.04
1988-03-01,72.94
1988-04-01,73.02
1988-05-01,73.51
1988-06-01,74.62
1988-07-01,73.14
1988-08-01,73.42
1988-09-01,75.60
1988-10-01,75.33
1988-11-01,76.12
1988-12-01,76.25
1989-01-01,76.09
1989-02-01,75.98
1989-03-01,76.24
1989-04-01,76.09
1989-05-01,75.14
1989-06-01,76.22
1989-07-01,74.25
1989-08-01,74.34
1989-09-01,75.93
1989-10-01,74.60
1989-11-01,75.16
1989-12-01,75.53
1990-01-01,75.29
1990-02-01,75.32
1990-03-01,75.33
1990-04-01,72.70
1990-05-01,74.90
1990-06-01,75.40
1990-07-01,73.93
1990-08-01,75.21
1990-09-01,76.43
1990-10-01,75.47
1990-11-01,75.24
1990-12-01,75.67
1991-01-01,73.54
1991-02-01,73.27
1991-03-01,72.67
1991-04-01,71.38
1991-05-01,70.58
1991-06-01,71.38
1991-07-01,69.25
1991-08-01,70.73
1991-09-01,72.16
1991-10-01,71.16
1991-11-01,71.24
1991-12-01,71.26
1992-01-01,68.88
1992-02-01,71.10
1992-03-01,71.24
1992-04-01,69.72
1992-05-01,70.42
1992-06-01,71.54
1992-07-01,69.14
1992-08-01,70.63
1992-09-01,71.06
1992-10-01,71.34
1992-11-01,71.59
1992-12-01,70.82
1993-01-01,70.81
1993-02-01,71.88
1993-03-01,71.99
1993-04-01,71.36
1993-05-01,71.62
1993-06-01,72.50
1993-07-01,70.50
1993-08-01,72.53
1993-09-01,73.30
1993-10-01,73.28
1993-11-01,72.90
1993-12-01,72.34
1994-01-01,71.36
1994-02-01,72.40
1994-03-01,74.00
1994-04-01,73.65
1994-05-01,74.52
1994-06-01,76.30
1994-07-01,73.83
1994-08-01,75.37
1994-09-01,76.85
1994-10-01,77.46
1994-11-01,78.23
1994-12-01,78.18
1995-01-01,77.15
1995-02-01,78.25
1995-03-01,79.89
1995-04-01,77.50
1995-05-01,79.82
1995-06-01,81.80
1995-07-01,77.22
1995-08-01,81.22
1995-09-01,82.36
1995-10-01,81.46
1995-11-01,81.10
1995-12-01,80.62
1996-01-01,80.07
1996-02-01,82.31
1996-03-01,82.40
1996-04-01,81.20
1996-05-01,81.79
1996-06-01,83.40
1996-07-01,79.53
1996-08-01,83.84
1996-09-01,84.97
1996-10-01,84.47
1996-11-01,84.47
1996-12-01,84.25
1997-01-01,84.97
1997-02-01,86.44
1997-03-01,87.49
1997-04-01,87.79
1997-05-01,88.60
1997-06-01,90.16
1997-07-01,85.02
1997-08-01,89.99
1997-09-01,91.80
1997-10-01,93.03
1997-11-01,94.17
1997-12-01,94.64
1998-01-01,94.51
1998-02-01,95.35
1998-03-01,95.83
1998-04-01,92.55
1998-05-01,94.39
1998-06-01,94.60
1998-07-01,89.04
1998-08-01,92.76
1998-09-01,92.23
1998-10-01,93.11
1998-11-01,93.61
1998-12-01,93.48
1999-01-01,91.68
1999-02-01,92.29
1999-03-01,92.76
1999-04-01,92.09
1999-05-01,92.21
1999-06-01,93.23
1999-07-01,88.99
1999-08-01,92.83
1999-09-01,92.01
1999-10-01,94.47
1999-11-01,94.37
1999-12-01,94.35
2000-01-01,94.74
2000-02-01,95.02
2000-03-01,96.88
2000-04-01,96.34
2000-05-01,96.36
2000-06-01,98.14
2000-07-01,93.65
2000-08-01,96.69
2000-09-01,97.24
2000-10-01,98.31
2000-11-01,97.02
2000-12-01,95.83
2001-01-01,95.10
2001-02-01,94.24
2001-03-01,95.43
2001-04-01,90.26
2001-05-01,92.46
2001-06-01,92.14
2001-07-01,85.52
2001-08-01,88.62
2001-09-01,88.09
2001-10-01,86.59
2001-11-01,83.29
2001-12-01,82.62
2002-01-01,81.41
2002-02-01,81.89
2002-03-01,83.01
2002-04-01,83.62
2002-05-01,83.22
2002-06-01,85.13
2002-07-01,80.51
2002-08-01,84.41
2002-09-01,84.81
2002-10-01,84.17
2002-11-01,83.73
2002-12-01,83.12
2003-01-01,82.52
2003-02-01,82.80
2003-03-01,83.25
2003-04-01,82.08
2003-05-01,82.24
2003-06-01,83.23
2003-07-01,78.82
2003-08-01,81.73
2003-09-01,82.45
2003-10-01,83.01
2003-11-01,83.92
2003-12-01,83.15
2004-01-01,82.61
2004-02-01,84.20
2004-03-01,84.80
2004-04-01,83.87
2004-05-01,85.58
2004-06-01,87.12
2004-07-01,84.69
2004-08-01,87.33
2004-09-01,88.09
2004-10-01,90.19
2004-11-01,90.44
2004-12-01,90.11
2005-01-01,90.47
2005-02-01,91.41
2005-03-01,91.33
2005-04-01,91.72
2005-05-01,92.66
2005-06-01,93.75
2005-07-01,89.27
2005-08-01,90.84
2005-09-01,91.29
2005-10-01,92.33
2005-11-01,93.17
2005-12-01,92.59
2006-01-01,92.75
2006-02-01,93.49
2006-03-01,94.98
2006-04-01,93.44
2006-05-01,95.03
2006-06-01,96.46
2006-07-01,95.27
2006-08-01,97.66
2006-09-01,99.60
2006-10-01,98.62
2006-11-01,98.80
2006-12-01,98.97
2007-01-01,98.74
2007-02-01,100.05
2007-03-01,101.70
2007-04-01,101.15
2007-05-01,101.95
2007-06-01,104.64
2007-07-01,102.28
2007-08-01,104.02
2007-09-01,105.12
2007-10-01,105.30
2007-11-01,106.25
2007-12-01,105.66
2008-01-01,105.82
2008-02-01,105.04
2008-03-01,106.37
2008-04-01,105.39
2008-05-01,103.70
2008-06-01,104.61
2008-07-01,99.27
2008-08-01,101.62
2008-09-01,100.45
2008-10-01,99.13
2008-11-01,96.78
2008-12-01,92.81
2009-01-01,89.28
2009-02-01,87.95
2009-03-01,85.09
2009-04-01,80.86
2009-05-01,80.09
2009-06-01,79.95
2009-07-01,77.85
2009-08-01,79.08
2009-09-01,79.60
2009-10-01,79.53
2009-11-01,79.76
2009-12-01,80.39
2010-01-01,81.47
2010-02-01,81.42
2010-03-01,82.92
2010-04-01,83.12
2010-05-01,83.81
2010-06-01,85.68
2010-07-01,83.52
2010-08-01,86.38
2010-09-01,86.25
2010-10-01,87.85
2010-11-01,88.58
2010-12-01,89.50
2011-01-01,89.60
2011-02-01,90.38
2011-03-01,93.09
2011-04-01,92.79
2011-05-01,94.32
2011-06-01,97.16
2011-07-01,93.71
2011-08-01,96.47
2011-09-01,97.11
2011-10-01,98.79
2011-11-01,98.46
2011-12-01,99.23
2012-01-01,100.09
2012-02-01,101.42
2012-03-01,102.82
2012-04-01,102.16
2012-05-01,101.37
2012-06-01,103.76
2012-07-01,97.55
2012-08-01,98.29
2012-09-01,98.33
2012-10-01,98.14
2012-11-01,97.55
2012-12-01,98.50
2013-01-01,96.79
2013-02-01,98.18
2013-03-01,98.28
2013-04-01,98.37
2013-05-01,98.05
2013-06-01,100.59
2013-07-01,95.76
2013-08-01,99.32
2013-09-01,99.50
2013-10-01,100.25
2013-11-01,100.14
2013-12-01,99.95
2014-01-01,98.95
2014-02-01,101.03
2014-03-01,102.44
2014-04-01,100.78
2014-05-01,101.66
2014-06-01,103.32
2014-07-01,98.54
2014-08-01,101.51
2014-09-01,102.01
2014-10-01,101.89
2014-11-01,102.48
2014-12-01,100.52
2015-01-01,98.74
2015-02-01,99.58
2015-03-01,100.70
2015-04-01,98.08
2015-05-01,97.67
2015-06-01,98.32
2015-07-01,92.90
2015-08-01,95.13
2015-09-01,93.00
2015-10-01,94.08
2015-11-01,94.03
2015-12-01,93.29
2016-01-01,91.29
2016-02-01,91.41
2016-03-01,90.99
2016-04-01,90.38
2016-05-01,90.63
2016-06-01,91.94
2016-07-01,88.90
2016-08-01,91.15
2016-09-01,90.22
2016-10-01,92.12
2016-11-01,92.75
2016-12-01,92.85
2017-01-01,92.82
2017-02-01,92.90
2017-03-01,93.59
2017-04-01,91.61
2017-05-01,92.55
2017-06-01,94.47
2017-07-01,91.20
2017-08-01,92.10
2017-09-01,92.51
2017-10-01,92.87
2017-11-01,93.13
2017-12-01,92.85
2018-01-01,92.54
2018-02-01,93.49
2018-03-01,93.95
2018-04-01,94.84
2018-05-01,94.56
