Date,U32SVS
1992-01-01,12138000000.00
1992-02-01,13936000000.00
1992-03-01,14523000000.00
1992-04-01,14085000000.00
1992-05-01,14579000000.00
1992-06-01,15381000000.00
1992-07-01,13369000000.00
1992-08-01,14589000000.00
1992-09-01,14947000000.00
1992-10-01,15077000000.00
1992-11-01,14089000000.00
1992-12-01,13690000000.00
1993-01-01,13033000000.00
1993-02-01,14370000000.00
1993-03-01,15234000000.00
1993-04-01,14553000000.00
1993-05-01,14929000000.00
1993-06-01,15973000000.00
1993-07-01,13425000000.00
1993-08-01,15051000000.00
1993-09-01,15872000000.00
1993-10-01,15924000000.00
1993-11-01,15076000000.00
1993-12-01,14527000000.00
1994-01-01,14166000000.00
1994-02-01,15323000000.00
1994-03-01,16633000000.00
1994-04-01,15812000000.00
1994-05-01,16396000000.00
1994-06-01,17059000000.00
1994-07-01,14727000000.00
1994-08-01,17106000000.00
1994-09-01,17328000000.00
1994-10-01,17305000000.00
1994-11-01,16682000000.00
1994-12-01,15576000000.00
1995-01-01,16284000000.00
1995-02-01,17563000000.00
1995-03-01,18381000000.00
1995-04-01,17420000000.00
1995-05-01,17952000000.00
1995-06-01,18705000000.00
1995-07-01,15984000000.00
1995-08-01,18401000000.00
1995-09-01,18695000000.00
1995-10-01,18816000000.00
1995-11-01,17615000000.00
1995-12-01,16628000000.00
1996-01-01,16562000000.00
1996-02-01,17808000000.00
1996-03-01,18567000000.00
1996-04-01,18376000000.00
1996-05-01,19034000000.00
1996-06-01,19749000000.00
1996-07-01,17195000000.00
1996-08-01,19558000000.00
1996-09-01,19942000000.00
1996-10-01,19920000000.00
1996-11-01,18864000000.00
1996-12-01,17420000000.00
1997-01-01,17659000000.00
1997-02-01,19665000000.00
1997-03-01,20150000000.00
1997-04-01,20651000000.00
1997-05-01,20185000000.00
1997-06-01,21647000000.00
1997-07-01,18873000000.00
1997-08-01,20969000000.00
1997-09-01,21813000000.00
1997-10-01,21884000000.00
1997-11-01,20199000000.00
1997-12-01,19117000000.00
1998-01-01,18719000000.00
1998-02-01,21278000000.00
1998-03-01,21909000000.00
1998-04-01,21089000000.00
1998-05-01,21397000000.00
1998-06-01,22662000000.00
1998-07-01,19938000000.00
1998-08-01,21662000000.00
1998-09-01,22340000000.00
1998-10-01,22026000000.00
1998-11-01,20885000000.00
1998-12-01,19815000000.00
1999-01-01,19217000000.00
1999-02-01,21279000000.00
1999-03-01,21977000000.00
1999-04-01,21369000000.00
1999-05-01,21559000000.00
1999-06-01,22774000000.00
1999-07-01,19871000000.00
1999-08-01,22169000000.00
1999-09-01,22456000000.00
1999-10-01,22340000000.00
1999-11-01,21681000000.00
1999-12-01,20379000000.00
2000-01-01,20313000000.00
2000-02-01,22169000000.00
2000-03-01,23694000000.00
2000-04-01,22438000000.00
2000-05-01,23111000000.00
2000-06-01,24246000000.00
2000-07-01,20870000000.00
2000-08-01,23379000000.00
2000-09-01,23290000000.00
2000-10-01,22935000000.00
2000-11-01,21553000000.00
2000-12-01,20215000000.00
2001-01-01,20102000000.00
2001-02-01,21219000000.00
2001-03-01,22269000000.00
2001-04-01,20872000000.00
2001-05-01,24185000000.00
2001-06-01,21980000000.00
2001-07-01,19628000000.00
2001-08-01,22435000000.00
2001-09-01,20870000000.00
2001-10-01,21599000000.00
2001-11-01,19727000000.00
2001-12-01,18227000000.00
2002-01-01,18676000000.00
2002-02-01,19534000000.00
2002-03-01,20582000000.00
2002-04-01,20923000000.00
2002-05-01,21516000000.00
2002-06-01,21650000000.00
2002-07-01,19877000000.00
2002-08-01,21943000000.00
2002-09-01,21586000000.00
2002-10-01,22029000000.00
2002-11-01,19899000000.00
2002-12-01,18632000000.00
2003-01-01,18576000000.00
2003-02-01,20042000000.00
2003-03-01,21200000000.00
2003-04-01,20442000000.00
2003-05-01,20940000000.00
2003-06-01,21339000000.00
2003-07-01,20075000000.00
2003-08-01,20857000000.00
2003-09-01,21380000000.00
2003-10-01,21797000000.00
2003-11-01,19453000000.00
2003-12-01,19239000000.00
2004-01-01,18551000000.00
2004-02-01,19629000000.00
2004-03-01,22905000000.00
2004-04-01,21443000000.00
2004-05-01,21830000000.00
2004-06-01,22941000000.00
2004-07-01,21016000000.00
2004-08-01,23131000000.00
2004-09-01,23378000000.00
2004-10-01,22847000000.00
2004-11-01,22112000000.00
2004-12-01,21318000000.00
2005-01-01,21118000000.00
2005-02-01,22089000000.00
2005-03-01,24404000000.00
2005-04-01,23890000000.00
2005-05-01,24690000000.00
2005-06-01,25669000000.00
2005-07-01,22421000000.00
2005-08-01,25852000000.00
2005-09-01,25871000000.00
2005-10-01,25667000000.00
2005-11-01,24264000000.00
2005-12-01,23498000000.00
2006-01-01,23967000000.00
2006-02-01,24748000000.00
2006-03-01,27659000000.00
2006-04-01,25488000000.00
2006-05-01,27576000000.00
2006-06-01,28447000000.00
2006-07-01,24821000000.00
2006-08-01,28669000000.00
2006-09-01,27654000000.00
2006-10-01,27677000000.00
2006-11-01,25585000000.00
2006-12-01,24923000000.00
2007-01-01,25929000000.00
2007-02-01,26099000000.00
2007-03-01,29075000000.00
2007-04-01,28470000000.00
2007-05-01,30260000000.00
2007-06-01,30453000000.00
2007-07-01,28285000000.00
2007-08-01,31914000000.00
2007-09-01,29621000000.00
2007-10-01,30829000000.00
2007-11-01,28031000000.00
2007-12-01,26200000000.00
2008-01-01,28074000000.00
2008-02-01,28910000000.00
2008-03-01,29964000000.00
2008-04-01,31372000000.00
2008-05-01,31608000000.00
2008-06-01,32486000000.00
2008-07-01,30980000000.00
2008-08-01,32195000000.00
2008-09-01,31539000000.00
2008-10-01,30818000000.00
2008-11-01,26246000000.00
2008-12-01,24285000000.00
2009-01-01,23209000000.00
2009-02-01,22817000000.00
2009-03-01,24972000000.00
2009-04-01,23354000000.00
2009-05-01,23043000000.00
2009-06-01,24131000000.00
2009-07-01,23101000000.00
2009-08-01,24391000000.00
2009-09-01,24521000000.00
2009-10-01,24309000000.00
2009-11-01,22135000000.00
2009-12-01,21514000000.00
2010-01-01,21092000000.00
2010-02-01,21716000000.00
2010-03-01,24918000000.00
2010-04-01,24484000000.00
2010-05-01,25111000000.00
2010-06-01,26229000000.00
2010-07-01,24120000000.00
2010-08-01,26729000000.00
2010-09-01,26426000000.00
2010-10-01,25879000000.00
2010-11-01,24323000000.00
2010-12-01,23856000000.00
2011-01-01,23288000000.00
2011-02-01,23848000000.00
2011-03-01,28291000000.00
2011-04-01,26414000000.00
2011-05-01,27585000000.00
2011-06-01,28799000000.00
2011-07-01,26299000000.00
2011-08-01,29674000000.00
2011-09-01,29219000000.00
2011-10-01,28552000000.00
2011-11-01,26917000000.00
2011-12-01,26228000000.00
2012-01-01,26461000000.00
2012-02-01,27153000000.00
2012-03-01,29436000000.00
2012-04-01,28102000000.00
2012-05-01,29564000000.00
2012-06-01,29599000000.00
2012-07-01,27483000000.00
2012-08-01,30471000000.00
2012-09-01,28805000000.00
2012-10-01,29950000000.00
2012-11-01,27137000000.00
2012-12-01,25765000000.00
2013-01-01,27118000000.00
2013-02-01,26745000000.00
2013-03-01,28772000000.00
2013-04-01,29587000000.00
2013-05-01,30311000000.00
2013-06-01,29693000000.00
2013-07-01,28682000000.00
2013-08-01,30790000000.00
2013-09-01,30031000000.00
2013-10-01,30971000000.00
2013-11-01,27906000000.00
2013-12-01,26499000000.00
2014-01-01,27137000000.00
2014-02-01,27218000000.00
2014-03-01,30012000000.00
2014-04-01,29772000000.00
2014-05-01,30443000000.00
2014-06-01,31413000000.00
2014-07-01,29920000000.00
2014-08-01,31438000000.00
2014-09-01,31849000000.00
2014-10-01,31813000000.00
2014-11-01,27890000000.00
2014-12-01,28573000000.00
2015-01-01,27836000000.00
2015-02-01,27434000000.00
2015-03-01,30635000000.00
2015-04-01,30022000000.00
2015-05-01,29612000000.00
2015-06-01,31345000000.00
2015-07-01,29119000000.00
2015-08-01,30166000000.00
2015-09-01,30170000000.00
2015-10-01,29675000000.00
2015-11-01,26884000000.00
2015-12-01,26163000000.00
2016-01-01,25684000000.00
2016-02-01,27051000000.00
2016-03-01,28859000000.00
