Date,U27SVS
1992-01-01,4077000000.00
1992-02-01,4477000000.00
1992-03-01,5001000000.00
1992-04-01,5144000000.00
1992-05-01,5203000000.00
1992-06-01,5677000000.00
1992-07-01,5217000000.00
1992-08-01,5624000000.00
1992-09-01,5875000000.00
1992-10-01,5877000000.00
1992-11-01,5219000000.00
1992-12-01,4511000000.00
1993-01-01,4350000000.00
1993-02-01,4986000000.00
1993-03-01,5163000000.00
1993-04-01,5508000000.00
1993-05-01,5454000000.00
1993-06-01,5865000000.00
1993-07-01,5167000000.00
1993-08-01,5711000000.00
1993-09-01,6222000000.00
1993-10-01,6016000000.00
1993-11-01,5615000000.00
1993-12-01,4900000000.00
1994-01-01,4744000000.00
1994-02-01,5203000000.00
1994-03-01,5888000000.00
1994-04-01,6083000000.00
1994-05-01,6032000000.00
1994-06-01,6426000000.00
1994-07-01,5757000000.00
1994-08-01,6389000000.00
1994-09-01,6434000000.00
1994-10-01,6268000000.00
1994-11-01,5995000000.00
1994-12-01,5379000000.00
1995-01-01,5390000000.00
1995-02-01,5891000000.00
1995-03-01,6131000000.00
1995-04-01,6072000000.00
1995-05-01,6254000000.00
1995-06-01,6758000000.00
1995-07-01,6041000000.00
1995-08-01,6688000000.00
1995-09-01,6767000000.00
1995-10-01,6811000000.00
1995-11-01,6350000000.00
1995-12-01,5712000000.00
1996-01-01,5796000000.00
1996-02-01,6013000000.00
1996-03-01,6494000000.00
1996-04-01,6863000000.00
1996-05-01,7115000000.00
1996-06-01,7479000000.00
1996-07-01,6922000000.00
1996-08-01,7307000000.00
1996-09-01,7233000000.00
1996-10-01,7549000000.00
1996-11-01,6806000000.00
1996-12-01,5731000000.00
1997-01-01,6063000000.00
1997-02-01,6666000000.00
1997-03-01,6919000000.00
1997-04-01,7426000000.00
1997-05-01,7425000000.00
1997-06-01,7739000000.00
1997-07-01,7400000000.00
1997-08-01,7665000000.00
1997-09-01,7850000000.00
1997-10-01,7899000000.00
1997-11-01,7023000000.00
1997-12-01,6390000000.00
1998-01-01,6464000000.00
1998-02-01,7086000000.00
1998-03-01,7445000000.00
1998-04-01,7819000000.00
1998-05-01,7980000000.00
1998-06-01,8422000000.00
1998-07-01,7922000000.00
1998-08-01,8116000000.00
1998-09-01,8226000000.00
1998-10-01,8332000000.00
1998-11-01,7666000000.00
1998-12-01,7023000000.00
1999-01-01,6769000000.00
1999-02-01,7513000000.00
1999-03-01,7940000000.00
1999-04-01,8064000000.00
1999-05-01,8036000000.00
1999-06-01,8580000000.00
1999-07-01,7984000000.00
1999-08-01,8689000000.00
1999-09-01,8606000000.00
1999-10-01,8639000000.00
1999-11-01,8157000000.00
1999-12-01,7176000000.00
2000-01-01,7179000000.00
2000-02-01,7679000000.00
2000-03-01,8270000000.00
2000-04-01,8259000000.00
2000-05-01,8503000000.00
2000-06-01,8754000000.00
2000-07-01,8182000000.00
2000-08-01,8802000000.00
2000-09-01,8614000000.00
2000-10-01,8718000000.00
2000-11-01,7739000000.00
2000-12-01,6630000000.00
2001-01-01,7018000000.00
2001-02-01,7349000000.00
2001-03-01,7731000000.00
2001-04-01,7894000000.00
2001-05-01,8558000000.00
2001-06-01,8511000000.00
2001-07-01,8111000000.00
2001-08-01,8835000000.00
2001-09-01,7975000000.00
2001-10-01,8633000000.00
2001-11-01,7677000000.00
2001-12-01,6569000000.00
2002-01-01,7077000000.00
2002-02-01,7088000000.00
2002-03-01,7611000000.00
2002-04-01,8281000000.00
2002-05-01,8561000000.00
2002-06-01,8394000000.00
2002-07-01,8186000000.00
2002-08-01,8726000000.00
2002-09-01,8325000000.00
2002-10-01,8589000000.00
2002-11-01,7508000000.00
2002-12-01,6718000000.00
2003-01-01,7187000000.00
2003-02-01,7010000000.00
2003-03-01,7684000000.00
2003-04-01,8105000000.00
2003-05-01,8382000000.00
2003-06-01,8564000000.00
2003-07-01,8500000000.00
2003-08-01,8771000000.00
2003-09-01,8936000000.00
2003-10-01,9394000000.00
2003-11-01,7414000000.00
2003-12-01,6998000000.00
2004-01-01,7098000000.00
2004-02-01,7181000000.00
2004-03-01,8619000000.00
2004-04-01,8786000000.00
2004-05-01,8571000000.00
2004-06-01,9112000000.00
2004-07-01,8837000000.00
2004-08-01,9489000000.00
2004-09-01,9095000000.00
2004-10-01,9217000000.00
2004-11-01,8795000000.00
2004-12-01,8080000000.00
2005-01-01,7993000000.00
2005-02-01,8073000000.00
2005-03-01,9377000000.00
2005-04-01,9535000000.00
2005-05-01,9855000000.00
2005-06-01,10195000000.00
2005-07-01,9471000000.00
2005-08-01,10629000000.00
2005-09-01,10280000000.00
2005-10-01,10473000000.00
2005-11-01,9950000000.00
2005-12-01,9018000000.00
2006-01-01,9545000000.00
2006-02-01,9542000000.00
2006-03-01,10845000000.00
2006-04-01,10227000000.00
2006-05-01,11210000000.00
2006-06-01,11464000000.00
2006-07-01,10439000000.00
2006-08-01,11508000000.00
2006-09-01,10747000000.00
2006-10-01,11326000000.00
2006-11-01,10185000000.00
2006-12-01,9225000000.00
2007-01-01,9541000000.00
2007-02-01,9480000000.00
2007-03-01,11020000000.00
2007-04-01,11056000000.00
2007-05-01,11762000000.00
2007-06-01,11506000000.00
2007-07-01,10982000000.00
2007-08-01,11806000000.00
2007-09-01,10654000000.00
2007-10-01,11463000000.00
2007-11-01,10214000000.00
2007-12-01,8495000000.00
2008-01-01,8868000000.00
2008-02-01,9027000000.00
2008-03-01,9644000000.00
2008-04-01,10267000000.00
2008-05-01,10415000000.00
2008-06-01,10664000000.00
2008-07-01,10454000000.00
2008-08-01,10384000000.00
2008-09-01,10182000000.00
2008-10-01,10329000000.00
2008-11-01,8046000000.00
2008-12-01,7096000000.00
2009-01-01,6802000000.00
2009-02-01,6782000000.00
2009-03-01,7422000000.00
2009-04-01,7463000000.00
2009-05-01,7558000000.00
2009-06-01,8116000000.00
2009-07-01,8133000000.00
2009-08-01,8149000000.00
2009-09-01,8014000000.00
2009-10-01,7840000000.00
2009-11-01,6990000000.00
2009-12-01,6315000000.00
2010-01-01,6116000000.00
2010-02-01,6189000000.00
2010-03-01,7524000000.00
2010-04-01,7862000000.00
2010-05-01,7885000000.00
2010-06-01,8475000000.00
2010-07-01,8014000000.00
2010-08-01,8443000000.00
2010-09-01,8052000000.00
2010-10-01,7944000000.00
2010-11-01,7261000000.00
2010-12-01,6347000000.00
2011-01-01,6376000000.00
2011-02-01,6357000000.00
2011-03-01,7716000000.00
2011-04-01,7551000000.00
2011-05-01,7996000000.00
2011-06-01,8483000000.00
2011-07-01,7908000000.00
2011-08-01,8708000000.00
2011-09-01,8302000000.00
2011-10-01,8358000000.00
2011-11-01,7820000000.00
2011-12-01,7118000000.00
2012-01-01,6850000000.00
2012-02-01,7026000000.00
2012-03-01,7999000000.00
2012-04-01,8165000000.00
2012-05-01,8895000000.00
2012-06-01,8878000000.00
2012-07-01,8609000000.00
2012-08-01,9409000000.00
2012-09-01,8483000000.00
2012-10-01,9315000000.00
2012-11-01,8229000000.00
2012-12-01,7184000000.00
2013-01-01,7431000000.00
2013-02-01,7360000000.00
2013-03-01,8256000000.00
2013-04-01,8881000000.00
2013-05-01,9547000000.00
2013-06-01,9554000000.00
2013-07-01,9449000000.00
2013-08-01,10128000000.00
2013-09-01,9470000000.00
2013-10-01,10081000000.00
2013-11-01,8537000000.00
2013-12-01,7488000000.00
2014-01-01,7799000000.00
2014-02-01,7707000000.00
2014-03-01,8828000000.00
2014-04-01,9628000000.00
2014-05-01,9854000000.00
2014-06-01,10127000000.00
2014-07-01,10191000000.00
2014-08-01,10417000000.00
2014-09-01,10372000000.00
2014-10-01,10916000000.00
2014-11-01,8856000000.00
2014-12-01,8492000000.00
2015-01-01,8366000000.00
2015-02-01,8144000000.00
2015-03-01,9475000000.00
2015-04-01,9920000000.00
2015-05-01,9895000000.00
2015-06-01,10706000000.00
2015-07-01,10705000000.00
2015-08-01,10796000000.00
2015-09-01,10840000000.00
2015-10-01,10918000000.00
2015-11-01,9519000000.00
2015-12-01,8905000000.00
2016-01-01,8618000000.00
2016-02-01,9165000000.00
2016-03-01,10323000000.00
2016-04-01,10261000000.00
2016-05-01,10561000000.00
2016-06-01,11351000000.00
2016-07-01,10461000000.00
2016-08-01,11595000000.00
2016-09-01,10999000000.00
2016-10-01,10950000000.00
2016-11-01,10016000000.00
2016-12-01,8930000000.00
2017-01-01,8914000000.00
2017-02-01,8969000000.00
2017-03-01,10658000000.00
2017-04-01,10201000000.00
2017-05-01,11165000000.00
2017-06-01,11538000000.00
2017-07-01,10670000000.00
2017-08-01,11818000000.00
2017-09-01,11090000000.00
2017-10-01,11648000000.00
2017-11-01,10472000000.00
2017-12-01,9275000000.00
2018-01-01,9358000000.00
2018-02-01,9231000000.00
2018-03-01,10652000000.00
2018-04-01,10872000000.00
