Date,IZ3212
2005-12-01,100.00
2006-01-01,101.70
2006-02-01,100.80
2006-03-01,99.80
2006-04-01,99.20
2006-05-01,100.90
2006-06-01,97.40
2006-07-01,95.30
2006-08-01,94.20
2006-09-01,93.70
2006-10-01,90.20
2006-11-01,89.60
2006-12-01,89.80
2007-01-01,87.30
2007-02-01,87.30
2007-03-01,87.70
2007-04-01,86.30
2007-05-01,86.20
2007-06-01,86.40
2007-07-01,91.90
2007-08-01,92.60
2007-09-01,94.80
2007-10-01,92.90
2007-11-01,92.20
2007-12-01,92.40
2008-01-01,92.80
2008-02-01,88.70
2008-03-01,88.20
2008-04-01,87.90
2008-05-01,90.60
2008-06-01,96.40
2008-07-01,97.60
2008-08-01,98.60
2008-09-01,99.10
2008-10-01,95.90
2008-11-01,95.60
2008-12-01,95.80
2009-01-01,95.60
2009-02-01,94.90
2009-03-01,94.20
2009-04-01,92.60
2009-05-01,92.30
2009-06-01,93.60
2009-07-01,95.70
2009-08-01,96.70
2009-09-01,96.30
2009-10-01,95.40
2009-11-01,94.50
2009-12-01,95.40
2010-01-01,96.70
2010-02-01,99.30
2010-03-01,102.50
2010-04-01,107.80
2010-05-01,117.00
2010-06-01,119.20
2010-07-01,107.10
2010-08-01,100.50
2010-09-01,97.80
2010-10-01,98.40
2010-11-01,100.30
2010-12-01,100.20
2011-01-01,102.60
2011-02-01,103.90
2011-03-01,105.50
2011-04-01,105.60
2011-05-01,106.00
2011-06-01,104.30
2011-07-01,103.50
2011-08-01,103.80
2011-09-01,104.30
2011-10-01,104.10
2011-11-01,104.20
2011-12-01,104.40
2012-01-01,105.90
2012-02-01,107.60
2012-03-01,110.10
2012-04-01,111.30
2012-05-01,112.30
2012-06-01,113.00
2012-07-01,116.20
2012-08-01,118.00
2012-09-01,120.70
2012-10-01,124.70
2012-11-01,121.60
2012-12-01,122.60
2013-01-01,126.60
2013-02-01,130.70
2013-03-01,132.30
2013-04-01,134.70
2013-05-01,134.00
2013-06-01,128.30
2013-07-01,124.10
2013-08-01,116.80
2013-09-01,119.20
2013-10-01,116.50
2013-11-01,116.90
2013-12-01,115.90
2014-01-01,115.20
2014-02-01,115.40
2014-03-01,115.20
2014-04-01,114.50
2014-05-01,112.80
2014-06-01,113.90
2014-07-01,113.70
2014-08-01,113.60
2014-09-01,113.30
2014-10-01,113.30
2014-11-01,113.30
2014-12-01,112.80
2015-01-01,112.50
2015-02-01,112.20
2015-03-01,111.00
2015-04-01,110.10
2015-05-01,109.60
2015-06-01,109.50
2015-07-01,109.30
2015-08-01,109.00
2015-09-01,108.60
2015-10-01,108.10
2015-11-01,109.00
2015-12-01,110.20
2016-01-01,110.00
2016-02-01,109.70
2016-03-01,110.00
2016-04-01,110.80
2016-05-01,112.70
2016-06-01,112.60
2016-07-01,113.10
2016-08-01,113.80
2016-09-01,114.40
2016-10-01,113.30
2016-11-01,112.10
2016-12-01,113.00
2017-01-01,114.70
2017-02-01,114.70
2017-03-01,117.30
2017-04-01,120.30
2017-05-01,122.20
2017-06-01,120.70
2017-07-01,123.70
2017-08-01,126.10
2017-09-01,128.00
2017-10-01,132.10
2017-11-01,129.60
2017-12-01,124.70
2018-01-01,120.90
2018-02-01,126.00
2018-03-01,135.00
2018-04-01,137.10
2018-05-01,138.50
