Date,U33SVS
2009-03-01,26488000000.00
2009-04-01,24127000000.00
2009-05-01,23620000000.00
2009-06-01,25833000000.00
2009-07-01,22437000000.00
2009-08-01,22203000000.00
2009-09-01,24303000000.00
2009-10-01,23297000000.00
2009-11-01,21939000000.00
2009-12-01,25605000000.00
2010-01-01,21280000000.00
2010-02-01,23009000000.00
2010-03-01,28623000000.00
2010-04-01,26343000000.00
2010-05-01,26756000000.00
2010-06-01,29031000000.00
2010-07-01,24621000000.00
2010-08-01,26183000000.00
2010-09-01,28396000000.00
2010-10-01,26092000000.00
2010-11-01,25078000000.00
2010-12-01,30134000000.00
2011-01-01,24656000000.00
2011-02-01,25553000000.00
2011-03-01,32930000000.00
2011-04-01,28860000000.00
2011-05-01,29567000000.00
2011-06-01,32860000000.00
2011-07-01,28309000000.00
2011-08-01,32029000000.00
2011-09-01,32890000000.00
2011-10-01,30711000000.00
2011-11-01,29447000000.00
2011-12-01,34171000000.00
2012-01-01,27866000000.00
2012-02-01,31562000000.00
2012-03-01,38856000000.00
2012-04-01,33783000000.00
2012-05-01,34349000000.00
2012-06-01,37728000000.00
2012-07-01,32388000000.00
2012-08-01,33685000000.00
2012-09-01,33067000000.00
2012-10-01,33133000000.00
2012-11-01,31987000000.00
2012-12-01,33772000000.00
2013-01-01,29748000000.00
2013-02-01,32037000000.00
2013-03-01,36944000000.00
2013-04-01,33926000000.00
2013-05-01,34476000000.00
2013-06-01,34220000000.00
2013-07-01,31084000000.00
2013-08-01,31624000000.00
2013-09-01,32275000000.00
2013-10-01,31752000000.00
2013-11-01,31160000000.00
2013-12-01,34285000000.00
2014-01-01,28885000000.00
2014-02-01,31610000000.00
2014-03-01,37758000000.00
2014-04-01,34042000000.00
2014-05-01,34677000000.00
2014-06-01,35527000000.00
2014-07-01,32290000000.00
2014-08-01,34504000000.00
2014-09-01,36460000000.00
2014-10-01,34217000000.00
2014-11-01,29810000000.00
2014-12-01,34067000000.00
2015-01-01,28135000000.00
2015-02-01,30587000000.00
2015-03-01,35636000000.00
2015-04-01,32685000000.00
2015-05-01,32154000000.00
2015-06-01,34839000000.00
2015-07-01,30465000000.00
2015-08-01,31037000000.00
2015-09-01,32212000000.00
2015-10-01,30736000000.00
2015-11-01,27773000000.00
2015-12-01,31288000000.00
2016-01-01,25748000000.00
2016-02-01,28804000000.00
2016-03-01,32799000000.00
2016-04-01,29537000000.00
2016-05-01,29212000000.00
2016-06-01,31482000000.00
2016-07-01,26481000000.00
2016-08-01,28960000000.00
2016-09-01,30172000000.00
2016-10-01,28145000000.00
2016-11-01,26756000000.00
2016-12-01,30350000000.00
2017-01-01,25778000000.00
2017-02-01,27689000000.00
2017-03-01,33856000000.00
2017-04-01,29715000000.00
2017-05-01,31959000000.00
2017-06-01,33621000000.00
2017-07-01,28438000000.00
2017-08-01,31200000000.00
2017-09-01,32763000000.00
2017-10-01,31598000000.00
2017-11-01,29951000000.00
2017-12-01,32708000000.00
2018-01-01,28540000000.00
2018-02-01,30689000000.00
2018-03-01,35617000000.00
2018-04-01,32591000000.00
2018-05-01,33539000000.00
