Date,IZ3113
2005-12-01,100.00
2006-01-01,102.40
2006-02-01,103.40
2006-03-01,104.10
2006-04-01,106.60
2006-05-01,105.60
2006-06-01,106.00
2006-07-01,105.70
2006-08-01,103.80
2006-09-01,104.10
2006-10-01,102.30
2006-11-01,102.70
2006-12-01,103.30
2007-01-01,105.80
2007-02-01,105.60
2007-03-01,107.60
2007-04-01,106.90
2007-05-01,108.50
2007-06-01,108.00
2007-07-01,110.60
2007-08-01,109.60
2007-09-01,109.50
2007-10-01,109.00
2007-11-01,109.30
2007-12-01,108.50
2008-01-01,115.00
2008-02-01,116.90
2008-03-01,119.90
2008-04-01,120.20
2008-05-01,122.40
2008-06-01,122.30
2008-07-01,125.70
2008-08-01,127.00
2008-09-01,126.90
2008-10-01,123.20
2008-11-01,120.80
2008-12-01,120.90
2009-01-01,125.00
2009-02-01,122.70
2009-03-01,122.20
2009-04-01,121.70
2009-05-01,122.40
2009-06-01,123.00
2009-07-01,123.90
2009-08-01,126.50
2009-09-01,127.70
2009-10-01,130.00
2009-11-01,131.80
2009-12-01,134.70
2010-01-01,138.60
2010-02-01,139.70
2010-03-01,138.10
2010-04-01,135.70
2010-05-01,137.10
2010-06-01,142.30
2010-07-01,144.50
2010-08-01,144.80
2010-09-01,145.30
2010-10-01,145.50
2010-11-01,146.60
2010-12-01,148.90
2011-01-01,152.90
2011-02-01,149.50
2011-03-01,151.20
2011-04-01,152.10
2011-05-01,150.50
2011-06-01,153.00
2011-07-01,155.80
2011-08-01,156.80
2011-09-01,158.40
2011-10-01,155.80
2011-11-01,157.70
2011-12-01,153.60
2012-01-01,154.60
2012-02-01,156.80
2012-03-01,157.90
2012-04-01,157.00
2012-05-01,155.60
2012-06-01,154.00
2012-07-01,148.20
2012-08-01,148.10
2012-09-01,147.30
2012-10-01,149.70
2012-11-01,149.20
2012-12-01,151.00
2013-01-01,152.40
2013-02-01,148.70
2013-03-01,149.20
2013-04-01,144.80
2013-05-01,144.50
2013-06-01,139.90
2013-07-01,144.30
2013-08-01,142.60
2013-09-01,143.60
2013-10-01,143.50
2013-11-01,142.90
2013-12-01,140.70
2014-01-01,141.50
2014-02-01,143.30
2014-03-01,144.30
2014-04-01,146.30
2014-05-01,148.70
2014-06-01,151.80
2014-07-01,150.90
2014-08-01,153.70
2014-09-01,153.00
2014-10-01,154.10
2014-11-01,151.20
2014-12-01,152.80
2015-01-01,153.80
2015-02-01,154.70
2015-03-01,153.20
2015-04-01,152.10
2015-05-01,152.50
2015-06-01,152.60
2015-07-01,153.50
2015-08-01,149.50
2015-09-01,150.90
2015-10-01,149.60
2015-11-01,149.70
2015-12-01,148.60
2016-01-01,147.00
2016-02-01,145.80
2016-03-01,148.20
2016-04-01,148.50
2016-05-01,150.40
2016-06-01,150.60
2016-07-01,150.50
2016-08-01,149.70
2016-09-01,150.20
2016-10-01,150.50
2016-11-01,148.60
2016-12-01,148.50
2017-01-01,144.00
2017-02-01,143.30
2017-03-01,144.00
2017-04-01,143.60
2017-05-01,143.20
2017-06-01,145.40
2017-07-01,144.40
2017-08-01,144.20
2017-09-01,144.50
2017-10-01,146.00
2017-11-01,145.40
2017-12-01,144.70
2018-01-01,148.50
2018-02-01,148.60
2018-03-01,150.60
2018-04-01,151.00
2018-05-01,151.90
