Date,IPB54210N
1954-01-01,18.01
1954-02-01,18.72
1954-03-01,19.20
1954-04-01,19.37
1954-05-01,19.11
1954-06-01,19.06
1954-07-01,17.39
1954-08-01,18.24
1954-09-01,19.51
1954-10-01,20.21
1954-11-01,20.35
1954-12-01,20.29
1955-01-01,19.96
1955-02-01,20.60
1955-03-01,21.70
1955-04-01,21.70
1955-05-01,21.90
1955-06-01,21.90
1955-07-01,20.29
1955-08-01,20.72
1955-09-01,22.07
1955-10-01,22.83
1955-11-01,23.02
1955-12-01,22.26
1956-01-01,21.93
1956-02-01,22.40
1956-03-01,23.08
1956-04-01,23.56
1956-05-01,23.14
1956-06-01,22.60
1956-07-01,21.22
1956-08-01,22.18
1956-09-01,23.05
1956-10-01,23.78
1956-11-01,23.50
1956-12-01,23.02
1957-01-01,22.40
1957-02-01,22.83
1957-03-01,23.22
1957-04-01,23.45
1957-05-01,23.45
1957-06-01,22.97
1957-07-01,21.45
1957-08-01,22.26
1957-09-01,23.19
1957-10-01,23.45
1957-11-01,22.83
1957-12-01,22.10
1958-01-01,21.34
1958-02-01,21.64
1958-03-01,22.18
1958-04-01,22.40
1958-05-01,22.04
1958-06-01,21.93
1958-07-01,20.60
1958-08-01,21.64
1958-09-01,22.88
1958-10-01,23.90
1958-11-01,23.70
1958-12-01,22.71
1959-01-01,22.69
1959-02-01,23.45
1959-03-01,24.09
1959-04-01,24.40
1959-05-01,24.21
1959-06-01,24.18
1959-07-01,23.02
1959-08-01,23.64
1959-09-01,24.71
1959-10-01,25.25
1959-11-01,24.83
1959-12-01,24.29
1960-01-01,23.81
1960-02-01,24.29
1960-03-01,24.88
1960-04-01,25.64
1960-05-01,25.67
1960-06-01,24.99
1960-07-01,23.45
1960-08-01,23.90
1960-09-01,24.68
1960-10-01,25.33
1960-11-01,25.02
1960-12-01,23.67
1961-01-01,23.33
1961-02-01,23.92
1961-03-01,24.80
1961-04-01,25.19
1961-05-01,25.14
1961-06-01,24.94
