Date,IY33991
2013-12-01,100.00
2014-01-01,102.40
2014-02-01,103.40
2014-03-01,105.50
2014-04-01,106.90
2014-05-01,106.90
2014-06-01,106.70
2014-07-01,106.40
2014-08-01,106.50
2014-09-01,106.40
2014-10-01,105.90
2014-11-01,106.20
2014-12-01,104.40
2015-01-01,103.50
2015-02-01,103.90
2015-03-01,104.70
2015-04-01,104.10
2015-05-01,104.10
2015-06-01,103.90
2015-07-01,103.70
2015-08-01,103.50
2015-09-01,103.50
2015-10-01,103.00
2015-11-01,103.00
2015-12-01,102.70
2016-01-01,102.70
2016-02-01,103.70
2016-03-01,104.00
2016-04-01,103.30
2016-05-01,102.70
2016-06-01,102.30
2016-07-01,102.50
2016-08-01,102.90
2016-09-01,103.50
2016-10-01,103.20
2016-11-01,103.30
2016-12-01,102.80
2017-01-01,102.70
2017-02-01,103.00
2017-03-01,103.90
2017-04-01,104.10
2017-05-01,102.70
2017-06-01,103.10
2017-07-01,104.50
2017-08-01,105.10
2017-09-01,105.80
2017-10-01,105.00
2017-11-01,104.90
2017-12-01,105.10
2018-01-01,105.40
2018-02-01,105.80
2018-03-01,105.20
2018-04-01,105.50
2018-05-01,104.70
