Date,IZ31122
2005-12-01,100.00
2006-01-01,101.40
2006-02-01,103.60
2006-03-01,104.70
2006-04-01,104.20
2006-05-01,106.10
2006-06-01,105.60
2006-07-01,105.60
2006-08-01,105.10
2006-09-01,104.50
2006-10-01,104.00
2006-11-01,106.00
2006-12-01,108.30
2007-01-01,111.50
2007-02-01,110.60
2007-03-01,112.30
2007-04-01,114.00
2007-05-01,118.50
2007-06-01,124.00
2007-07-01,123.30
2007-08-01,125.10
2007-09-01,126.80
2007-10-01,129.70
2007-11-01,138.90
2007-12-01,145.70
2008-01-01,148.50
2008-02-01,155.40
2008-03-01,167.50
2008-04-01,163.40
2008-05-01,166.70
2008-06-01,170.20
2008-07-01,171.30
2008-08-01,160.00
2008-09-01,149.30
2008-10-01,156.40
2008-11-01,131.10
2008-12-01,130.10
2009-01-01,129.50
2009-02-01,126.10
2009-03-01,123.80
2009-04-01,113.30
2009-05-01,118.00
2009-06-01,118.90
2009-07-01,115.10
2009-08-01,116.10
2009-09-01,116.00
2009-10-01,115.30
2009-11-01,117.80
2009-12-01,122.40
2010-01-01,124.20
2010-02-01,121.10
2010-03-01,125.40
2010-04-01,126.00
2010-05-01,125.30
2010-06-01,122.70
2010-07-01,124.60
2010-08-01,131.10
2010-09-01,133.50
2010-10-01,139.40
2010-11-01,147.60
2010-12-01,156.40
2011-01-01,173.10
2011-02-01,178.80
2011-03-01,181.00
2011-04-01,176.90
2011-05-01,178.20
2011-06-01,180.60
2011-07-01,168.40
2011-08-01,167.30
2011-09-01,163.10
2011-10-01,153.70
2011-11-01,156.20
2011-12-01,158.20
2012-01-01,160.00
2012-02-01,156.30
2012-03-01,158.70
2012-04-01,159.60
2012-05-01,160.70
2012-06-01,154.60
2012-07-01,151.10
2012-08-01,149.30
2012-09-01,150.80
2012-10-01,147.30
2012-11-01,144.60
2012-12-01,143.10
2013-01-01,144.60
2013-02-01,146.60
2013-03-01,144.60
2013-04-01,143.50
2013-05-01,142.50
2013-06-01,142.30
2013-07-01,141.90
2013-08-01,141.10
2013-09-01,141.90
2013-10-01,141.80
2013-11-01,141.70
2013-12-01,141.30
2014-01-01,139.00
2014-02-01,138.00
2014-03-01,143.20
2014-04-01,142.30
2014-05-01,142.00
2014-06-01,142.70
2014-07-01,143.30
2014-08-01,142.60
2014-09-01,135.40
2014-10-01,132.40
2014-11-01,133.40
2014-12-01,134.40
2015-01-01,133.30
2015-02-01,133.60
2015-03-01,129.10
2015-04-01,124.70
2015-05-01,125.90
2015-06-01,127.40
2015-07-01,127.90
2015-08-01,131.60
2015-09-01,125.30
2015-10-01,124.50
2015-11-01,123.70
2015-12-01,117.10
2016-01-01,118.30
2016-02-01,119.70
2016-03-01,121.80
2016-04-01,127.90
2016-05-01,126.70
2016-06-01,137.20
2016-07-01,138.10
2016-08-01,129.90
2016-09-01,130.90
2016-10-01,129.70
2016-11-01,133.80
2016-12-01,137.70
2017-01-01,135.70
2017-02-01,140.40
2017-03-01,135.40
2017-04-01,134.50
2017-05-01,135.10
2017-06-01,137.40
2017-07-01,138.70
2017-08-01,140.80
2017-09-01,141.80
2017-10-01,137.10
2017-11-01,137.10
2017-12-01,137.10
2018-01-01,134.70
2018-02-01,135.50
2018-03-01,135.40
2018-04-01,135.50
2018-05-01,134.70
