Date,IPB52130N
1967-01-01,46.62
1967-02-01,48.02
1967-03-01,47.95
1967-04-01,47.17
1967-05-01,47.23
1967-06-01,48.29
1967-07-01,44.76
1967-08-01,45.27
1967-09-01,46.93
1967-10-01,46.11
1967-11-01,46.22
1967-12-01,45.15
1968-01-01,45.95
1968-02-01,46.82
1968-03-01,47.17
1968-04-01,46.64
1968-05-01,46.34
1968-06-01,47.25
1968-07-01,44.54
1968-08-01,44.90
1968-09-01,47.29
1968-10-01,47.88
1968-11-01,47.13
1968-12-01,47.01
1969-01-01,48.25
1969-02-01,49.96
1969-03-01,50.27
1969-04-01,50.47
1969-05-01,49.60
1969-06-01,51.54
1969-07-01,49.38
1969-08-01,48.46
1969-09-01,50.98
1969-10-01,50.98
1969-11-01,48.14
1969-12-01,47.19
1970-01-01,46.76
1970-02-01,49.34
1970-03-01,49.86
1970-04-01,49.28
1970-05-01,48.36
1970-06-01,49.79
1970-07-01,47.46
1970-08-01,46.83
1970-09-01,48.52
1970-10-01,47.38
1970-11-01,46.13
1970-12-01,44.82
1971-01-01,43.93
1971-02-01,46.21
1971-03-01,46.02
1971-04-01,45.16
1971-05-01,44.55
1971-06-01,46.04
1971-07-01,44.39
1971-08-01,44.45
1971-09-01,47.51
1971-10-01,47.45
1971-11-01,47.00
1971-12-01,46.34
1972-01-01,47.17
1972-02-01,48.83
1972-03-01,49.86
1972-04-01,50.80
1972-05-01,51.20
1972-06-01,53.19
1972-07-01,51.06
1972-08-01,52.05
1972-09-01,54.00
1972-10-01,54.68
1972-11-01,55.20
1972-12-01,56.81
1973-01-01,55.42
1973-02-01,57.17
1973-03-01,57.98
1973-04-01,58.01
1973-05-01,58.38
1973-06-01,59.99
1973-07-01,57.95
1973-08-01,58.76
1973-09-01,61.16
1973-10-01,61.31
1973-11-01,61.41
1973-12-01,63.36
1974-01-01,61.39
1974-02-01,62.09
1974-03-01,63.07
1974-04-01,60.28
1974-05-01,62.41
1974-06-01,63.87
1974-07-01,59.78
1974-08-01,61.23
1974-09-01,62.70
1974-10-01,61.99
1974-11-01,60.95
1974-12-01,60.81
1975-01-01,57.14
1975-02-01,56.73
1975-03-01,55.36
1975-04-01,54.41
1975-05-01,52.89
1975-06-01,53.57
1975-07-01,50.80
1975-08-01,51.77
1975-09-01,53.64
1975-10-01,53.43
1975-11-01,53.66
1975-12-01,54.92
1976-01-01,54.03
1976-02-01,55.19
1976-03-01,55.48
1976-04-01,54.29
1976-05-01,55.86
1976-06-01,56.96
1976-07-01,54.83
1976-08-01,55.93
1976-09-01,57.54
1976-10-01,56.98
1976-11-01,58.04
1976-12-01,59.08
1977-01-01,57.48
1977-02-01,59.73
1977-03-01,60.44
1977-04-01,59.86
1977-05-01,60.63
1977-06-01,62.47
1977-07-01,59.79
1977-08-01,60.99
1977-09-01,62.83
1977-10-01,62.64
1977-11-01,63.03
1977-12-01,64.67
1978-01-01,61.57
1978-02-01,63.63
1978-03-01,64.53
1978-04-01,64.86
1978-05-01,64.36
1978-06-01,66.50
1978-07-01,63.34
1978-08-01,64.70
1978-09-01,66.87
1978-10-01,67.52
1978-11-01,68.01
1978-12-01,70.44
1979-01-01,68.38
1979-02-01,70.43
1979-03-01,70.87
1979-04-01,68.19
1979-05-01,70.27
1979-06-01,71.53
1979-07-01,68.48
1979-08-01,68.15
1979-09-01,71.26
1979-10-01,68.75
1979-11-01,68.52
1979-12-01,70.34
1980-01-01,70.37
1980-02-01,70.52
1980-03-01,70.48
1980-04-01,69.07
1980-05-01,67.57
1980-06-01,66.96
1980-07-01,62.93
1980-08-01,63.46
1980-09-01,65.87
1980-10-01,65.68
1980-11-01,66.63
1980-12-01,67.87
1981-01-01,66.41
1981-02-01,66.49
1981-03-01,67.80
1981-04-01,67.18
1981-05-01,67.53
1981-06-01,68.64
1981-07-01,65.96
1981-08-01,66.42
1981-09-01,67.58
1981-10-01,67.46
1981-11-01,66.87
1981-12-01,66.86
1982-01-01,62.38
1982-02-01,65.48
1982-03-01,64.26
1982-04-01,61.94
1982-05-01,60.69
1982-06-01,59.52
1982-07-01,55.37
1982-08-01,54.78
1982-09-01,55.25
1982-10-01,52.98
1982-11-01,51.85
1982-12-01,52.20
1983-01-01,50.61
1983-02-01,50.65
1983-03-01,51.56
1983-04-01,51.36
1983-05-01,52.25
1983-06-01,53.76
1983-07-01,52.27
1983-08-01,53.75
1983-09-01,56.45
1983-10-01,56.68
1983-11-01,57.37
1983-12-01,58.61
1984-01-01,57.95
1984-02-01,59.70
1984-03-01,60.57
1984-04-01,61.15
1984-05-01,60.98
1984-06-01,62.68
1984-07-01,59.88
1984-08-01,61.13
1984-09-01,63.25
1984-10-01,62.92
1984-11-01,62.49
1984-12-01,63.21
1985-01-01,61.05
1985-02-01,61.91
1985-03-01,63.10
1985-04-01,61.86
1985-05-01,61.95
1985-06-01,63.24
1985-07-01,59.77
1985-08-01,61.16
1985-09-01,62.88
1985-10-01,62.38
1985-11-01,62.17
1985-12-01,63.41
1986-01-01,62.01
1986-02-01,62.74
1986-03-01,63.20
1986-04-01,62.56
1986-05-01,62.14
1986-06-01,63.32
1986-07-01,59.47
1986-08-01,60.86
1986-09-01,61.65
1986-10-01,61.13
1986-11-01,60.66
1986-12-01,61.39
1987-01-01,59.95
1987-02-01,62.78
1987-03-01,63.54
1987-04-01,63.13
1987-05-01,63.74
1987-06-01,65.37
1987-07-01,59.83
1987-08-01,63.20
1987-09-01,64.97
1987-10-01,66.85
1987-11-01,67.11
1987-12-01,67.28
1988-01-01,66.78
1988-02-01,69.31
1988-03-01,70.65
1988-04-01,70.10
1988-05-01,69.55
1988-06-01,71.08
1988-07-01,64.55
1988-08-01,68.18
1988-09-01,70.72
1988-10-01,71.54
1988-11-01,70.78
1988-12-01,70.39
1989-01-01,71.46
1989-02-01,72.93
1989-03-01,72.60
1989-04-01,74.01
1989-05-01,71.12
1989-06-01,74.17
1989-07-01,66.85
1989-08-01,70.34
1989-09-01,72.23
1989-10-01,72.17
1989-11-01,72.07
1989-12-01,71.34
1990-01-01,71.95
1990-02-01,73.45
1990-03-01,73.91
1990-04-01,71.57
1990-05-01,72.66
1990-06-01,72.44
1990-07-01,66.49
1990-08-01,70.11
1990-09-01,72.15
1990-10-01,71.33
1990-11-01,70.53
1990-12-01,68.67
1991-01-01,67.79
1991-02-01,70.33
1991-03-01,69.62
1991-04-01,68.73
1991-05-01,67.94
1991-06-01,69.08
1991-07-01,62.41
1991-08-01,65.95
1991-09-01,68.44
1991-10-01,67.26
1991-11-01,67.06
1991-12-01,65.67
1992-01-01,64.68
1992-02-01,68.34
1992-03-01,69.50
1992-04-01,69.40
1992-05-01,69.78
1992-06-01,70.87
1992-07-01,65.86
1992-08-01,67.35
1992-09-01,69.29
1992-10-01,69.10
1992-11-01,69.96
1992-12-01,69.81
1993-01-01,70.21
1993-02-01,73.14
1993-03-01,73.70
1993-04-01,73.41
1993-05-01,74.27
1993-06-01,74.45
1993-07-01,69.77
1993-08-01,70.75
1993-09-01,73.49
1993-10-01,75.46
1993-11-01,75.44
1993-12-01,75.16
1994-01-01,76.44
1994-02-01,77.80
1994-03-01,79.31
1994-04-01,78.81
1994-05-01,79.03
1994-06-01,79.66
1994-07-01,74.95
1994-08-01,75.69
1994-09-01,78.35
1994-10-01,79.06
1994-11-01,79.86
1994-12-01,79.86
1995-01-01,80.90
1995-02-01,83.12
1995-03-01,84.23
1995-04-01,81.94
1995-05-01,83.49
1995-06-01,84.42
1995-07-01,78.29
1995-08-01,81.80
1995-09-01,84.55
1995-10-01,85.19
1995-11-01,85.07
1995-12-01,84.76
1996-01-01,83.31
1996-02-01,86.54
1996-03-01,87.31
1996-04-01,86.22
1996-05-01,87.08
1996-06-01,88.44
1996-07-01,82.19
1996-08-01,84.81
1996-09-01,87.22
1996-10-01,86.46
1996-11-01,86.56
1996-12-01,86.80
1997-01-01,87.08
1997-02-01,89.85
1997-03-01,90.22
1997-04-01,90.66
1997-05-01,90.43
1997-06-01,92.74
1997-07-01,86.14
1997-08-01,91.62
1997-09-01,93.42
1997-10-01,94.44
1997-11-01,95.33
1997-12-01,94.73
1998-01-01,94.75
1998-02-01,96.14
1998-03-01,96.83
1998-04-01,94.08
1998-05-01,95.47
1998-06-01,97.63
1998-07-01,90.80
1998-08-01,92.98
1998-09-01,92.83
1998-10-01,94.05
1998-11-01,93.48
1998-12-01,92.07
1999-01-01,90.36
1999-02-01,93.14
1999-03-01,92.70
1999-04-01,90.69
1999-05-01,92.44
1999-06-01,93.24
1999-07-01,88.77
1999-08-01,91.12
1999-09-01,91.97
1999-10-01,93.48
1999-11-01,93.48
1999-12-01,93.66
2000-01-01,92.71
2000-02-01,95.69
2000-03-01,97.49
2000-04-01,98.34
2000-05-01,98.56
2000-06-01,100.94
2000-07-01,96.08
2000-08-01,97.64
2000-09-01,99.54
2000-10-01,99.84
2000-11-01,98.47
2000-12-01,96.24
2001-01-01,95.02
2001-02-01,97.13
2001-03-01,96.09
2001-04-01,90.05
2001-05-01,89.13
2001-06-01,90.01
2001-07-01,83.98
2001-08-01,85.09
2001-09-01,85.10
2001-10-01,83.62
2001-11-01,82.99
2001-12-01,81.26
2002-01-01,81.63
2002-02-01,83.74
2002-03-01,85.45
2002-04-01,85.44
2002-05-01,86.38
2002-06-01,89.97
2002-07-01,84.62
2002-08-01,88.18
2002-09-01,89.78
2002-10-01,89.64
2002-11-01,89.47
2002-12-01,87.72
2003-01-01,86.46
2003-02-01,88.06
2003-03-01,88.62
2003-04-01,86.33
2003-05-01,85.88
2003-06-01,88.33
2003-07-01,82.84
2003-08-01,85.82
2003-09-01,86.74
2003-10-01,85.20
2003-11-01,87.43
2003-12-01,85.41
2004-01-01,84.80
2004-02-01,87.58
2004-03-01,88.21
2004-04-01,87.50
2004-05-01,89.18
2004-06-01,91.23
2004-07-01,88.62
2004-08-01,89.46
2004-09-01,89.74
2004-10-01,90.49
2004-11-01,89.44
2004-12-01,88.64
2005-01-01,91.02
2005-02-01,92.51
2005-03-01,92.99
2005-04-01,93.79
2005-05-01,93.89
2005-06-01,96.14
2005-07-01,91.40
2005-08-01,93.08
2005-09-01,94.60
2005-10-01,95.10
2005-11-01,94.87
2005-12-01,93.39
2006-01-01,93.84
2006-02-01,95.18
2006-03-01,96.96
2006-04-01,96.20
2006-05-01,96.82
2006-06-01,99.00
2006-07-01,96.06
2006-08-01,98.79
2006-09-01,98.78
2006-10-01,98.51
2006-11-01,98.52
2006-12-01,99.55
2007-01-01,96.67
2007-02-01,97.82
2007-03-01,101.11
2007-04-01,100.25
2007-05-01,101.11
2007-06-01,103.23
2007-07-01,100.46
2007-08-01,101.65
2007-09-01,104.30
2007-10-01,102.69
2007-11-01,102.34
2007-12-01,102.31
2008-01-01,102.09
2008-02-01,102.05
2008-03-01,104.13
2008-04-01,101.20
2008-05-01,100.37
2008-06-01,101.81
2008-07-01,97.64
2008-08-01,100.34
2008-09-01,98.39
2008-10-01,96.01
2008-11-01,94.45
2008-12-01,90.31
2009-01-01,85.98
2009-02-01,84.29
2009-03-01,81.85
2009-04-01,78.43
2009-05-01,76.96
2009-06-01,78.00
2009-07-01,75.42
2009-08-01,78.16
2009-09-01,76.58
2009-10-01,78.06
2009-11-01,77.30
2009-12-01,78.35
2010-01-01,79.47
2010-02-01,80.29
2010-03-01,82.30
2010-04-01,84.38
2010-05-01,85.89
2010-06-01,88.33
2010-07-01,84.68
2010-08-01,86.77
2010-09-01,87.36
2010-10-01,88.60
2010-11-01,89.48
2010-12-01,89.82
2011-01-01,91.55
2011-02-01,92.40
2011-03-01,92.54
2011-04-01,92.17
2011-05-01,93.27
2011-06-01,95.62
2011-07-01,92.12
2011-08-01,94.76
2011-09-01,95.10
2011-10-01,95.21
2011-11-01,95.87
2011-12-01,95.54
2012-01-01,97.66
2012-02-01,98.76
2012-03-01,101.26
2012-04-01,100.57
2012-05-01,101.64
2012-06-01,105.16
2012-07-01,97.56
2012-08-01,101.84
2012-09-01,101.23
2012-10-01,98.01
2012-11-01,98.92
2012-12-01,97.37
2013-01-01,95.74
2013-02-01,98.55
2013-03-01,99.79
2013-04-01,98.58
2013-05-01,97.35
2013-06-01,100.35
2013-07-01,94.14
2013-08-01,98.02
2013-09-01,98.15
2013-10-01,96.42
2013-11-01,96.28
2013-12-01,94.26
2014-01-01,95.01
2014-02-01,98.28
2014-03-01,100.30
2014-04-01,98.64
2014-05-01,99.10
2014-06-01,100.30
2014-07-01,95.63
2014-08-01,98.60
2014-09-01,96.41
2014-10-01,96.91
2014-11-01,98.15
2014-12-01,94.03
2015-01-01,93.00
2015-02-01,94.28
2015-03-01,94.66
2015-04-01,92.42
2015-05-01,92.71
2015-06-01,94.83
2015-07-01,89.13
2015-08-01,92.41
2015-09-01,89.40
2015-10-01,88.81
2015-11-01,88.22
2015-12-01,85.76
2016-01-01,84.51
2016-02-01,86.17
2016-03-01,86.18
2016-04-01,86.30
2016-05-01,86.45
2016-06-01,88.94
2016-07-01,85.62
2016-08-01,86.72
2016-09-01,85.83
2016-10-01,85.63
2016-11-01,85.38
2016-12-01,85.58
2017-01-01,84.64
2017-02-01,86.69
2017-03-01,88.92
2017-04-01,90.16
2017-05-01,91.36
2017-06-01,93.26
2017-07-01,88.67
2017-08-01,90.32
2017-09-01,91.26
2017-10-01,92.17
2017-11-01,91.66
2017-12-01,90.06
2018-01-01,88.61
2018-02-01,90.87
2018-03-01,91.03
2018-04-01,92.57
2018-05-01,92.58
