Date,IPB53110N
1947-01-01,20.26
1947-02-01,20.96
1947-03-01,22.10
1947-04-01,21.73
1947-05-01,21.12
1947-06-01,20.55
1947-07-01,19.61
1947-08-01,19.21
1947-09-01,20.75
1947-10-01,21.69
1947-11-01,22.42
1947-12-01,22.58
1948-01-01,22.46
1948-02-01,22.42
1948-03-01,21.44
1948-04-01,21.04
1948-05-01,21.40
1948-06-01,22.22
1948-07-01,22.18
1948-08-01,22.46
1948-09-01,21.69
1948-10-01,24.99
1948-11-01,24.62
1948-12-01,24.74
1949-01-01,24.42
1949-02-01,24.70
1949-03-01,23.85
1949-04-01,23.28
1949-05-01,22.01
1949-06-01,23.60
1949-07-01,23.40
1949-08-01,25.55
1949-09-01,26.57
1949-10-01,24.94
1949-11-01,21.44
1949-12-01,24.25
1950-01-01,27.51
1950-02-01,26.29
1950-03-01,26.21
1950-04-01,28.08
1950-05-01,29.95
1950-06-01,33.77
1950-07-01,33.25
1950-08-01,36.83
1950-09-01,36.79
1950-10-01,38.78
1950-11-01,35.89
1950-12-01,34.10
1951-01-01,34.47
1951-02-01,35.48
1951-03-01,35.73
1951-04-01,33.16
1951-05-01,31.50
1951-06-01,29.18
1951-07-01,25.64
1951-08-01,25.92
1951-09-01,27.18
1951-10-01,27.71
1951-11-01,27.18
1951-12-01,27.02
1952-01-01,27.71
1952-02-01,27.63
1952-03-01,27.71
1952-04-01,26.78
1952-05-01,26.78
1952-06-01,25.03
1952-07-01,18.52
1952-08-01,23.93
1952-09-01,30.44
1952-10-01,33.77
1952-11-01,35.08
1952-12-01,35.04
1953-01-01,37.03
1953-02-01,38.33
1953-03-01,38.66
1953-04-01,38.01
1953-05-01,36.99
1953-06-01,36.13
1953-07-01,34.55
1953-08-01,36.30
1953-09-01,35.04
1953-10-01,35.73
1953-11-01,33.20
1953-12-01,33.16
1954-01-01,32.84
1954-02-01,31.66
1954-03-01,29.87
1954-04-01,29.66
1954-05-01,30.11
1954-06-01,29.42
1954-07-01,25.76
1954-08-01,26.65
1954-09-01,26.65
1954-10-01,30.76
1954-11-01,34.30
1954-12-01,36.34
1955-01-01,37.97
1955-02-01,40.00
1955-03-01,40.90
1955-04-01,40.61
1955-05-01,41.67
1955-06-01,39.06
1955-07-01,36.83
1955-08-01,37.56
1955-09-01,38.01
1955-10-01,41.22
1955-11-01,43.22
1955-12-01,42.48
1956-01-01,40.20
1956-02-01,38.17
1956-03-01,36.62
1956-04-01,35.69
1956-05-01,33.16
1956-06-01,32.51
1956-07-01,26.94
1956-08-01,30.11
1956-09-01,32.84
1956-10-01,38.29
1956-11-01,39.80
1956-12-01,42.04
1957-01-01,39.51
1957-02-01,40.08
