Date,IZ11
2005-12-01,100.00
2006-01-01,104.00
2006-02-01,95.50
2006-03-01,94.30
2006-04-01,91.90
2006-05-01,96.60
2006-06-01,98.50
2006-07-01,99.40
2006-08-01,105.80
2006-09-01,106.00
2006-10-01,105.10
2006-11-01,105.30
2006-12-01,107.40
2007-01-01,109.90
2007-02-01,111.30
2007-03-01,110.10
2007-04-01,113.50
2007-05-01,114.10
2007-06-01,112.40
2007-07-01,115.70
2007-08-01,115.80
2007-09-01,117.00
2007-10-01,118.70
2007-11-01,119.40
2007-12-01,119.10
2008-01-01,129.40
2008-02-01,125.10
2008-03-01,132.70
2008-04-01,133.90
2008-05-01,135.20
2008-06-01,137.30
2008-07-01,141.10
2008-08-01,143.40
2008-09-01,139.90
2008-10-01,134.30
2008-11-01,125.50
2008-12-01,139.90
2009-01-01,138.80
2009-02-01,130.70
2009-03-01,128.40
2009-04-01,137.30
2009-05-01,134.60
2009-06-01,133.30
2009-07-01,128.60
2009-08-01,131.20
2009-09-01,132.70
2009-10-01,132.90
2009-11-01,135.90
2009-12-01,137.60
2010-01-01,143.60
2010-02-01,142.70
2010-03-01,147.30
2010-04-01,149.70
2010-05-01,154.70
2010-06-01,148.50
2010-07-01,147.40
2010-08-01,153.80
2010-09-01,153.40
2010-10-01,157.30
2010-11-01,161.10
2010-12-01,166.00
2011-01-01,172.90
2011-02-01,174.80
2011-03-01,189.20
2011-04-01,197.00
2011-05-01,190.60
2011-06-01,179.60
2011-07-01,181.20
2011-08-01,176.60
2011-09-01,179.20
2011-10-01,178.60
2011-11-01,175.50
2011-12-01,175.10
2012-01-01,177.10
2012-02-01,167.70
2012-03-01,173.60
2012-04-01,176.90
2012-05-01,175.10
2012-06-01,171.70
2012-07-01,169.20
2012-08-01,168.00
2012-09-01,172.50
2012-10-01,174.50
2012-11-01,166.00
2012-12-01,165.40
2013-01-01,164.10
2013-02-01,169.70
2013-03-01,176.90
2013-04-01,173.80
2013-05-01,175.80
2013-06-01,172.80
2013-07-01,171.60
2013-08-01,171.30
2013-09-01,171.40
2013-10-01,173.80
2013-11-01,171.60
2013-12-01,174.50
2014-01-01,174.30
2014-02-01,171.10
2014-03-01,192.70
2014-04-01,190.70
2014-05-01,184.40
2014-06-01,174.00
2014-07-01,177.90
2014-08-01,177.90
2014-09-01,178.00
2014-10-01,185.20
2014-11-01,181.30
2014-12-01,185.40
2015-01-01,177.80
2015-02-01,177.80
2015-03-01,175.30
2015-04-01,175.10
2015-05-01,178.00
2015-06-01,176.60
2015-07-01,175.70
2015-08-01,175.20
2015-09-01,175.90
2015-10-01,172.60
2015-11-01,174.10
2015-12-01,176.90
2016-01-01,179.60
2016-02-01,170.30
2016-03-01,166.70
2016-04-01,168.20
2016-05-01,166.90
2016-06-01,163.80
2016-07-01,175.00
2016-08-01,183.30
2016-09-01,186.00
2016-10-01,182.60
2016-11-01,188.40
2016-12-01,183.00
2017-01-01,180.40
2017-02-01,184.70
2017-03-01,179.60
2017-04-01,181.80
2017-05-01,185.30
2017-06-01,187.70
2017-07-01,186.00
2017-08-01,187.20
2017-09-01,196.30
2017-10-01,193.30
2017-11-01,188.70
2017-12-01,184.70
2018-01-01,188.70
2018-02-01,195.20
2018-03-01,187.30
2018-04-01,184.90
2018-05-01,186.10
