Date,IZ3112
2005-12-01,100.00
2006-01-01,101.20
2006-02-01,103.00
2006-03-01,104.00
2006-04-01,103.50
2006-05-01,105.20
2006-06-01,105.80
2006-07-01,105.90
2006-08-01,105.80
2006-09-01,104.00
2006-10-01,104.20
2006-11-01,105.70
2006-12-01,107.20
2007-01-01,109.60
2007-02-01,109.30
2007-03-01,110.80
2007-04-01,112.30
2007-05-01,115.90
2007-06-01,120.40
2007-07-01,120.20
2007-08-01,121.10
2007-09-01,122.90
2007-10-01,125.80
2007-11-01,134.90
2007-12-01,139.10
2008-01-01,139.60
2008-02-01,146.40
2008-03-01,157.40
2008-04-01,156.10
2008-05-01,165.50
2008-06-01,170.20
2008-07-01,172.10
2008-08-01,160.90
2008-09-01,152.60
2008-10-01,157.20
2008-11-01,137.80
2008-12-01,135.10
2009-01-01,130.50
2009-02-01,127.80
2009-03-01,126.10
2009-04-01,119.40
2009-05-01,122.60
2009-06-01,122.80
2009-07-01,120.20
2009-08-01,121.70
2009-09-01,123.20
2009-10-01,123.10
2009-11-01,126.10
2009-12-01,131.50
2010-01-01,132.70
2010-02-01,130.30
2010-03-01,133.50
2010-04-01,134.30
2010-05-01,133.80
2010-06-01,131.00
2010-07-01,133.80
2010-08-01,138.20
2010-09-01,140.90
2010-10-01,146.20
2010-11-01,154.80
2010-12-01,161.20
2011-01-01,175.30
2011-02-01,180.10
2011-03-01,182.70
2011-04-01,180.70
2011-05-01,180.80
2011-06-01,182.40
2011-07-01,174.10
2011-08-01,172.20
2011-09-01,169.10
2011-10-01,162.00
2011-11-01,163.20
2011-12-01,164.70
2012-01-01,168.50
2012-02-01,165.40
2012-03-01,166.70
2012-04-01,166.90
2012-05-01,167.70
2012-06-01,162.60
2012-07-01,159.50
2012-08-01,158.00
2012-09-01,159.80
2012-10-01,157.10
2012-11-01,154.90
2012-12-01,153.60
2013-01-01,154.90
2013-02-01,157.10
2013-03-01,155.90
2013-04-01,156.40
2013-05-01,155.50
2013-06-01,155.20
2013-07-01,154.90
2013-08-01,154.10
2013-09-01,154.50
2013-10-01,153.70
2013-11-01,154.20
2013-12-01,153.60
2014-01-01,151.60
2014-02-01,151.00
2014-03-01,156.00
2014-04-01,153.90
2014-05-01,153.30
2014-06-01,153.50
2014-07-01,153.40
2014-08-01,152.70
2014-09-01,146.30
2014-10-01,143.90
2014-11-01,144.70
2014-12-01,145.50
2015-01-01,144.00
2015-02-01,143.90
2015-03-01,140.00
2015-04-01,136.00
2015-05-01,137.50
2015-06-01,139.60
2015-07-01,139.90
2015-08-01,142.80
2015-09-01,137.20
2015-10-01,135.90
2015-11-01,135.20
2015-12-01,129.20
2016-01-01,129.90
2016-02-01,131.20
2016-03-01,132.60
2016-04-01,137.90
2016-05-01,137.50
2016-06-01,146.80
2016-07-01,147.60
2016-08-01,139.80
2016-09-01,140.50
2016-10-01,139.40
2016-11-01,142.90
2016-12-01,145.70
2017-01-01,143.40
2017-02-01,147.70
2017-03-01,143.50
2017-04-01,142.80
2017-05-01,143.60
2017-06-01,145.80
2017-07-01,147.10
2017-08-01,149.70
2017-09-01,150.50
2017-10-01,147.00
2017-11-01,147.00
2017-12-01,146.90
2018-01-01,144.70
2018-02-01,146.20
2018-03-01,146.10
2018-04-01,145.30
2018-05-01,145.60
