Date,U23SVS
1992-01-01,5959000000.00
1992-02-01,6336000000.00
1992-03-01,6725000000.00
1992-04-01,6748000000.00
1992-05-01,6489000000.00
1992-06-01,6578000000.00
1992-07-01,6317000000.00
1992-08-01,6620000000.00
1992-09-01,7257000000.00
1992-10-01,7550000000.00
1992-11-01,7450000000.00
1992-12-01,6813000000.00
1993-01-01,6325000000.00
1993-02-01,6803000000.00
1993-03-01,6885000000.00
1993-04-01,6947000000.00
1993-05-01,6660000000.00
1993-06-01,6711000000.00
1993-07-01,6360000000.00
1993-08-01,6899000000.00
1993-09-01,7615000000.00
1993-10-01,7732000000.00
1993-11-01,7437000000.00
1993-12-01,6667000000.00
1994-01-01,6625000000.00
1994-02-01,6919000000.00
1994-03-01,7064000000.00
1994-04-01,6912000000.00
1994-05-01,6680000000.00
1994-06-01,6775000000.00
1994-07-01,6599000000.00
1994-08-01,7145000000.00
1994-09-01,7731000000.00
1994-10-01,7837000000.00
1994-11-01,7724000000.00
1994-12-01,7134000000.00
1995-01-01,6894000000.00
1995-02-01,7122000000.00
1995-03-01,7312000000.00
1995-04-01,7447000000.00
1995-05-01,7056000000.00
1995-06-01,7386000000.00
1995-07-01,7130000000.00
1995-08-01,7896000000.00
1995-09-01,8505000000.00
1995-10-01,8743000000.00
1995-11-01,8625000000.00
1995-12-01,8039000000.00
1996-01-01,7248000000.00
1996-02-01,7666000000.00
1996-03-01,8009000000.00
1996-04-01,7825000000.00
1996-05-01,7454000000.00
1996-06-01,7932000000.00
1996-07-01,7621000000.00
1996-08-01,7955000000.00
1996-09-01,8513000000.00
1996-10-01,8391000000.00
1996-11-01,8603000000.00
1996-12-01,7855000000.00
1997-01-01,7450000000.00
1997-02-01,7837000000.00
1997-03-01,7887000000.00
1997-04-01,7865000000.00
1997-05-01,7602000000.00
1997-06-01,7949000000.00
1997-07-01,7627000000.00
1997-08-01,8031000000.00
1997-09-01,8910000000.00
1997-10-01,9064000000.00
1997-11-01,8913000000.00
1997-12-01,8350000000.00
1998-01-01,7692000000.00
1998-02-01,7945000000.00
1998-03-01,8366000000.00
1998-04-01,8171000000.00
1998-05-01,7780000000.00
1998-06-01,8134000000.00
1998-07-01,7960000000.00
1998-08-01,8423000000.00
1998-09-01,9037000000.00
1998-10-01,9203000000.00
1998-11-01,9308000000.00
1998-12-01,8278000000.00
1999-01-01,7853000000.00
1999-02-01,8081000000.00
1999-03-01,8560000000.00
1999-04-01,8165000000.00
1999-05-01,7813000000.00
1999-06-01,8329000000.00
1999-07-01,8016000000.00
1999-08-01,8573000000.00
1999-09-01,8987000000.00
1999-10-01,9077000000.00
1999-11-01,9274000000.00
1999-12-01,8808000000.00
2000-01-01,7874000000.00
2000-02-01,8336000000.00
2000-03-01,8645000000.00
2000-04-01,8294000000.00
2000-05-01,8530000000.00
2000-06-01,8816000000.00
2000-07-01,8370000000.00
2000-08-01,8948000000.00
2000-09-01,9194000000.00
2000-10-01,9282000000.00
2000-11-01,9192000000.00
2000-12-01,8915000000.00
2001-01-01,8170000000.00
2001-02-01,8309000000.00
2001-03-01,8939000000.00
2001-04-01,8203000000.00
2001-05-01,8293000000.00
2001-06-01,8265000000.00
2001-07-01,7912000000.00
2001-08-01,8638000000.00
2001-09-01,8478000000.00
2001-10-01,8856000000.00
2001-11-01,8566000000.00
2001-12-01,8163000000.00
2002-01-01,7443000000.00
2002-02-01,7409000000.00
2002-03-01,8129000000.00
2002-04-01,7691000000.00
2002-05-01,7625000000.00
2002-06-01,7683000000.00
2002-07-01,7471000000.00
2002-08-01,8330000000.00
2002-09-01,8381000000.00
2002-10-01,8790000000.00
2002-11-01,8457000000.00
2002-12-01,8203000000.00
2003-01-01,7337000000.00
2003-02-01,7408000000.00
2003-03-01,8041000000.00
2003-04-01,7739000000.00
2003-05-01,7578000000.00
2003-06-01,7489000000.00
2003-07-01,7051000000.00
2003-08-01,7832000000.00
2003-09-01,8047000000.00
2003-10-01,8119000000.00
2003-11-01,7986000000.00
2003-12-01,7926000000.00
2004-01-01,7069000000.00
2004-02-01,7184000000.00
2004-03-01,7926000000.00
2004-04-01,7434000000.00
2004-05-01,7419000000.00
2004-06-01,7916000000.00
2004-07-01,7412000000.00
2004-08-01,7903000000.00
2004-09-01,8322000000.00
2004-10-01,8480000000.00
2004-11-01,8264000000.00
2004-12-01,8266000000.00
2005-01-01,7558000000.00
2005-02-01,7506000000.00
2005-03-01,8335000000.00
2005-04-01,7837000000.00
2005-05-01,7821000000.00
2005-06-01,7992000000.00
2005-07-01,7458000000.00
2005-08-01,8346000000.00
2005-09-01,8705000000.00
2005-10-01,8783000000.00
2005-11-01,8392000000.00
2005-12-01,8189000000.00
2006-01-01,7647000000.00
2006-02-01,7578000000.00
2006-03-01,8400000000.00
2006-04-01,8010000000.00
2006-05-01,8344000000.00
2006-06-01,8382000000.00
2006-07-01,7804000000.00
2006-08-01,8557000000.00
2006-09-01,8709000000.00
2006-10-01,8942000000.00
2006-11-01,8833000000.00
2006-12-01,8594000000.00
2007-01-01,8048000000.00
2007-02-01,7833000000.00
2007-03-01,8765000000.00
2007-04-01,8293000000.00
2007-05-01,8446000000.00
2007-06-01,8483000000.00
2007-07-01,8065000000.00
2007-08-01,8848000000.00
2007-09-01,8834000000.00
2007-10-01,9554000000.00
2007-11-01,9258000000.00
2007-12-01,8591000000.00
2008-01-01,8288000000.00
2008-02-01,8018000000.00
2008-03-01,8666000000.00
2008-04-01,8645000000.00
2008-05-01,8300000000.00
2008-06-01,8244000000.00
2008-07-01,7876000000.00
2008-08-01,8161000000.00
2008-09-01,8410000000.00
2008-10-01,8639000000.00
2008-11-01,7823000000.00
2008-12-01,7673000000.00
2009-01-01,7032000000.00
2009-02-01,6679000000.00
2009-03-01,7339000000.00
2009-04-01,6957000000.00
2009-05-01,6799000000.00
2009-06-01,6785000000.00
2009-07-01,6573000000.00
2009-08-01,6841000000.00
2009-09-01,7110000000.00
2009-10-01,7143000000.00
2009-11-01,6886000000.00
2009-12-01,6947000000.00
2010-01-01,6236000000.00
2010-02-01,6157000000.00
2010-03-01,7263000000.00
2010-04-01,7087000000.00
2010-05-01,6945000000.00
2010-06-01,6924000000.00
2010-07-01,6573000000.00
2010-08-01,6969000000.00
2010-09-01,7308000000.00
2010-10-01,7261000000.00
2010-11-01,7141000000.00
2010-12-01,7088000000.00
2011-01-01,6488000000.00
2011-02-01,6321000000.00
2011-03-01,7425000000.00
2011-04-01,6980000000.00
2011-05-01,7363000000.00
2011-06-01,6789000000.00
2011-07-01,6353000000.00
2011-08-01,7200000000.00
2011-09-01,7303000000.00
2011-10-01,7127000000.00
2011-11-01,7070000000.00
2011-12-01,6854000000.00
2012-01-01,6278000000.00
2012-02-01,6275000000.00
2012-03-01,7046000000.00
2012-04-01,6817000000.00
2012-05-01,7441000000.00
2012-06-01,6549000000.00
2012-07-01,6381000000.00
2012-08-01,7166000000.00
2012-09-01,7099000000.00
2012-10-01,7509000000.00
2012-11-01,7119000000.00
2012-12-01,6773000000.00
2013-01-01,6742000000.00
2013-02-01,6331000000.00
2013-03-01,7067000000.00
2013-04-01,7199000000.00
2013-05-01,7400000000.00
2013-06-01,6363000000.00
2013-07-01,6484000000.00
2013-08-01,6973000000.00
2013-09-01,6992000000.00
2013-10-01,7320000000.00
2013-11-01,6873000000.00
2013-12-01,6681000000.00
2014-01-01,6508000000.00
2014-02-01,6115000000.00
2014-03-01,6985000000.00
2014-04-01,7088000000.00
2014-05-01,7045000000.00
2014-06-01,6644000000.00
2014-07-01,6555000000.00
2014-08-01,6864000000.00
2014-09-01,7112000000.00
2014-10-01,7271000000.00
2014-11-01,6749000000.00
2014-12-01,6693000000.00
2015-01-01,6355000000.00
2015-02-01,6010000000.00
2015-03-01,6897000000.00
2015-04-01,6937000000.00
2015-05-01,6833000000.00
2015-06-01,6665000000.00
2015-07-01,6578000000.00
2015-08-01,6753000000.00
2015-09-01,7029000000.00
2015-10-01,7218000000.00
2015-11-01,6859000000.00
2015-12-01,6915000000.00
2016-01-01,6386000000.00
2016-02-01,6367000000.00
2016-03-01,7180000000.00
2016-04-01,6957000000.00
2016-05-01,7121000000.00
2016-06-01,6852000000.00
2016-07-01,6429000000.00
2016-08-01,7220000000.00
2016-09-01,7290000000.00
2016-10-01,7221000000.00
2016-11-01,7001000000.00
2016-12-01,6669000000.00
2017-01-01,6382000000.00
2017-02-01,6035000000.00
2017-03-01,6719000000.00
2017-04-01,6437000000.00
2017-05-01,6730000000.00
2017-06-01,6380000000.00
2017-07-01,5995000000.00
2017-08-01,6702000000.00
2017-09-01,6608000000.00
2017-10-01,6906000000.00
2017-11-01,6673000000.00
2017-12-01,6249000000.00
2018-01-01,6237000000.00
2018-02-01,5895000000.00
2018-03-01,6620000000.00
2018-04-01,6543000000.00
