Date,IPG3342N
1995-03-01,20.63
1995-04-01,20.29
1995-05-01,20.92
1995-06-01,21.77
1995-07-01,21.55
1995-08-01,22.47
1995-09-01,23.22
1995-10-01,23.85
1995-11-01,24.14
1995-12-01,24.85
1996-01-01,23.75
1996-02-01,24.84
1996-03-01,25.48
1996-04-01,25.78
1996-05-01,26.23
1996-06-01,27.24
1996-07-01,27.73
1996-08-01,28.45
1996-09-01,29.72
1996-10-01,30.66
1996-11-01,31.86
1996-12-01,33.83
1997-01-01,32.52
1997-02-01,33.77
1997-03-01,34.79
1997-04-01,36.02
1997-05-01,36.79
1997-06-01,38.54
1997-07-01,39.58
1997-08-01,40.39
1997-09-01,42.38
1997-10-01,43.11
1997-11-01,44.89
1997-12-01,45.99
1998-01-01,44.24
1998-02-01,44.73
1998-03-01,45.02
1998-04-01,45.43
1998-05-01,46.68
1998-06-01,47.91
1998-07-01,47.18
1998-08-01,48.31
1998-09-01,48.10
1998-10-01,48.59
1998-11-01,49.76
1998-12-01,52.24
1999-01-01,51.72
1999-02-01,53.17
1999-03-01,54.98
1999-04-01,56.88
1999-05-01,57.95
1999-06-01,59.28
1999-07-01,59.62
1999-08-01,61.71
1999-09-01,63.33
1999-10-01,64.74
1999-11-01,66.46
1999-12-01,70.37
2000-01-01,71.23
2000-02-01,74.57
2000-03-01,76.85
2000-04-01,78.59
2000-05-01,80.79
2000-06-01,81.46
2000-07-01,80.72
2000-08-01,82.42
2000-09-01,85.86
2000-10-01,85.19
2000-11-01,85.91
2000-12-01,89.85
2001-01-01,88.75
2001-02-01,87.34
2001-03-01,86.25
2001-04-01,80.75
2001-05-01,79.78
2001-06-01,79.13
2001-07-01,75.03
2001-08-01,71.47
2001-09-01,70.60
2001-10-01,68.53
2001-11-01,66.09
2001-12-01,66.53
2002-01-01,59.79
2002-02-01,59.48
2002-03-01,59.56
2002-04-01,59.30
2002-05-01,58.29
2002-06-01,58.75
2002-07-01,56.40
2002-08-01,56.27
2002-09-01,57.95
2002-10-01,57.36
2002-11-01,58.58
2002-12-01,59.42
2003-01-01,55.09
2003-02-01,56.43
2003-03-01,56.85
2003-04-01,57.73
2003-05-01,59.00
2003-06-01,61.83
2003-07-01,63.24
2003-08-01,64.85
2003-09-01,67.64
2003-10-01,70.19
2003-11-01,72.10
2003-12-01,74.81
2004-01-01,74.35
2004-02-01,73.57
2004-03-01,73.01
2004-04-01,71.62
2004-05-01,72.81
2004-06-01,73.62
2004-07-01,73.46
2004-08-01,75.07
2004-09-01,74.59
2004-10-01,76.24
2004-11-01,75.24
2004-12-01,75.18
2005-01-01,70.96
2005-02-01,70.35
2005-03-01,70.66
2005-04-01,71.84
2005-05-01,74.17
2005-06-01,75.58
2005-07-01,74.42
2005-08-01,75.70
2005-09-01,79.04
2005-10-01,84.00
2005-11-01,87.16
2005-12-01,89.04
2006-01-01,84.33
2006-02-01,83.20
2006-03-01,86.10
2006-04-01,88.79
2006-05-01,95.31
2006-06-01,100.34
2006-07-01,98.15
2006-08-01,99.16
2006-09-01,103.65
2006-10-01,104.24
2006-11-01,104.98
2006-12-01,104.82
2007-01-01,100.01
2007-02-01,103.18
2007-03-01,113.82
2007-04-01,118.86
2007-05-01,112.38
2007-06-01,94.63
2007-07-01,83.80
2007-08-01,83.64
2007-09-01,89.36
2007-10-01,94.57
2007-11-01,99.08
2007-12-01,100.96
2008-01-01,97.34
2008-02-01,95.57
2008-03-01,98.38
2008-04-01,101.64
2008-05-01,104.56
2008-06-01,105.90
2008-07-01,103.63
2008-08-01,102.00
2008-09-01,102.61
2008-10-01,101.20
2008-11-01,97.09
2008-12-01,91.70
2009-01-01,83.29
2009-02-01,79.54
2009-03-01,82.31
2009-04-01,85.65
2009-05-01,91.75
2009-06-01,92.97
2009-07-01,89.99
2009-08-01,88.29
2009-09-01,86.52
2009-10-01,89.44
2009-11-01,89.71
2009-12-01,90.32
2010-01-01,86.12
2010-02-01,84.22
2010-03-01,86.17
2010-04-01,86.96
2010-05-01,91.60
2010-06-01,94.18
2010-07-01,94.14
2010-08-01,95.31
2010-09-01,94.81
2010-10-01,98.12
2010-11-01,98.04
2010-12-01,98.73
2011-01-01,94.62
2011-02-01,92.89
2011-03-01,95.31
2011-04-01,96.20
2011-05-01,101.43
2011-06-01,104.33
2011-07-01,104.14
2011-08-01,105.12
2011-09-01,103.66
2011-10-01,105.83
2011-11-01,103.61
2011-12-01,101.80
2012-01-01,95.02
2012-02-01,91.44
2012-03-01,92.86
2012-04-01,93.34
2012-05-01,97.65
2012-06-01,99.32
2012-07-01,98.54
2012-08-01,100.21
2012-09-01,101.76
2012-10-01,108.27
2012-11-01,110.39
2012-12-01,111.19
2013-01-01,105.25
2013-02-01,103.16
2013-03-01,107.76
2013-04-01,112.03
2013-05-01,119.65
2013-06-01,121.72
2013-07-01,119.32
2013-08-01,119.80
2013-09-01,120.69
2013-10-01,126.12
2013-11-01,125.42
2013-12-01,120.02
2014-01-01,107.14
2014-02-01,100.22
2014-03-01,101.83
2014-04-01,104.26
2014-05-01,110.04
2014-06-01,110.10
2014-07-01,106.53
2014-08-01,106.90
2014-09-01,109.52
2014-10-01,118.49
2014-11-01,120.57
2014-12-01,117.42
2015-01-01,106.60
2015-02-01,102.04
2015-03-01,107.44
2015-04-01,114.26
2015-05-01,123.53
2015-06-01,123.53
2015-07-01,117.39
2015-08-01,115.45
2015-09-01,117.12
2015-10-01,126.61
2015-11-01,129.48
2015-12-01,126.84
2016-01-01,115.30
2016-02-01,109.26
2016-03-01,112.37
2016-04-01,116.03
2016-05-01,121.88
2016-06-01,120.04
2016-07-01,114.31
2016-08-01,114.81
2016-09-01,121.01
2016-10-01,135.53
2016-11-01,140.64
2016-12-01,135.14
2017-01-01,117.86
2017-02-01,107.45
2017-03-01,108.40
2017-04-01,112.14
2017-05-01,120.16
2017-06-01,121.77
2017-07-01,118.59
2017-08-01,119.26
2017-09-01,122.43
2017-10-01,132.68
2017-11-01,135.32
2017-12-01,131.33
2018-01-01,115.31
2018-02-01,106.95
2018-03-01,109.29
2018-04-01,113.94
2018-05-01,121.66
