Date,IPB53200N
1954-01-01,22.84
1954-02-01,23.41
1954-03-01,23.57
1954-04-01,23.41
1954-05-01,23.51
1954-06-01,23.57
1954-07-01,21.96
1954-08-01,24.03
1954-09-01,24.29
1954-10-01,25.54
1954-11-01,25.28
1954-12-01,24.34
1955-01-01,25.49
1955-02-01,26.37
1955-03-01,26.94
1955-04-01,26.84
1955-05-01,27.10
1955-06-01,27.36
1955-07-01,25.33
1955-08-01,27.41
1955-09-01,28.19
1955-10-01,29.54
1955-11-01,28.70
1955-12-01,27.87
1956-01-01,28.60
1956-02-01,29.02
1956-03-01,29.02
1956-04-01,29.02
1956-05-01,28.60
1956-06-01,28.24
1956-07-01,25.75
1956-08-01,28.24
1956-09-01,28.86
1956-10-01,29.95
1956-11-01,29.07
1956-12-01,27.77
1957-01-01,28.55
1957-02-01,28.96
1957-03-01,28.96
1957-04-01,28.45
1957-05-01,28.39
1957-06-01,28.29
1957-07-01,26.01
1957-08-01,28.81
1957-09-01,29.12
1957-10-01,29.69
1957-11-01,28.60
1957-12-01,26.73
1958-01-01,27.25
1958-02-01,27.30
1958-03-01,27.10
1958-04-01,26.37
1958-05-01,26.78
1958-06-01,27.61
1958-07-01,26.01
1958-08-01,29.07
1958-09-01,29.95
1958-10-01,31.30
1958-11-01,30.94
1958-12-01,28.96
1959-01-01,30.16
1959-02-01,31.14
1959-03-01,31.61
1959-04-01,32.70
1959-05-01,32.91
1959-06-01,33.07
1959-07-01,30.63
1959-08-01,33.32
1959-09-01,33.48
1959-10-01,33.69
1959-11-01,32.75
1959-12-01,31.66
1960-01-01,32.96
1960-02-01,33.38
1960-03-01,33.53
1960-04-01,33.32
1960-05-01,33.38
1960-06-01,33.69
1960-07-01,30.68
1960-08-01,33.32
1960-09-01,33.07
1960-10-01,33.69
1960-11-01,32.39
1960-12-01,30.47
1961-01-01,31.30
1961-02-01,32.18
1961-03-01,32.96
1961-04-01,33.53
1961-05-01,34.00
1961-06-01,34.67
1961-07-01,31.87
1961-08-01,35.45
1961-09-01,35.25
1961-10-01,37.06
1961-11-01,36.59
1961-12-01,35.09
1962-01-01,34.99
1962-02-01,36.96
1962-03-01,37.17
1962-04-01,37.32
1962-05-01,37.32
1962-06-01,37.84
1962-07-01,34.62
1962-08-01,37.68
1962-09-01,37.84
1962-10-01,38.41
1962-11-01,38.05
1962-12-01,35.76
1963-01-01,36.96
1963-02-01,38.20
1963-03-01,39.09
1963-04-01,38.98
1963-05-01,39.76
1963-06-01,39.81
1963-07-01,36.54
1963-08-01,39.97
1963-09-01,40.18
1963-10-01,41.47
1963-11-01,41.11
1963-12-01,38.88
1964-01-01,40.59
1964-02-01,41.63
1964-03-01,41.73
1964-04-01,42.62
1964-05-01,42.88
1964-06-01,43.19
1964-07-01,39.97
1964-08-01,43.29
1964-09-01,43.65
1964-10-01,45.11
1964-11-01,44.48
1964-12-01,43.19
1965-01-01,44.90
1965-02-01,45.42
1965-03-01,45.73
1965-04-01,46.72
1965-05-01,47.18
1965-06-01,47.44
1965-07-01,44.23
1965-08-01,47.65
1965-09-01,47.44
1965-10-01,49.52
1965-11-01,48.79
1965-12-01,47.34
1966-01-01,48.64
1966-02-01,49.52
1966-03-01,50.77
1966-04-01,50.71
1966-05-01,51.28
1966-06-01,51.39
1966-07-01,47.86
1966-08-01,51.44
1966-09-01,51.44
1966-10-01,52.53
1966-11-01,51.75
1966-12-01,49.99
1967-01-01,51.03
1967-02-01,51.28
1967-03-01,50.76
1967-04-01,51.63
1967-05-01,51.16
1967-06-01,51.43
1967-07-01,46.30
1967-08-01,50.69
1967-09-01,51.77
1967-10-01,54.42
1967-11-01,54.41
1967-12-01,53.19
1968-01-01,54.05
1968-02-01,54.54
1968-03-01,54.68
1968-04-01,55.99
1968-05-01,57.03
1968-06-01,57.47
1968-07-01,52.86
1968-08-01,57.52
1968-09-01,58.35
1968-10-01,60.18
1968-11-01,59.50
1968-12-01,56.83
1969-01-01,59.05
1969-02-01,60.70
1969-03-01,60.87
1969-04-01,61.58
1969-05-01,61.93
1969-06-01,62.34
1969-07-01,57.23
1969-08-01,61.48
1969-09-01,62.10
1969-10-01,64.16
1969-11-01,62.99
1969-12-01,60.55
1970-01-01,61.25
1970-02-01,62.71
1970-03-01,61.86
1970-04-01,62.45
1970-05-01,61.92
1970-06-01,62.00
1970-07-01,57.75
1970-08-01,60.85
1970-09-01,61.70
1970-10-01,64.11
1970-11-01,62.66
1970-12-01,59.66
1971-01-01,60.94
1971-02-01,62.41
1971-03-01,62.27
1971-04-01,63.51
1971-05-01,63.52
1971-06-01,65.71
1971-07-01,59.93
1971-08-01,65.07
1971-09-01,65.71
1971-10-01,68.62
1971-11-01,67.50
1971-12-01,65.23
1972-01-01,67.62
1972-02-01,69.02
1972-03-01,69.91
1972-04-01,70.10
1972-05-01,70.52
1972-06-01,72.18
1972-07-01,67.36
1972-08-01,71.11
1972-09-01,72.18
1972-10-01,74.64
1972-11-01,73.60
1972-12-01,71.07
1973-01-01,71.03
1973-02-01,73.73
1973-03-01,73.92
1973-04-01,73.92
1973-05-01,74.46
1973-06-01,75.18
1973-07-01,70.90
1973-08-01,74.42
1973-09-01,75.42
1973-10-01,77.48
1973-11-01,77.02
1973-12-01,74.72
1974-01-01,75.09
1974-02-01,76.77
1974-03-01,77.48
1974-04-01,76.39
1974-05-01,76.86
1974-06-01,78.34
1974-07-01,73.84
1974-08-01,76.31
1974-09-01,76.83
1974-10-01,76.95
1974-11-01,73.19
1974-12-01,66.72
1975-01-01,64.75
1975-02-01,64.11
1975-03-01,62.97
1975-04-01,63.60
1975-05-01,64.15
1975-06-01,67.23
1975-07-01,64.83
1975-08-01,68.92
1975-09-01,71.28
1975-10-01,74.05
1975-11-01,72.88
1975-12-01,70.80
1976-01-01,70.97
1976-02-01,74.03
1976-03-01,74.82
1976-04-01,74.71
1976-05-01,75.01
1976-06-01,75.84
1976-07-01,71.65
