Date,IPG211N
1980-06-01,96.73
1980-07-01,96.07
1980-08-01,94.28
1980-09-01,96.80
1980-10-01,96.42
1980-11-01,97.62
1980-12-01,100.18
1981-01-01,98.89
1981-02-01,99.14
1981-03-01,98.93
1981-04-01,98.37
1981-05-01,97.35
1981-06-01,98.07
1981-07-01,96.61
1981-08-01,98.28
1981-09-01,96.86
1981-10-01,96.69
1981-11-01,96.94
1981-12-01,98.32
1982-01-01,97.86
1982-02-01,99.75
1982-03-01,98.05
1982-04-01,96.58
1982-05-01,95.39
1982-06-01,95.30
1982-07-01,94.86
1982-08-01,94.00
1982-09-01,94.22
1982-10-01,93.96
1982-11-01,95.56
1982-12-01,94.67
1983-01-01,96.55
1983-02-01,95.77
1983-03-01,93.24
1983-04-01,93.77
1983-05-01,91.74
1983-06-01,92.08
1983-07-01,92.10
1983-08-01,92.09
1983-09-01,92.60
1983-10-01,93.24
1983-11-01,94.52
1983-12-01,93.54
1984-01-01,100.19
1984-02-01,97.98
1984-03-01,95.32
1984-04-01,97.00
1984-05-01,96.49
1984-06-01,95.83
1984-07-01,96.24
1984-08-01,95.37
1984-09-01,96.12
1984-10-01,96.02
1984-11-01,97.50
1984-12-01,98.39
1985-01-01,97.65
1985-02-01,99.80
1985-03-01,96.85
1985-04-01,95.71
1985-05-01,95.07
1985-06-01,94.34
1985-07-01,93.44
1985-08-01,92.67
1985-09-01,93.86
1985-10-01,94.32
1985-11-01,95.17
1985-12-01,99.45
1986-01-01,100.25
1986-02-01,99.17
1986-03-01,96.46
1986-04-01,92.93
1986-05-01,92.58
1986-06-01,90.75
1986-07-01,90.90
1986-08-01,88.85
1986-09-01,88.04
1986-10-01,89.46
1986-11-01,92.27
1986-12-01,93.02
1987-01-01,95.53
1987-02-01,94.90
1987-03-01,93.80
1987-04-01,92.82
1987-05-01,90.43
1987-06-01,89.74
1987-07-01,89.01
1987-08-01,89.25
1987-09-01,88.82
1987-10-01,91.45
1987-11-01,93.83
1987-12-01,94.97
1988-01-01,95.46
1988-02-01,95.32
1988-03-01,94.55
1988-04-01,91.96
1988-05-01,91.39
1988-06-01,90.38
1988-07-01,88.91
1988-08-01,89.63
1988-09-01,87.66
1988-10-01,90.26
1988-11-01,92.14
1988-12-01,92.25
1989-01-01,92.72
1989-02-01,92.41
1989-03-01,89.59
1989-04-01,90.34
1989-05-01,89.75
1989-06-01,87.83
1989-07-01,86.29
1989-08-01,86.57
1989-09-01,85.97
1989-10-01,85.81
1989-11-01,88.68
1989-12-01,87.02
1990-01-01,91.09
1990-02-01,90.39
1990-03-01,88.43
1990-04-01,87.52
1990-05-01,86.36
1990-06-01,84.78
1990-07-01,84.91
1990-08-01,86.15
1990-09-01,85.48
1990-10-01,89.50
1990-11-01,89.40
1990-12-01,88.77
1991-01-01,91.11
1991-02-01,91.40
1991-03-01,90.01
1991-04-01,89.20
1991-05-01,87.27
1991-06-01,86.10
1991-07-01,85.55
1991-08-01,85.47
1991-09-01,86.67
1991-10-01,88.79
1991-11-01,89.63
1991-12-01,89.81
1992-01-01,90.00
1992-02-01,88.14
1992-03-01,87.44
1992-04-01,87.53
1992-05-01,86.49
1992-06-01,86.68
1992-07-01,86.36
1992-08-01,83.90
1992-09-01,85.48
1992-10-01,87.42
1992-11-01,87.62
1992-12-01,88.44
1993-01-01,87.34
1993-02-01,87.19
1993-03-01,87.15
1993-04-01,85.84
1993-05-01,84.79
1993-06-01,84.50
1993-07-01,83.37
1993-08-01,84.27
1993-09-01,84.42
1993-10-01,86.11
1993-11-01,87.57
1993-12-01,87.60
1994-01-01,87.13
1994-02-01,86.58
1994-03-01,87.01
1994-04-01,85.51
1994-05-01,86.16
1994-06-01,85.24
1994-07-01,84.77
1994-08-01,85.23
1994-09-01,84.97
1994-10-01,85.30
1994-11-01,87.73
1994-12-01,88.68
1995-01-01,86.62
1995-02-01,86.87
1995-03-01,85.65
1995-04-01,85.70
1995-05-01,85.70
1995-06-01,84.99
1995-07-01,84.12
1995-08-01,83.82
1995-09-01,83.80
1995-10-01,83.33
1995-11-01,86.72
1995-12-01,86.12
1996-01-01,84.96
1996-02-01,85.75
1996-03-01,85.84
1996-04-01,85.80
1996-05-01,84.80
1996-06-01,85.52
1996-07-01,84.39
1996-08-01,84.75
1996-09-01,85.51
1996-10-01,85.31
1996-11-01,86.13
1996-12-01,85.82
1997-01-01,85.35
1997-02-01,86.44
1997-03-01,86.23
1997-04-01,85.38
1997-05-01,85.75
1997-06-01,84.71
1997-07-01,84.72
1997-08-01,84.28
1997-09-01,85.54
1997-10-01,85.31
1997-11-01,84.99
1997-12-01,84.90
1998-01-01,87.29
1998-02-01,86.41
1998-03-01,86.44
1998-04-01,86.77
1998-05-01,86.16
1998-06-01,85.00
1998-07-01,83.44
1998-08-01,84.21
1998-09-01,79.80
1998-10-01,82.99
1998-11-01,83.07
1998-12-01,81.73
1999-01-01,82.83
1999-02-01,82.96
1999-03-01,82.73
1999-04-01,82.25
1999-05-01,81.54
1999-06-01,81.53
1999-07-01,81.67
1999-08-01,81.39
1999-09-01,81.68
1999-10-01,82.77
1999-11-01,83.49
1999-12-01,83.28
2000-01-01,82.79
2000-02-01,82.66
2000-03-01,84.05
2000-04-01,82.64
2000-05-01,82.74
2000-06-01,82.90
2000-07-01,82.42
2000-08-01,83.05
2000-09-01,82.81
2000-10-01,83.89
2000-11-01,83.10
2000-12-01,82.16
2001-01-01,82.20
2001-02-01,83.18
2001-03-01,84.43
2001-04-01,84.15
2001-05-01,84.38
2001-06-01,83.44
2001-07-01,83.19
2001-08-01,83.29
2001-09-01,83.69
2001-10-01,84.22
2001-11-01,83.97
2001-12-01,83.48
2002-01-01,82.59
2002-02-01,82.50
2002-03-01,82.99
2002-04-01,82.82
2002-05-01,83.51
2002-06-01,82.95
2002-07-01,82.40
2002-08-01,82.21
2002-09-01,78.88
2002-10-01,78.10
2002-11-01,81.11
2002-12-01,81.31
2003-01-01,81.36
2003-02-01,82.05
2003-03-01,82.89
2003-04-01,81.91
2003-05-01,80.51
2003-06-01,80.63
2003-07-01,79.12
2003-08-01,80.64
2003-09-01,80.78
2003-10-01,81.05
2003-11-01,80.26
2003-12-01,79.93
2004-01-01,80.31
2004-02-01,79.76
2004-03-01,80.85
2004-04-01,80.34
2004-05-01,79.55
2004-06-01,79.06
2004-07-01,79.63
2004-08-01,78.54
2004-09-01,75.64
2004-10-01,76.69
2004-11-01,78.65
2004-12-01,78.72
2005-01-01,78.48
2005-02-01,79.65
2005-03-01,80.96
2005-04-01,80.15
2005-05-01,79.43
2005-06-01,79.25
2005-07-01,77.09
2005-08-01,76.48
2005-09-01,65.76
2005-10-01,68.62
2005-11-01,72.88
2005-12-01,73.91
2006-01-01,75.31
2006-02-01,75.07
2006-03-01,75.67
2006-04-01,75.93
2006-05-01,76.66
2006-06-01,77.55
2006-07-01,76.67
2006-08-01,76.34
2006-09-01,76.71
2006-10-01,77.37
2006-11-01,76.88
2006-12-01,78.06
2007-01-01,76.67
2007-02-01,77.29
2007-03-01,78.05
2007-04-01,78.00
2007-05-01,79.20
2007-06-01,78.17
2007-07-01,77.50
2007-08-01,77.16
2007-09-01,77.08
2007-10-01,78.15
2007-11-01,79.10
2007-12-01,79.67
2008-01-01,79.42
2008-02-01,80.06
2008-03-01,80.98
2008-04-01,80.74
2008-05-01,80.50
2008-06-01,80.79
2008-07-01,81.82
2008-08-01,79.81
2008-09-01,66.80
2008-10-01,76.15
2008-11-01,79.99
2008-12-01,80.13
2009-01-01,81.47
2009-02-01,82.82
2009-03-01,82.53
2009-04-01,82.42
2009-05-01,83.38
2009-06-01,82.58
2009-07-01,83.14
2009-08-01,83.57
2009-09-01,83.98
2009-10-01,84.10
2009-11-01,83.02
2009-12-01,83.22
2010-01-01,83.34
2010-02-01,85.43
2010-03-01,85.17
2010-04-01,84.28
2010-05-01,84.66
2010-06-01,84.05
2010-07-01,83.85
2010-08-01,85.63
2010-09-01,87.25
2010-10-01,87.97
2010-11-01,87.48
2010-12-01,88.24
2011-01-01,86.68
2011-02-01,84.97
2011-03-01,88.77
2011-04-01,88.62
2011-05-01,89.34
2011-06-01,88.73
2011-07-01,87.57
2011-08-01,90.01
2011-09-01,89.13
2011-10-01,93.23
2011-11-01,94.85
2011-12-01,95.25
2012-01-01,96.62
2012-02-01,97.00
2012-03-01,97.62
2012-04-01,97.45
2012-05-01,98.14
2012-06-01,97.02
2012-07-01,99.28
2012-08-01,98.63
2012-09-01,100.99
2012-10-01,105.10
2012-11-01,106.08
2012-12-01,106.07
2013-01-01,105.67
2013-02-01,106.59
2013-03-01,107.15
2013-04-01,109.26
2013-05-01,108.47
2013-06-01,107.95
2013-07-01,110.79
2013-08-01,111.39
2013-09-01,113.80
2013-10-01,113.36
2013-11-01,115.28
2013-12-01,114.88
2014-01-01,116.27
2014-02-01,118.00
2014-03-01,119.79
2014-04-01,124.11
2014-05-01,123.83
2014-06-01,125.33
2014-07-01,127.11
2014-08-01,127.90
2014-09-01,129.56
2014-10-01,131.61
2014-11-01,131.67
2014-12-01,133.53
2015-01-01,132.57
2015-02-01,134.53
2015-03-01,135.07
2015-04-01,136.58
2015-05-01,134.11
2015-06-01,133.14
2015-07-01,133.95
2015-08-01,133.94
2015-09-01,134.59
2015-10-01,133.67
2015-11-01,133.24
2015-12-01,132.46
2016-01-01,132.12
2016-02-01,132.14
2016-03-01,132.23
2016-04-01,130.32
2016-05-01,129.95
2016-06-01,127.98
2016-07-01,128.07
2016-08-01,127.34
2016-09-01,125.78
2016-10-01,127.69
2016-11-01,128.94
2016-12-01,126.93
2017-01-01,127.02
2017-02-01,130.15
2017-03-01,130.79
2017-04-01,130.71
2017-05-01,131.38
2017-06-01,131.52
2017-07-01,133.15
2017-08-01,132.90
2017-09-01,136.13
2017-10-01,138.60
2017-11-01,143.60
2017-12-01,143.26
2018-01-01,141.98
2018-02-01,145.69
2018-03-01,148.42
2018-04-01,149.43
2018-05-01,151.44
