Date,IPB53130N
1954-01-01,31.96
1954-02-01,32.44
1954-03-01,31.58
1954-04-01,31.82
1954-05-01,33.35
1954-06-01,34.69
1954-07-01,30.57
1954-08-01,32.25
1954-09-01,32.92
1954-10-01,34.17
1954-11-01,34.17
1954-12-01,33.78
1955-01-01,35.75
1955-02-01,37.28
1955-03-01,38.81
1955-04-01,40.30
1955-05-01,41.88
1955-06-01,43.51
1955-07-01,37.57
1955-08-01,40.68
1955-09-01,43.22
1955-10-01,44.18
1955-11-01,42.46
1955-12-01,41.45
1956-01-01,41.55
1956-02-01,42.02
1956-03-01,42.36
1956-04-01,44.13
1956-05-01,43.13
1956-06-01,43.51
1956-07-01,29.33
1956-08-01,38.86
1956-09-01,44.13
1956-10-01,45.00
1956-11-01,42.46
1956-12-01,41.02
1957-01-01,41.11
1957-02-01,42.12
1957-03-01,42.31
1957-04-01,42.02
1957-05-01,41.88
1957-06-01,44.37
1957-07-01,39.20
1957-08-01,41.88
1957-09-01,41.74
1957-10-01,41.11
1957-11-01,37.14
1957-12-01,34.45
1958-01-01,33.54
1958-02-01,32.68
1958-03-01,32.25
1958-04-01,31.77
1958-05-01,32.78
1958-06-01,36.66
1958-07-01,32.82
1958-08-01,36.08
1958-09-01,38.62
1958-10-01,40.97
1958-11-01,39.49
1958-12-01,37.81
1959-01-01,39.34
1959-02-01,42.65
1959-03-01,45.33
1959-04-01,47.06
1959-05-01,49.55
1959-06-01,50.22
1959-07-01,37.76
1959-08-01,33.21
1959-09-01,33.35
1959-10-01,33.35
1959-11-01,38.53
1959-12-01,43.41
1960-01-01,45.24
1960-02-01,45.57
1960-03-01,44.90
1960-04-01,44.52
1960-05-01,44.42
1960-06-01,44.23
1960-07-01,39.25
1960-08-01,40.35
1960-09-01,40.40
1960-10-01,40.11
1960-11-01,37.42
1960-12-01,34.31
1961-01-01,35.80
1961-02-01,36.47
1961-03-01,37.47
1961-04-01,39.92
1961-05-01,42.41
1961-06-01,44.66
1961-07-01,40.83
1961-08-01,43.75
1961-09-01,45.33
1961-10-01,45.24
1961-11-01,44.33
1961-12-01,43.13
1962-01-01,43.70
1962-02-01,45.86
1962-03-01,46.58
1962-04-01,46.67
1962-05-01,46.19
1962-06-01,46.43
1962-07-01,41.93
1962-08-01,44.13
1962-09-01,45.43
1962-10-01,45.33
1962-11-01,44.66
1962-12-01,42.46
1963-01-01,43.08
1963-02-01,45.67
1963-03-01,47.58
1963-04-01,49.60
1963-05-01,51.90
1963-06-01,51.51
1963-07-01,45.28
1963-08-01,47.06
