Date,IPB53300N
1954-01-01,36.33
1954-02-01,36.00
1954-03-01,36.00
1954-04-01,35.52
1954-05-01,35.28
1954-06-01,35.52
1954-07-01,34.05
1954-08-01,34.95
1954-09-01,35.38
1954-10-01,36.28
1954-11-01,37.28
1954-12-01,37.85
1955-01-01,39.46
1955-02-01,40.03
1955-03-01,39.74
1955-04-01,39.65
1955-05-01,39.36
1955-06-01,38.84
1955-07-01,39.17
1955-08-01,40.17
1955-09-01,40.55
1955-10-01,41.64
1955-11-01,42.45
1955-12-01,43.63
1956-01-01,43.73
1956-02-01,43.54
1956-03-01,43.58
1956-04-01,42.64
1956-05-01,42.26
1956-06-01,42.21
1956-07-01,38.84
1956-08-01,42.30
1956-09-01,42.73
1956-10-01,42.97
1956-11-01,43.63
1956-12-01,43.96
1957-01-01,44.91
1957-02-01,45.34
1957-03-01,45.53
1957-04-01,44.48
1957-05-01,43.73
1957-06-01,42.97
1957-07-01,40.41
1957-08-01,42.26
1957-09-01,42.45
1957-10-01,42.45
1957-11-01,41.97
1957-12-01,41.45
1958-01-01,41.21
1958-02-01,40.55
1958-03-01,38.65
1958-04-01,37.56
1958-05-01,37.18
1958-06-01,38.46
1958-07-01,37.09
1958-08-01,40.64
1958-09-01,41.64
1958-10-01,41.97
1958-11-01,42.35
1958-12-01,43.25
1959-01-01,43.39
1959-02-01,43.73
1959-03-01,43.63
1959-04-01,43.54
1959-05-01,43.73
1959-06-01,43.39
1959-07-01,39.17
1959-08-01,39.74
1959-09-01,40.07
1959-10-01,40.69
1959-11-01,42.82
1959-12-01,44.77
1960-01-01,45.15
1960-02-01,45.05
1960-03-01,44.86
1960-04-01,43.58
1960-05-01,42.45
1960-06-01,42.02
1960-07-01,40.12
1960-08-01,42.21
1960-09-01,42.02
1960-10-01,42.64
1960-11-01,42.73
1960-12-01,42.97
1961-01-01,43.16
1961-02-01,42.97
1961-03-01,43.11
1961-04-01,43.01
1961-05-01,42.82
1961-06-01,42.35
1961-07-01,41.12
1961-08-01,43.35
1961-09-01,43.01
1961-10-01,44.48
1961-11-01,44.86
1961-12-01,45.29
1962-01-01,45.81
1962-02-01,45.72
1962-03-01,45.62
1962-04-01,44.91
1962-05-01,44.06
1962-06-01,44.48
1962-07-01,41.45
1962-08-01,44.20
1962-09-01,44.53
1962-10-01,45.29
1962-11-01,45.81
1962-12-01,45.53
1963-01-01,46.48
1963-02-01,47.38
1963-03-01,47.05
1963-04-01,47.24
1963-05-01,47.42
