Date,U23STI
1998-05-01,6904000000.00
1998-06-01,6933000000.00
1998-07-01,7394000000.00
1998-08-01,7295000000.00
1998-09-01,7351000000.00
1998-10-01,7001000000.00
1998-11-01,6676000000.00
1998-12-01,6212000000.00
1999-01-01,6427000000.00
1999-02-01,6463000000.00
1999-03-01,6553000000.00
1999-04-01,6736000000.00
1999-05-01,6574000000.00
1999-06-01,6732000000.00
1999-07-01,6847000000.00
1999-08-01,6853000000.00
1999-09-01,6927000000.00
1999-10-01,6801000000.00
1999-11-01,6773000000.00
1999-12-01,6394000000.00
2000-01-01,6583000000.00
2000-02-01,6835000000.00
2000-03-01,6934000000.00
2000-04-01,6782000000.00
2000-05-01,6766000000.00
2000-06-01,6971000000.00
2000-07-01,7130000000.00
2000-08-01,7357000000.00
2000-09-01,7323000000.00
2000-10-01,7365000000.00
2000-11-01,7078000000.00
2000-12-01,6445000000.00
2001-01-01,6602000000.00
2001-02-01,6689000000.00
2001-03-01,6874000000.00
2001-04-01,6871000000.00
2001-05-01,6802000000.00
2001-06-01,6830000000.00
2001-07-01,7016000000.00
2001-08-01,7173000000.00
2001-09-01,6809000000.00
2001-10-01,6725000000.00
2001-11-01,6343000000.00
2001-12-01,5816000000.00
2002-01-01,6026000000.00
2002-02-01,5853000000.00
2002-03-01,5821000000.00
2002-04-01,5933000000.00
2002-05-01,5852000000.00
2002-06-01,6128000000.00
2002-07-01,6404000000.00
2002-08-01,6454000000.00
2002-09-01,6244000000.00
2002-10-01,6419000000.00
2002-11-01,6227000000.00
2002-12-01,5775000000.00
2003-01-01,5885000000.00
2003-02-01,5969000000.00
2003-03-01,5993000000.00
2003-04-01,5946000000.00
2003-05-01,5938000000.00
2003-06-01,5938000000.00
2003-07-01,6262000000.00
2003-08-01,6341000000.00
2003-09-01,6224000000.00
2003-10-01,6108000000.00
2003-11-01,5968000000.00
2003-12-01,5500000000.00
2004-01-01,5476000000.00
2004-02-01,5706000000.00
2004-03-01,5693000000.00
2004-04-01,5696000000.00
2004-05-01,5902000000.00
2004-06-01,5977000000.00
2004-07-01,6293000000.00
2004-08-01,6459000000.00
2004-09-01,6475000000.00
2004-10-01,6527000000.00
2004-11-01,6279000000.00
2004-12-01,5851000000.00
2005-01-01,5784000000.00
2005-02-01,6040000000.00
2005-03-01,6171000000.00
2005-04-01,6172000000.00
2005-05-01,6262000000.00
2005-06-01,6432000000.00
2005-07-01,6778000000.00
2005-08-01,6694000000.00
2005-09-01,6844000000.00
2005-10-01,6774000000.00
2005-11-01,6548000000.00
2005-12-01,6037000000.00
2006-01-01,6197000000.00
2006-02-01,6356000000.00
2006-03-01,6397000000.00
2006-04-01,6492000000.00
2006-05-01,6507000000.00
2006-06-01,6728000000.00
2006-07-01,7049000000.00
2006-08-01,7013000000.00
2006-09-01,7115000000.00
2006-10-01,7116000000.00
2006-11-01,6761000000.00
2006-12-01,6233000000.00
2007-01-01,6332000000.00
2007-02-01,6500000000.00
2007-03-01,6467000000.00
2007-04-01,6410000000.00
2007-05-01,6383000000.00
2007-06-01,6525000000.00
2007-07-01,6687000000.00
2007-08-01,6695000000.00
2007-09-01,6833000000.00
2007-10-01,6966000000.00
2007-11-01,6661000000.00
2007-12-01,6384000000.00
2008-01-01,6548000000.00
2008-02-01,6754000000.00
2008-03-01,6800000000.00
2008-04-01,6756000000.00
2008-05-01,6710000000.00
2008-06-01,6681000000.00
2008-07-01,6689000000.00
2008-08-01,6609000000.00
2008-09-01,6612000000.00
2008-10-01,6546000000.00
2008-11-01,6457000000.00
2008-12-01,5981000000.00
2009-01-01,5908000000.00
2009-02-01,5925000000.00
2009-03-01,5766000000.00
2009-04-01,5569000000.00
2009-05-01,5459000000.00
2009-06-01,5345000000.00
2009-07-01,5442000000.00
2009-08-01,5398000000.00
2009-09-01,5393000000.00
2009-10-01,5403000000.00
2009-11-01,5280000000.00
2009-12-01,4931000000.00
2010-01-01,4998000000.00
2010-02-01,5122000000.00
2010-03-01,5067000000.00
2010-04-01,5080000000.00
2010-05-01,5083000000.00
2010-06-01,5167000000.00
2010-07-01,5229000000.00
2010-08-01,5288000000.00
2010-09-01,5274000000.00
2010-10-01,5410000000.00
2010-11-01,5323000000.00
2010-12-01,5109000000.00
2011-01-01,5308000000.00
2011-02-01,5444000000.00
2011-03-01,5467000000.00
2011-04-01,5474000000.00
2011-05-01,5256000000.00
2011-06-01,5300000000.00
2011-07-01,5417000000.00
2011-08-01,5395000000.00
2011-09-01,5337000000.00
2011-10-01,5394000000.00
2011-11-01,5221000000.00
2011-12-01,4837000000.00
2012-01-01,5045000000.00
2012-02-01,5195000000.00
2012-03-01,5176000000.00
2012-04-01,5178000000.00
2012-05-01,5061000000.00
2012-06-01,5188000000.00
2012-07-01,5245000000.00
2012-08-01,5307000000.00
2012-09-01,5177000000.00
2012-10-01,5266000000.00
2012-11-01,5133000000.00
2012-12-01,4891000000.00
2013-01-01,5169000000.00
2013-02-01,5371000000.00
2013-03-01,5536000000.00
2013-04-01,5775000000.00
2013-05-01,5829000000.00
2013-06-01,6039000000.00
2013-07-01,6334000000.00
2013-08-01,6637000000.00
2013-09-01,6691000000.00
2013-10-01,6950000000.00
2013-11-01,5320000000.00
2013-12-01,5247000000.00
2014-01-01,5288000000.00
2014-02-01,5413000000.00
2014-03-01,5439000000.00
2014-04-01,5527000000.00
2014-05-01,5466000000.00
2014-06-01,5471000000.00
2014-07-01,5608000000.00
2014-08-01,5690000000.00
2014-09-01,5553000000.00
2014-10-01,5628000000.00
2014-11-01,5486000000.00
2014-12-01,5237000000.00
2015-01-01,5319000000.00
2015-02-01,5388000000.00
2015-03-01,5390000000.00
2015-04-01,5520000000.00
2015-05-01,5460000000.00
2015-06-01,5586000000.00
2015-07-01,5560000000.00
2015-08-01,5647000000.00
2015-09-01,5594000000.00
2015-10-01,5711000000.00
2015-11-01,5457000000.00
2015-12-01,5206000000.00
2016-01-01,5315000000.00
2016-02-01,5461000000.00
2016-03-01,5413000000.00
2016-04-01,5565000000.00
2016-05-01,5421000000.00
2016-06-01,5432000000.00
2016-07-01,5446000000.00
2016-08-01,5597000000.00
2016-09-01,5483000000.00
2016-10-01,5660000000.00
2016-11-01,5496000000.00
2016-12-01,5329000000.00
2017-01-01,5344000000.00
2017-02-01,5438000000.00
2017-03-01,5434000000.00
2017-04-01,5444000000.00
2017-05-01,5324000000.00
2017-06-01,5376000000.00
2017-07-01,5425000000.00
2017-08-01,5515000000.00
2017-09-01,5494000000.00
2017-10-01,5580000000.00
2017-11-01,5453000000.00
2017-12-01,5334000000.00
2018-01-01,5293000000.00
2018-02-01,5388000000.00
2018-03-01,5416000000.00
2018-04-01,5439000000.00
