Date,U24STI
2014-03-01,51092000000.00
2014-04-01,52265000000.00
2014-05-01,53086000000.00
2014-06-01,50973000000.00
2014-07-01,50675000000.00
2014-08-01,49260000000.00
2014-09-01,48788000000.00
2014-10-01,45965000000.00
2014-11-01,43691000000.00
2014-12-01,36816000000.00
2015-01-01,34474000000.00
2015-02-01,34923000000.00
2015-03-01,35630000000.00
2015-04-01,36421000000.00
2015-05-01,38451000000.00
2015-06-01,38482000000.00
2015-07-01,36613000000.00
2015-08-01,34312000000.00
2015-09-01,33138000000.00
2015-10-01,33621000000.00
2015-11-01,32124000000.00
2015-12-01,27980000000.00
2016-01-01,26708000000.00
2016-02-01,26269000000.00
2016-03-01,27198000000.00
2016-04-01,29082000000.00
2016-05-01,30835000000.00
2016-06-01,31636000000.00
2016-07-01,30823000000.00
2016-08-01,30656000000.00
2016-09-01,30227000000.00
2016-10-01,31128000000.00
2016-11-01,31340000000.00
2016-12-01,31946000000.00
2017-01-01,33274000000.00
2017-02-01,33559000000.00
2017-03-01,32715000000.00
2017-04-01,34952000000.00
2017-05-01,34443000000.00
2017-06-01,32361000000.00
2017-07-01,34107000000.00
2017-08-01,34801000000.00
2017-09-01,36909000000.00
2017-10-01,36862000000.00
2017-11-01,37897000000.00
2017-12-01,38090000000.00
2018-01-01,40010000000.00
2018-02-01,40034000000.00
2018-03-01,39989000000.00
2018-04-01,41894000000.00
