Date,U11STI
2009-12-01,40865000000.00
2010-01-01,40621000000.00
2010-02-01,40738000000.00
2010-03-01,39808000000.00
2010-04-01,39906000000.00
2010-05-01,39894000000.00
2010-06-01,39748000000.00
2010-07-01,40694000000.00
2010-08-01,41952000000.00
2010-09-01,43327000000.00
2010-10-01,45944000000.00
2010-11-01,45168000000.00
2010-12-01,44193000000.00
2011-01-01,44071000000.00
2011-02-01,44297000000.00
2011-03-01,44287000000.00
2011-04-01,44643000000.00
2011-05-01,45098000000.00
2011-06-01,45507000000.00
2011-07-01,46934000000.00
2011-08-01,48218000000.00
2011-09-01,48398000000.00
2011-10-01,51189000000.00
2011-11-01,50363000000.00
2011-12-01,48793000000.00
2012-01-01,49047000000.00
2012-02-01,49378000000.00
2012-03-01,48619000000.00
2012-04-01,48411000000.00
2012-05-01,48079000000.00
2012-06-01,48056000000.00
2012-07-01,49026000000.00
2012-08-01,50384000000.00
2012-09-01,51245000000.00
2012-10-01,54507000000.00
2012-11-01,53508000000.00
2012-12-01,51645000000.00
2013-01-01,51397000000.00
2013-02-01,51161000000.00
2013-03-01,50518000000.00
2013-04-01,50921000000.00
2013-05-01,50880000000.00
2013-06-01,50111000000.00
2013-07-01,51311000000.00
2013-08-01,52185000000.00
2013-09-01,52563000000.00
2013-10-01,55476000000.00
2013-11-01,54917000000.00
2013-12-01,51674000000.00
2014-01-01,51852000000.00
2014-02-01,52007000000.00
2014-03-01,51646000000.00
2014-04-01,51932000000.00
2014-05-01,52103000000.00
2014-06-01,52364000000.00
2014-07-01,53433000000.00
2014-08-01,54342000000.00
2014-09-01,54434000000.00
2014-10-01,57149000000.00
2014-11-01,55938000000.00
2014-12-01,52966000000.00
2015-01-01,53024000000.00
2015-02-01,52465000000.00
2015-03-01,51665000000.00
2015-04-01,51892000000.00
2015-05-01,52007000000.00
2015-06-01,51643000000.00
2015-07-01,53246000000.00
2015-08-01,54496000000.00
2015-09-01,55108000000.00
2015-10-01,57819000000.00
2015-11-01,56110000000.00
2015-12-01,53291000000.00
2016-01-01,53628000000.00
2016-02-01,53450000000.00
2016-03-01,52836000000.00
2016-04-01,53291000000.00
2016-05-01,52633000000.00
2016-06-01,52621000000.00
2016-07-01,53516000000.00
2016-08-01,54683000000.00
2016-09-01,54616000000.00
2016-10-01,56903000000.00
2016-11-01,56001000000.00
2016-12-01,53616000000.00
2017-01-01,54023000000.00
2017-02-01,54169000000.00
2017-03-01,53203000000.00
2017-04-01,53111000000.00
2017-05-01,53023000000.00
2017-06-01,53254000000.00
2017-07-01,53897000000.00
2017-08-01,54719000000.00
2017-09-01,54989000000.00
2017-10-01,57507000000.00
2017-11-01,56246000000.00
2017-12-01,54147000000.00
2018-01-01,54134000000.00
2018-02-01,54519000000.00
2018-03-01,53707000000.00
2018-04-01,53611000000.00
