Date,IZ211
2005-12-01,100.00
2006-01-01,105.30
2006-02-01,100.00
2006-03-01,99.50
2006-04-01,108.90
2006-05-01,114.00
2006-06-01,112.40
2006-07-01,116.90
2006-08-01,118.00
2006-09-01,106.40
2006-10-01,94.00
2006-11-01,95.70
2006-12-01,100.60
2007-01-01,92.20
2007-02-01,95.50
2007-03-01,101.00
2007-04-01,107.00
2007-05-01,110.10
2007-06-01,115.20
2007-07-01,121.50
2007-08-01,119.90
2007-09-01,122.80
2007-10-01,129.70
2007-11-01,145.70
2007-12-01,144.20
2008-01-01,149.30
2008-02-01,151.60
2008-03-01,165.60
2008-04-01,179.50
2008-05-01,196.90
2008-06-01,214.90
2008-07-01,223.40
2008-08-01,200.10
2008-09-01,173.30
2008-10-01,134.70
2008-11-01,95.70
2008-12-01,75.80
2009-01-01,71.20
2009-02-01,72.20
2009-03-01,78.40
2009-04-01,84.10
2009-05-01,93.20
2009-06-01,107.70
2009-07-01,104.70
2009-08-01,111.20
2009-09-01,110.20
2009-10-01,115.10
2009-11-01,122.70
2009-12-01,122.00
2010-01-01,127.40
2010-02-01,126.50
2010-03-01,128.60
2010-04-01,132.00
2010-05-01,124.20
2010-06-01,119.60
2010-07-01,121.20
2010-08-01,122.70
2010-09-01,121.00
2010-10-01,126.30
2010-11-01,131.70
2010-12-01,139.70
2011-01-01,146.20
2011-02-01,154.50
2011-03-01,167.00
2011-04-01,181.70
2011-05-01,180.70
2011-06-01,176.50
2011-07-01,174.90
2011-08-01,168.90
2011-09-01,168.50
2011-10-01,167.60
2011-11-01,174.60
2011-12-01,174.50
2012-01-01,173.20
2012-02-01,176.30
2012-03-01,182.80
2012-04-01,179.70
2012-05-01,170.40
2012-06-01,155.80
2012-07-01,150.80
2012-08-01,160.20
2012-09-01,167.20
2012-10-01,167.40
2012-11-01,164.90
2012-12-01,161.70
2013-01-01,164.60
2013-02-01,171.10
2013-03-01,170.90
2013-04-01,167.00
2013-05-01,165.40
2013-06-01,163.90
2013-07-01,166.70
2013-08-01,171.20
2013-09-01,173.90
2013-10-01,167.60
2013-11-01,159.50
2013-12-01,160.30
2014-01-01,162.90
2014-02-01,173.70
2014-03-01,175.10
2014-04-01,171.80
2014-05-01,172.70
2014-06-01,175.90
2014-07-01,173.80
2014-08-01,165.80
2014-09-01,159.10
2014-10-01,149.20
2014-11-01,134.50
2014-12-01,111.30
2015-01-01,88.30
2015-02-01,86.00
2015-03-01,86.10
2015-04-01,89.30
2015-05-01,100.40
2015-06-01,103.00
2015-07-01,95.50
2015-08-01,81.90
2015-09-01,74.70
2015-10-01,75.90
2015-11-01,71.30
2015-12-01,62.70
2016-01-01,52.80
2016-02-01,49.10
2016-03-01,55.10
2016-04-01,61.30
2016-05-01,69.90
2016-06-01,77.20
2016-07-01,75.90
2016-08-01,73.30
2016-09-01,73.50
2016-10-01,79.10
2016-11-01,76.90
2016-12-01,83.20
2017-01-01,87.40
2017-02-01,88.70
2017-03-01,84.90
2017-04-01,84.80
2017-05-01,84.70
2017-06-01,80.20
2017-07-01,80.70
2017-08-01,83.40
2017-09-01,87.40
2017-10-01,90.00
2017-11-01,98.90
2017-12-01,102.90
2018-01-01,107.70
2018-02-01,104.10
2018-03-01,101.40
2018-04-01,106.70
2018-05-01,112.60
