Date,IY32621
2006-12-01,100.00
2007-01-01,102.70
2007-02-01,102.20
2007-03-01,102.50
2007-04-01,103.20
2007-05-01,103.40
2007-06-01,104.40
2007-07-01,105.20
2007-08-01,106.00
2007-09-01,105.50
2007-10-01,105.80
2007-11-01,106.60
2007-12-01,106.80
2008-01-01,106.60
2008-02-01,106.90
2008-03-01,107.20
2008-04-01,108.60
2008-05-01,109.40
2008-06-01,113.80
2008-07-01,116.60
2008-08-01,117.20
2008-09-01,118.00
2008-10-01,116.90
2008-11-01,111.80
2008-12-01,110.60
2009-01-01,112.90
2009-02-01,112.30
2009-03-01,113.10
2009-04-01,115.10
2009-05-01,116.20
2009-06-01,112.90
2009-07-01,113.30
2009-08-01,113.40
2009-09-01,114.00
2009-10-01,112.90
2009-11-01,113.10
2009-12-01,113.30
2010-01-01,120.60
2010-02-01,120.50
2010-03-01,119.80
2010-04-01,115.10
2010-05-01,115.10
2010-06-01,114.20
2010-07-01,115.50
2010-08-01,115.90
2010-09-01,116.00
2010-10-01,116.40
2010-11-01,117.40
2010-12-01,117.30
2011-01-01,117.60
2011-02-01,117.80
2011-03-01,117.90
2011-04-01,122.90
2011-05-01,123.20
2011-06-01,123.50
2011-07-01,129.80
2011-08-01,129.60
2011-09-01,129.90
2011-10-01,134.90
2011-11-01,134.90
2011-12-01,134.90
2012-01-01,135.20
2012-02-01,135.80
2012-03-01,136.20
2012-04-01,140.10
2012-05-01,140.00
2012-06-01,140.20
2012-07-01,140.20
2012-08-01,140.20
2012-09-01,140.20
2012-10-01,140.20
2012-11-01,140.20
2012-12-01,140.30
2013-01-01,140.30
2013-02-01,140.40
2013-03-01,140.30
2013-04-01,140.20
2013-05-01,140.20
2013-06-01,140.30
2013-07-01,140.20
2013-08-01,139.70
2013-09-01,139.60
2013-10-01,135.20
2013-11-01,135.20
2013-12-01,135.20
2014-01-01,132.60
2014-02-01,131.50
2014-03-01,131.80
2014-04-01,133.10
2014-05-01,133.10
2014-06-01,133.40
2014-07-01,132.70
2014-08-01,134.20
2014-09-01,133.60
2014-10-01,132.90
2014-11-01,132.40
2014-12-01,131.60
2015-01-01,131.00
2015-02-01,130.10
2015-03-01,129.40
2015-04-01,129.10
2015-05-01,128.30
2015-06-01,127.40
2015-07-01,125.00
2015-08-01,123.60
2015-09-01,123.30
2015-10-01,122.00
2015-11-01,122.00
2015-12-01,121.30
2016-01-01,123.50
2016-02-01,123.30
2016-03-01,124.50
2016-04-01,123.80
2016-05-01,124.60
2016-06-01,124.00
2016-07-01,122.50
2016-08-01,123.50
2016-09-01,124.40
2016-10-01,119.60
2016-11-01,119.80
2016-12-01,118.50
2017-01-01,120.20
2017-02-01,119.80
2017-03-01,121.50
2017-04-01,123.00
2017-05-01,124.40
2017-06-01,123.50
2017-07-01,121.90
2017-08-01,123.70
2017-09-01,124.10
2017-10-01,125.00
2017-11-01,123.00
2017-12-01,123.40
2018-01-01,121.00
2018-02-01,122.40
2018-03-01,122.40
2018-04-01,122.10
2018-05-01,122.60
