Date,IY11133
2007-12-01,100.00
2008-01-01,99.20
2008-02-01,101.50
2008-03-01,101.10
2008-04-01,97.60
2008-05-01,96.50
2008-06-01,96.10
2008-07-01,94.20
2008-08-01,94.70
2008-09-01,87.90
2008-10-01,81.10
2008-11-01,79.70
2008-12-01,80.80
2009-01-01,79.20
2009-02-01,77.30
2009-03-01,71.30
2009-04-01,75.00
2009-05-01,75.30
2009-06-01,76.40
2009-07-01,75.80
2009-08-01,78.50
2009-09-01,78.00
2009-10-01,79.20
2009-11-01,78.50
2009-12-01,83.60
2010-01-01,97.00
2010-02-01,97.30
2010-03-01,98.70
2010-04-01,101.50
2010-05-01,98.90
2010-06-01,102.60
2010-07-01,93.20
2010-08-01,91.80
2010-09-01,87.00
2010-10-01,88.90
2010-11-01,90.00
2010-12-01,92.00
2011-01-01,96.70
2011-02-01,97.50
2011-03-01,100.50
2011-04-01,94.00
2011-05-01,94.30
2011-06-01,98.40
2011-07-01,96.10
2011-08-01,97.50
2011-09-01,89.70
2011-10-01,89.80
2011-11-01,93.60
2011-12-01,98.80
2012-01-01,96.00
2012-02-01,93.40
2012-03-01,97.60
2012-04-01,98.90
2012-05-01,100.40
2012-06-01,101.40
2012-07-01,99.90
2012-08-01,97.90
2012-09-01,100.90
2012-10-01,107.60
2012-11-01,109.60
2012-12-01,113.80
2013-01-01,119.40
2013-02-01,122.50
2013-03-01,114.30
2013-04-01,110.20
2013-05-01,115.60
2013-06-01,113.60
2013-07-01,113.00
2013-08-01,116.70
2013-09-01,113.60
2013-10-01,118.60
2013-11-01,123.00
2013-12-01,123.60
2014-01-01,127.40
2014-02-01,132.30
2014-03-01,129.90
2014-04-01,126.90
2014-05-01,126.40
2014-06-01,122.60
2014-07-01,118.90
2014-08-01,118.00
2014-09-01,122.40
2014-10-01,129.60
2014-11-01,123.80
2014-12-01,128.10
2015-01-01,128.20
2015-02-01,129.50
2015-03-01,124.70
2015-04-01,124.40
2015-05-01,128.10
2015-06-01,125.50
2015-07-01,122.30
2015-08-01,122.50
2015-09-01,119.90
2015-10-01,120.00
2015-11-01,119.20
2015-12-01,116.40
2016-01-01,116.00
2016-02-01,115.00
2016-03-01,108.10
2016-04-01,106.10
2016-05-01,107.30
2016-06-01,111.30
2016-07-01,108.30
2016-08-01,101.40
2016-09-01,99.10
2016-10-01,103.50
2016-11-01,100.90
2016-12-01,98.60
2017-01-01,99.50
2017-02-01,95.30
2017-03-01,96.40
2017-04-01,95.40
2017-05-01,93.90
2017-06-01,90.60
2017-07-01,93.40
2017-08-01,95.10
2017-09-01,96.40
2017-10-01,98.00
2017-11-01,100.40
2017-12-01,99.50
2018-01-01,101.30
2018-02-01,101.30
2018-03-01,103.80
2018-04-01,102.10
2018-05-01,96.60
