Date,CAPUTLG336S
1981-07-01,66.30
1981-08-01,65.03
1981-09-01,63.25
1981-10-01,62.90
1981-11-01,60.68
1981-12-01,59.07
1982-01-01,55.81
1982-02-01,57.79
1982-03-01,58.92
1982-04-01,59.82
1982-05-01,60.54
1982-06-01,60.81
1982-07-01,62.39
1982-08-01,60.12
1982-09-01,59.38
1982-10-01,57.87
1982-11-01,58.41
1982-12-01,60.14
1983-01-01,61.75
1983-02-01,63.14
1983-03-01,63.37
1983-04-01,63.63
1983-05-01,64.44
1983-06-01,65.48
1983-07-01,66.67
1983-08-01,68.85
1983-09-01,69.77
1983-10-01,70.85
1983-11-01,71.15
1983-12-01,72.47
1984-01-01,75.32
1984-02-01,75.23
1984-03-01,75.52
1984-04-01,74.88
1984-05-01,74.16
1984-06-01,74.63
1984-07-01,75.57
1984-08-01,76.93
1984-09-01,75.59
1984-10-01,75.34
1984-11-01,76.84
1984-12-01,78.44
1985-01-01,79.29
1985-02-01,77.33
1985-03-01,78.18
1985-04-01,77.59
1985-05-01,77.18
1985-06-01,77.35
1985-07-01,78.14
1985-08-01,78.15
1985-09-01,77.80
1985-10-01,77.45
1985-11-01,78.58
1985-12-01,77.56
1986-01-01,79.59
1986-02-01,78.32
1986-03-01,76.80
1986-04-01,75.90
1986-05-01,75.36
1986-06-01,75.98
1986-07-01,75.87
1986-08-01,75.58
1986-09-01,76.61
1986-10-01,75.58
1986-11-01,76.13
1986-12-01,76.90
1987-01-01,77.10
1987-02-01,79.13
1987-03-01,78.01
1987-04-01,77.20
1987-05-01,76.08
1987-06-01,74.82
1987-07-01,74.36
1987-08-01,75.00
1987-09-01,75.98
1987-10-01,78.46
1987-11-01,78.33
1987-12-01,77.76
1988-01-01,78.43
1988-02-01,78.61
1988-03-01,78.76
1988-04-01,81.10
1988-05-01,81.99
1988-06-01,82.46
1988-07-01,79.64
1988-08-01,80.71
1988-09-01,82.61
1988-10-01,83.63
1988-11-01,85.18
1988-12-01,86.07
1989-01-01,87.39
1989-02-01,86.91
1989-03-01,85.79
1989-04-01,86.42
1989-05-01,85.05
1989-06-01,83.40
1989-07-01,80.39
1989-08-01,83.13
1989-09-01,82.68
1989-10-01,77.95
1989-11-01,78.11
1989-12-01,79.66
1990-01-01,71.69
1990-02-01,78.73
1990-03-01,81.13
1990-04-01,79.65
1990-05-01,80.52
1990-06-01,81.53
1990-07-01,80.34
1990-08-01,79.29
1990-09-01,79.80
1990-10-01,77.74
1990-11-01,71.18
1990-12-01,69.96
1991-01-01,70.73
1991-02-01,68.06
1991-03-01,68.40
1991-04-01,69.27
1991-05-01,70.51
1991-06-01,72.41
1991-07-01,74.53
1991-08-01,71.90
1991-09-01,75.46
1991-10-01,74.89
1991-11-01,74.05
1991-12-01,73.33
1992-01-01,69.50
1992-02-01,72.22
1992-03-01,73.60
1992-04-01,74.13
1992-05-01,75.82
1992-06-01,74.93
1992-07-01,77.00
1992-08-01,75.96
1992-09-01,75.04
1992-10-01,76.38
1992-11-01,76.53
1992-12-01,77.65
1993-01-01,78.38
1993-02-01,77.51
1993-03-01,77.40
1993-04-01,77.34
1993-05-01,77.04
1993-06-01,76.08
1993-07-01,75.06
1993-08-01,73.53
1993-09-01,75.25
1993-10-01,77.49
1993-11-01,78.02
1993-12-01,78.15
1994-01-01,78.79
1994-02-01,78.91
1994-03-01,78.29
1994-04-01,78.85
1994-05-01,78.15
1994-06-01,78.28
1994-07-01,77.84
1994-08-01,78.85
1994-09-01,78.58
1994-10-01,79.02
1994-11-01,79.04
1994-12-01,79.27
1995-01-01,79.38
1995-02-01,79.37
1995-03-01,79.01
1995-04-01,77.87
1995-05-01,76.61
1995-06-01,77.19
1995-07-01,74.69
1995-08-01,76.09
1995-09-01,76.07
1995-10-01,73.57
1995-11-01,72.70
1995-12-01,73.41
1996-01-01,70.94
1996-02-01,74.08
1996-03-01,69.33
1996-04-01,76.34
1996-05-01,76.62
1996-06-01,77.47
1996-07-01,78.62
1996-08-01,76.89
1996-09-01,77.51
1996-10-01,74.92
1996-11-01,76.59
1996-12-01,77.83
1997-01-01,78.18
1997-02-01,78.85
1997-03-01,79.48
1997-04-01,76.64
1997-05-01,76.93
1997-06-01,78.27
1997-07-01,77.61
1997-08-01,78.83
1997-09-01,79.05
1997-10-01,79.67
1997-11-01,81.26
1997-12-01,80.79
1998-01-01,80.26
1998-02-01,79.97
1998-03-01,79.83
1998-04-01,79.78
1998-05-01,80.19
1998-06-01,75.26
1998-07-01,69.89
1998-08-01,81.94
1998-09-01,81.98
1998-10-01,83.74
1998-11-01,82.76
1998-12-01,82.68
1999-01-01,81.62
1999-02-01,81.79
1999-03-01,80.90
1999-04-01,80.75
1999-05-01,80.76
1999-06-01,80.09
1999-07-01,79.79
1999-08-01,81.37
1999-09-01,79.32
1999-10-01,80.51
1999-11-01,79.42
1999-12-01,78.51
2000-01-01,79.38
2000-02-01,77.80
2000-03-01,77.54
2000-04-01,77.54
2000-05-01,77.24
2000-06-01,76.67
2000-07-01,74.95
2000-08-01,74.64
2000-09-01,74.19
2000-10-01,73.98
2000-11-01,72.13
2000-12-01,70.56
2001-01-01,68.55
2001-02-01,69.52
2001-03-01,72.08
2001-04-01,72.01
2001-05-01,73.02
2001-06-01,72.19
2001-07-01,72.87
2001-08-01,72.36
2001-09-01,71.41
2001-10-01,70.53
2001-11-01,71.74
2001-12-01,72.97
2002-01-01,72.60
2002-02-01,72.43
2002-03-01,72.94
2002-04-01,74.03
2002-05-01,74.02
2002-06-01,74.82
2002-07-01,75.91
2002-08-01,75.27
2002-09-01,75.17
2002-10-01,74.29
2002-11-01,75.87
2002-12-01,73.99
2003-01-01,76.02
2003-02-01,74.06
2003-03-01,73.85
2003-04-01,72.91
2003-05-01,72.27
2003-06-01,72.52
2003-07-01,74.10
2003-08-01,71.62
2003-09-01,74.00
2003-10-01,73.08
2003-11-01,73.39
2003-12-01,72.78
2004-01-01,72.68
2004-02-01,73.16
2004-03-01,72.64
2004-04-01,72.19
2004-05-01,71.64
2004-06-01,69.93
2004-07-01,70.08
2004-08-01,71.53
2004-09-01,71.37
2004-10-01,72.91
2004-11-01,72.33
2004-12-01,73.61
2005-01-01,73.41
2005-02-01,76.11
2005-03-01,74.54
2005-04-01,74.92
2005-05-01,75.10
2005-06-01,75.18
2005-07-01,72.79
2005-08-01,75.46
2005-09-01,72.51
2005-10-01,76.14
2005-11-01,75.04
2005-12-01,73.51
2006-01-01,74.81
2006-02-01,73.60
2006-03-01,73.80
2006-04-01,74.23
2006-05-01,73.14
2006-06-01,73.34
2006-07-01,70.27
2006-08-01,72.29
2006-09-01,71.04
2006-10-01,70.61
2006-11-01,71.56
2006-12-01,73.26
2007-01-01,71.59
2007-02-01,73.56
2007-03-01,74.13
2007-04-01,76.19
2007-05-01,76.74
2007-06-01,78.74
2007-07-01,78.31
2007-08-01,79.43
2007-09-01,78.71
2007-10-01,78.55
2007-11-01,79.51
2007-12-01,79.58
2008-01-01,78.10
2008-02-01,77.88
2008-03-01,75.64
2008-04-01,73.55
2008-05-01,73.04
2008-06-01,73.42
2008-07-01,70.57
2008-08-01,66.08
2008-09-01,60.55
2008-10-01,58.19
2008-11-01,58.95
2008-12-01,59.56
2009-01-01,50.85
2009-02-01,53.50
2009-03-01,53.88
2009-04-01,53.51
2009-05-01,50.73
2009-06-01,49.99
2009-07-01,56.44
2009-08-01,57.50
2009-09-01,60.97
2009-10-01,60.51
2009-11-01,61.80
2009-12-01,62.29
2010-01-01,63.34
2010-02-01,62.22
2010-03-01,63.61
2010-04-01,63.57
2010-05-01,66.05
2010-06-01,65.81
2010-07-01,68.44
2010-08-01,67.00
2010-09-01,66.96
2010-10-01,66.82
2010-11-01,65.34
2010-12-01,64.79
2011-01-01,65.38
2011-02-01,66.56
2011-03-01,67.66
2011-04-01,65.16
2011-05-01,65.81
2011-06-01,66.04
2011-07-01,67.37
2011-08-01,68.66
2011-09-01,68.98
2011-10-01,71.33
2011-11-01,71.19
2011-12-01,71.82
2012-01-01,73.52
2012-02-01,73.85
2012-03-01,73.62
2012-04-01,74.05
2012-05-01,73.48
2012-06-01,73.99
2012-07-01,74.22
2012-08-01,73.28
2012-09-01,72.72
2012-10-01,73.21
2012-11-01,73.93
2012-12-01,75.12
2013-01-01,73.76
2013-02-01,74.59
2013-03-01,75.09
2013-04-01,74.86
2013-05-01,74.63
2013-06-01,75.11
2013-07-01,71.97
2013-08-01,74.72
2013-09-01,75.55
2013-10-01,75.38
2013-11-01,76.13
2013-12-01,76.36
2014-01-01,73.89
2014-02-01,77.06
2014-03-01,78.15
2014-04-01,77.83
2014-05-01,79.36
2014-06-01,79.92
2014-07-01,82.34
2014-08-01,80.51
2014-09-01,80.37
2014-10-01,80.18
2014-11-01,82.50
2014-12-01,82.00
2015-01-01,81.14
2015-02-01,80.71
2015-03-01,82.77
2015-04-01,82.61
2015-05-01,83.63
2015-06-01,81.21
2015-07-01,84.68
2015-08-01,82.02
2015-09-01,81.44
2015-10-01,81.08
2015-11-01,79.89
2015-12-01,79.32
2016-01-01,79.71
2016-02-01,79.34
2016-03-01,78.33
2016-04-01,78.23
2016-05-01,76.97
2016-06-01,78.50
2016-07-01,79.35
2016-08-01,78.90
2016-09-01,78.80
2016-10-01,79.13
2016-11-01,78.64
2016-12-01,79.16
2017-01-01,78.56
2017-02-01,78.67
2017-03-01,77.29
2017-04-01,78.97
2017-05-01,78.02
2017-06-01,77.70
2017-07-01,75.73
2017-08-01,76.53
2017-09-01,76.51
2017-10-01,76.49
2017-11-01,76.27
2017-12-01,76.38
2018-01-01,75.90
2018-02-01,77.65
2018-03-01,78.95
2018-04-01,78.50
2018-05-01,75.89
