Date,IZ3116
2005-12-01,100.00
2006-01-01,99.50
2006-02-01,100.30
2006-03-01,99.00
2006-04-01,99.00
2006-05-01,99.60
2006-06-01,99.20
2006-07-01,100.30
2006-08-01,101.80
2006-09-01,101.50
2006-10-01,101.90
2006-11-01,102.70
2006-12-01,101.40
2007-01-01,100.70
2007-02-01,101.20
2007-03-01,100.80
2007-04-01,101.60
2007-05-01,103.10
2007-06-01,104.00
2007-07-01,104.30
2007-08-01,104.90
2007-09-01,105.50
2007-10-01,106.80
2007-11-01,105.50
2007-12-01,105.40
2008-01-01,106.00
2008-02-01,108.00
2008-03-01,110.60
2008-04-01,111.60
2008-05-01,116.50
2008-06-01,124.90
2008-07-01,129.60
2008-08-01,133.30
2008-09-01,131.10
2008-10-01,127.60
2008-11-01,113.90
2008-12-01,108.00
2009-01-01,107.30
2009-02-01,106.30
2009-03-01,104.80
2009-04-01,104.70
2009-05-01,105.80
2009-06-01,108.10
2009-07-01,109.50
2009-08-01,112.20
2009-09-01,113.80
2009-10-01,112.50
2009-11-01,113.40
2009-12-01,114.30
2010-01-01,114.80
2010-02-01,117.80
2010-03-01,122.90
2010-04-01,127.20
2010-05-01,131.90
2010-06-01,130.20
2010-07-01,128.60
2010-08-01,133.70
2010-09-01,133.50
2010-10-01,134.80
2010-11-01,136.30
2010-12-01,140.70
2011-01-01,145.50
2011-02-01,149.10
2011-03-01,151.50
2011-04-01,154.80
2011-05-01,152.20
2011-06-01,150.80
2011-07-01,149.30
2011-08-01,151.40
2011-09-01,147.70
2011-10-01,147.80
2011-11-01,151.20
2011-12-01,151.30
2012-01-01,155.80
2012-02-01,153.90
2012-03-01,156.70
2012-04-01,150.50
2012-05-01,150.90
2012-06-01,152.50
2012-07-01,153.90
2012-08-01,155.30
2012-09-01,156.90
2012-10-01,156.60
2012-11-01,157.50
2012-12-01,157.60
2013-01-01,160.00
2013-02-01,160.60
2013-03-01,156.40
2013-04-01,157.30
2013-05-01,157.00
2013-06-01,156.60
2013-07-01,158.10
2013-08-01,160.30
2013-09-01,158.20
2013-10-01,158.80
2013-11-01,158.30
2013-12-01,160.00
2014-01-01,161.80
2014-02-01,165.00
2014-03-01,170.20
2014-04-01,174.90
2014-05-01,175.90
2014-06-01,179.80
2014-07-01,187.70
2014-08-01,199.60
2014-09-01,201.70
2014-10-01,195.50
2014-11-01,194.20
2014-12-01,189.60
2015-01-01,185.50
2015-02-01,189.40
2015-03-01,181.20
2015-04-01,181.20
2015-05-01,180.80
2015-06-01,177.30
2015-07-01,177.70
2015-08-01,178.60
2015-09-01,177.20
2015-10-01,165.90
2015-11-01,166.20
2015-12-01,160.70
2016-01-01,159.00
2016-02-01,167.00
2016-03-01,162.30
2016-04-01,170.50
2016-05-01,179.30
2016-06-01,173.70
2016-07-01,174.80
2016-08-01,176.80
2016-09-01,176.70
2016-10-01,174.10
2016-11-01,176.60
2016-12-01,175.40
2017-01-01,173.20
2017-02-01,178.00
2017-03-01,179.50
2017-04-01,182.40
2017-05-01,187.70
2017-06-01,191.20
2017-07-01,190.80
2017-08-01,187.60
2017-09-01,186.40
2017-10-01,187.70
2017-11-01,188.00
2017-12-01,190.40
2018-01-01,193.20
2018-02-01,192.30
2018-03-01,189.90
2018-04-01,188.80
2018-05-01,191.50
