Date,IPG21223N
1989-03-01,114.42
1989-04-01,115.64
1989-05-01,109.42
1989-06-01,108.71
1989-07-01,108.25
1989-08-01,109.85
1989-09-01,108.98
1989-10-01,111.55
1989-11-01,105.40
1989-12-01,108.88
1990-01-01,113.16
1990-02-01,116.25
1990-03-01,110.39
1990-04-01,118.99
1990-05-01,119.15
1990-06-01,123.50
1990-07-01,129.32
1990-08-01,127.22
1990-09-01,131.56
1990-10-01,126.73
1990-11-01,128.41
1990-12-01,125.29
1991-01-01,122.08
1991-02-01,127.89
1991-03-01,127.85
1991-04-01,120.49
1991-05-01,131.98
1991-06-01,129.29
1991-07-01,124.84
1991-08-01,126.19
1991-09-01,127.15
1991-10-01,124.53
1991-11-01,118.55
1991-12-01,121.58
1992-01-01,119.12
1992-02-01,124.81
1992-03-01,130.99
1992-04-01,130.23
1992-05-01,136.66
1992-06-01,135.76
1992-07-01,135.92
1992-08-01,139.44
1992-09-01,139.64
1992-10-01,133.27
1992-11-01,141.01
1992-12-01,134.81
1993-01-01,125.34
1993-02-01,132.18
1993-03-01,130.82
1993-04-01,134.97
1993-05-01,140.49
1993-06-01,137.00
1993-07-01,128.47
1993-08-01,132.01
1993-09-01,137.33
1993-10-01,138.26
1993-11-01,137.73
1993-12-01,139.72
1994-01-01,145.61
1994-02-01,145.08
1994-03-01,138.79
1994-04-01,141.72
1994-05-01,136.26
1994-06-01,136.17
1994-07-01,146.36
1994-08-01,143.77
1994-09-01,134.17
1994-10-01,142.59
1994-11-01,131.82
1994-12-01,132.10
1995-01-01,138.27
1995-02-01,142.84
1995-03-01,135.27
1995-04-01,142.03
1995-05-01,138.84
1995-06-01,145.07
1995-07-01,144.88
1995-08-01,143.57
1995-09-01,142.83
1995-10-01,140.87
1995-11-01,134.51
1995-12-01,136.54
1996-01-01,136.76
1996-02-01,136.04
1996-03-01,149.42
1996-04-01,143.96
1996-05-01,142.68
1996-06-01,155.04
1996-07-01,145.08
1996-08-01,144.80
1996-09-01,150.37
1996-10-01,144.72
1996-11-01,146.08
1996-12-01,149.11
1997-01-01,140.80
1997-02-01,148.23
1997-03-01,146.99
1997-04-01,145.74
1997-05-01,143.74
1997-06-01,155.12
1997-07-01,149.96
1997-08-01,150.72
1997-09-01,148.11
1997-10-01,146.95
1997-11-01,150.95
1997-12-01,137.93
1998-01-01,138.67
1998-02-01,151.41
1998-03-01,148.08
1998-04-01,143.88
1998-05-01,146.20
1998-06-01,143.77
1998-07-01,144.15
1998-08-01,153.59
1998-09-01,147.22
1998-10-01,143.13
1998-11-01,154.12
1998-12-01,145.84
1999-01-01,148.85
1999-02-01,146.65
1999-03-01,146.98
1999-04-01,142.07
1999-05-01,139.64
1999-06-01,133.12
1999-07-01,127.73
1999-08-01,125.21
1999-09-01,122.52
1999-10-01,124.76
1999-11-01,119.54
1999-12-01,121.80
2000-01-01,123.25
2000-02-01,124.52
2000-03-01,126.27
2000-04-01,126.63
2000-05-01,126.34
2000-06-01,122.73
2000-07-01,123.57
2000-08-01,117.93
2000-09-01,120.43
2000-10-01,114.68
2000-11-01,119.39
2000-12-01,125.91
2001-01-01,118.72
2001-02-01,123.57
2001-03-01,111.58
2001-04-01,118.26
2001-05-01,120.08
2001-06-01,117.98
2001-07-01,114.23
2001-08-01,111.04
2001-09-01,113.93
2001-10-01,113.79
2001-11-01,104.06
2001-12-01,112.92
2002-01-01,96.34
2002-02-01,104.35
2002-03-01,107.75
2002-04-01,98.28
2002-05-01,99.39
2002-06-01,102.37
2002-07-01,95.48
2002-08-01,96.65
2002-09-01,102.98
2002-10-01,96.13
2002-11-01,98.49
2002-12-01,100.41
2003-01-01,93.48
2003-02-01,96.36
2003-03-01,102.14
2003-04-01,91.97
2003-05-01,96.75
2003-06-01,104.57
2003-07-01,100.81
2003-08-01,99.77
2003-09-01,100.43
2003-10-01,96.99
2003-11-01,100.42
2003-12-01,96.85
2004-01-01,92.83
2004-02-01,97.23
2004-03-01,94.17
2004-04-01,94.44
2004-05-01,95.05
2004-06-01,97.05
2004-07-01,100.38
2004-08-01,104.57
2004-09-01,103.29
2004-10-01,108.25
2004-11-01,110.42
2004-12-01,106.21
2005-01-01,99.49
2005-02-01,101.87
2005-03-01,104.52
2005-04-01,103.48
2005-05-01,104.32
2005-06-01,103.44
2005-07-01,96.47
2005-08-01,94.17
2005-09-01,98.56
2005-10-01,94.51
2005-11-01,90.29
2005-12-01,97.02
2006-01-01,97.10
2006-02-01,98.47
2006-03-01,104.29
2006-04-01,104.94
2006-05-01,101.93
2006-06-01,104.74
2006-07-01,107.41
2006-08-01,100.60
2006-09-01,103.46
2006-10-01,108.54
2006-11-01,101.96
2006-12-01,101.44
2007-01-01,99.48
2007-02-01,99.62
2007-03-01,98.71
2007-04-01,104.75
2007-05-01,104.25
2007-06-01,103.87
2007-07-01,106.45
2007-08-01,104.28
2007-09-01,107.51
2007-10-01,100.25
2007-11-01,97.36
2007-12-01,102.79
2008-01-01,101.36
2008-02-01,107.07
2008-03-01,100.07
2008-04-01,109.11
2008-05-01,108.02
2008-06-01,119.79
2008-07-01,115.89
2008-08-01,115.45
2008-09-01,117.53
2008-10-01,110.33
2008-11-01,116.65
2008-12-01,110.51
2009-01-01,100.67
2009-02-01,102.24
2009-03-01,106.37
2009-04-01,95.43
2009-05-01,106.54
2009-06-01,104.95
2009-07-01,97.27
2009-08-01,107.52
2009-09-01,96.00
2009-10-01,99.50
2009-11-01,106.26
2009-12-01,90.63
2010-01-01,102.30
2010-02-01,94.25
2010-03-01,94.69
2010-04-01,94.94
2010-05-01,96.25
2010-06-01,89.89
2010-07-01,95.53
2010-08-01,97.22
2010-09-01,94.26
2010-10-01,103.12
2010-11-01,94.57
2010-12-01,95.43
2011-01-01,95.85
2011-02-01,92.79
2011-03-01,92.42
2011-04-01,88.30
2011-05-01,101.96
2011-06-01,96.13
2011-07-01,97.28
2011-08-01,92.24
2011-09-01,95.56
2011-10-01,99.97
2011-11-01,104.75
2011-12-01,96.18
2012-01-01,95.43
2012-02-01,99.23
2012-03-01,92.62
2012-04-01,104.06
2012-05-01,92.25
2012-06-01,91.08
2012-07-01,92.19
2012-08-01,104.10
2012-09-01,102.63
2012-10-01,101.76
2012-11-01,113.39
2012-12-01,111.27
2013-01-01,108.01
2013-02-01,100.23
2013-03-01,103.29
2013-04-01,96.86
2013-05-01,104.55
2013-06-01,109.54
2013-07-01,105.20
2013-08-01,103.06
2013-09-01,112.85
2013-10-01,111.12
2013-11-01,107.15
2013-12-01,115.88
2014-01-01,115.10
2014-02-01,116.89
2014-03-01,121.24
2014-04-01,116.59
2014-05-01,111.93
2014-06-01,117.57
2014-07-01,114.04
2014-08-01,115.57
2014-09-01,118.61
2014-10-01,110.37
2014-11-01,108.88
2014-12-01,120.00
2015-01-01,108.93
2015-02-01,116.18
2015-03-01,123.36
2015-04-01,113.64
2015-05-01,112.42
2015-06-01,111.46
2015-07-01,116.08
2015-08-01,119.23
2015-09-01,115.42
2015-10-01,117.58
2015-11-01,124.91
2015-12-01,122.38
2016-01-01,123.51
2016-02-01,123.37
2016-03-01,118.58
2016-04-01,122.88
2016-05-01,123.74
2016-06-01,120.03
2016-07-01,114.87
2016-08-01,123.82
2016-09-01,118.90
2016-10-01,126.93
2016-11-01,111.64
2016-12-01,107.25
2017-01-01,111.85
2017-02-01,107.97
2017-03-01,112.10
2017-04-01,116.06
2017-05-01,103.48
2017-06-01,109.20
2017-07-01,107.19
2017-08-01,103.90
2017-09-01,102.14
2017-10-01,105.01
2017-11-01,109.73
2017-12-01,103.58
2018-01-01,98.99
2018-02-01,96.23
2018-03-01,91.50
2018-04-01,102.62
2018-05-01,95.89
