Date,CEU5051800001
1990-01-01,215000.00
1990-02-01,215300.00
1990-03-01,215500.00
1990-04-01,214100.00
1990-05-01,210100.00
1990-06-01,210600.00
1990-07-01,210600.00
1990-08-01,207900.00
1990-09-01,208000.00
1990-10-01,208700.00
1990-11-01,209600.00
1990-12-01,211200.00
1991-01-01,212400.00
1991-02-01,212600.00
1991-03-01,212100.00
1991-04-01,212600.00
1991-05-01,209900.00
1991-06-01,211400.00
1991-07-01,213200.00
1991-08-01,212900.00
1991-09-01,212100.00
1991-10-01,213000.00
1991-11-01,214800.00
1991-12-01,216700.00
1992-01-01,216300.00
1992-02-01,219000.00
1992-03-01,220900.00
1992-04-01,220000.00
1992-05-01,215500.00
1992-06-01,216200.00
1992-07-01,216900.00
1992-08-01,217900.00
1992-09-01,219100.00
1992-10-01,221900.00
1992-11-01,225200.00
1992-12-01,226300.00
1993-01-01,225000.00
1993-02-01,226800.00
1993-03-01,225200.00
1993-04-01,224600.00
1993-05-01,222500.00
1993-06-01,222400.00
1993-07-01,222600.00
1993-08-01,221700.00
1993-09-01,220700.00
1993-10-01,219900.00
1993-11-01,224000.00
1993-12-01,224900.00
1994-01-01,223600.00
1994-02-01,223400.00
1994-03-01,223300.00
1994-04-01,225400.00
1994-05-01,224000.00
1994-06-01,224600.00
1994-07-01,225500.00
1994-08-01,226100.00
1994-09-01,227500.00
1994-10-01,230000.00
1994-11-01,233500.00
1994-12-01,235400.00
1995-01-01,234300.00
1995-02-01,237900.00
1995-03-01,241300.00
1995-04-01,243300.00
1995-05-01,242600.00
1995-06-01,240200.00
1995-07-01,241300.00
1995-08-01,242900.00
1995-09-01,243100.00
1995-10-01,244600.00
1995-11-01,248600.00
1995-12-01,250800.00
1996-01-01,247300.00
1996-02-01,250500.00
1996-03-01,251200.00
1996-04-01,252200.00
1996-05-01,250500.00
1996-06-01,249300.00
1996-07-01,248600.00
1996-08-01,251300.00
1996-09-01,250500.00
1996-10-01,253300.00
1996-11-01,258300.00
1996-12-01,261200.00
1997-01-01,261700.00
1997-02-01,263000.00
1997-03-01,266400.00
1997-04-01,268500.00
1997-05-01,269700.00
1997-06-01,270600.00
1997-07-01,269000.00
1997-08-01,267800.00
1997-09-01,267500.00
1997-10-01,269500.00
1997-11-01,272600.00
1997-12-01,274900.00
1998-01-01,272100.00
1998-02-01,272600.00
1998-03-01,275000.00
1998-04-01,276800.00
