Date,CEU4200000001
1939-01-01,3008300.00
1939-02-01,3001400.00
1939-03-01,3051000.00
1939-04-01,3097000.00
1939-05-01,3122200.00
1939-06-01,3139900.00
1939-07-01,3099200.00
1939-08-01,3091100.00
1939-09-01,3190600.00
1939-10-01,3241100.00
1939-11-01,3295400.00
1939-12-01,3553300.00
1940-01-01,3135500.00
1940-02-01,3131900.00
1940-03-01,3249700.00
1940-04-01,3221100.00
1940-05-01,3274300.00
1940-06-01,3309300.00
1940-07-01,3250000.00
1940-08-01,3256400.00
1940-09-01,3366600.00
1940-10-01,3424700.00
1940-11-01,3488000.00
1940-12-01,3785700.00
1941-01-01,3314400.00
1941-02-01,3321000.00
1941-03-01,3375000.00
1941-04-01,3515400.00
1941-05-01,3487600.00
1941-06-01,3539300.00
1941-07-01,3522000.00
1941-08-01,3545300.00
1941-09-01,3622100.00
1941-10-01,3667400.00
1941-11-01,3732100.00
1941-12-01,3978700.00
1942-01-01,3507300.00
1942-02-01,3471300.00
1942-03-01,3491800.00
1942-04-01,3493000.00
1942-05-01,3500000.00
1942-06-01,3473500.00
1942-07-01,3415400.00
1942-08-01,3407000.00
1942-09-01,3466700.00
1942-10-01,3558600.00
1942-11-01,3624000.00
1942-12-01,3849900.00
1943-01-01,3401200.00
1943-02-01,3369000.00
1943-03-01,3400600.00
1943-04-01,3468700.00
1943-05-01,3431700.00
1943-06-01,3455700.00
1943-07-01,3411300.00
1943-08-01,3381000.00
1943-09-01,3438600.00
1943-10-01,3536200.00
1943-11-01,3638100.00
1943-12-01,3818200.00
1944-01-01,3450600.00
1944-02-01,3422900.00
1944-03-01,3453600.00
1944-04-01,3470500.00
1944-05-01,3457500.00
1944-06-01,3456400.00
1944-07-01,3442400.00
1944-08-01,3423200.00
1944-09-01,3482500.00
1944-10-01,3579100.00
1944-11-01,3676200.00
1944-12-01,3870700.00
1945-01-01,3527000.00
1945-02-01,3504500.00
1945-03-01,3563800.00
1945-04-01,3499700.00
1945-05-01,3523500.00
1945-06-01,3521100.00
1945-07-01,3507700.00
1945-08-01,3497100.00
1945-09-01,3619600.00
1945-10-01,3733100.00
1945-11-01,3877800.00
1945-12-01,4107600.00
1946-01-01,3837900.00
1946-02-01,3864600.00
1946-03-01,3945800.00
1946-04-01,4040000.00
1946-05-01,4026300.00
1946-06-01,4046000.00
1946-07-01,4046900.00
1946-08-01,4086500.00
1946-09-01,4169200.00
1946-10-01,4264300.00
1946-11-01,4423100.00
1946-12-01,4668600.00
1947-01-01,4232400.00
1947-02-01,4201300.00
1947-03-01,4267900.00
1947-04-01,4301500.00
1947-05-01,4313200.00
1947-06-01,4330500.00
1947-07-01,4312700.00
1947-08-01,4299700.00
1947-09-01,4406900.00
1947-10-01,4518300.00
1947-11-01,4623300.00
1947-12-01,4904600.00
1948-01-01,4430200.00
1948-02-01,4379200.00
1948-03-01,4430500.00
1948-04-01,4431700.00
1948-05-01,4455400.00
1948-06-01,4476100.00
1948-07-01,4449300.00
1948-08-01,4432000.00
1948-09-01,4519700.00
1948-10-01,4596600.00
1948-11-01,4689900.00
1948-12-01,4993100.00
1949-01-01,4463900.00
1949-02-01,4415000.00
1949-03-01,4437000.00
1949-04-01,4549100.00
1949-05-01,4475400.00
1949-06-01,4470000.00
1949-07-01,4408800.00
1949-08-01,4384900.00
1949-09-01,4501300.00
1949-10-01,4549700.00
1949-11-01,4624000.00
1949-12-01,4962600.00
1950-01-01,4419400.00
1950-02-01,4370100.00
1950-03-01,4411800.00
1950-04-01,4499600.00
1950-05-01,4488100.00
1950-06-01,4528800.00
1950-07-01,4505500.00
1950-08-01,4531100.00
1950-09-01,4626000.00
1950-10-01,4686900.00
1950-11-01,4780600.00
1950-12-01,5113800.00
1951-01-01,4615600.00
1951-02-01,4591600.00
1951-03-01,4692300.00
1951-04-01,4649800.00
1951-05-01,4694800.00
1951-06-01,4725100.00
1951-07-01,4682400.00
1951-08-01,4668000.00
1951-09-01,4758900.00
1951-10-01,4817500.00
1951-11-01,4933600.00
1951-12-01,5270600.00
1952-01-01,4722100.00
1952-02-01,4677100.00
1952-03-01,4696200.00
1952-04-01,4819400.00
1952-05-01,4784100.00
1952-06-01,4820600.00
1952-07-01,4793800.00
1952-08-01,4789100.00
1952-09-01,4904800.00
1952-10-01,4988100.00
1952-11-01,5105600.00
1952-12-01,5462000.00
1953-01-01,4898100.00
1953-02-01,4857200.00
1953-03-01,4909800.00
1953-04-01,4932700.00
1953-05-01,4951100.00
1953-06-01,4982400.00
1953-07-01,4938200.00
1953-08-01,4924500.00
1953-09-01,5005600.00
1953-10-01,5079600.00
1953-11-01,5166700.00
1953-12-01,5502600.00
1954-01-01,4929900.00
1954-02-01,4860200.00
1954-03-01,4861400.00
1954-04-01,4989900.00
1954-05-01,4922900.00
1954-06-01,4942600.00
1954-07-01,4908000.00
1954-08-01,4893300.00
1954-09-01,4975100.00
1954-10-01,5028100.00
1954-11-01,5142100.00
1954-12-01,5528200.00
1955-01-01,4961800.00
1955-02-01,4900300.00
1955-03-01,4960700.00
1955-04-01,5058500.00
1955-05-01,5052700.00
1955-06-01,5112600.00
1955-07-01,5093700.00
1955-08-01,5099900.00
1955-09-01,5216000.00
1955-10-01,5262300.00
1955-11-01,5390700.00
1955-12-01,5791500.00
1956-01-01,5225900.00
1956-02-01,5165800.00
1956-03-01,5240000.00
1956-04-01,5229700.00
1956-05-01,5254900.00
1956-06-01,5293400.00
1956-07-01,5225700.00
1956-08-01,5222300.00
1956-09-01,5288700.00
1956-10-01,5351700.00
1956-11-01,5461600.00
1956-12-01,5818900.00
1957-01-01,5227900.00
1957-02-01,5167700.00
1957-03-01,5181100.00
1957-04-01,5279800.00
1957-05-01,5264800.00
1957-06-01,5304300.00
1957-07-01,5274600.00
1957-08-01,5273700.00
1957-09-01,5347900.00
1957-10-01,5362200.00
1957-11-01,5461900.00
1957-12-01,5784300.00
1958-01-01,5225300.00
1958-02-01,5110500.00
1958-03-01,5104800.00
1958-04-01,5139900.00
1958-05-01,5175100.00
1958-06-01,5216500.00
1958-07-01,5181900.00
1958-08-01,5198100.00
1958-09-01,5283000.00
1958-10-01,5328200.00
1958-11-01,5433400.00
1958-12-01,5801300.00
1959-01-01,5268900.00
1959-02-01,5216400.00
1959-03-01,5266800.00
1959-04-01,5328000.00
1959-05-01,5406500.00
1959-06-01,5458000.00
1959-07-01,5421900.00
1959-08-01,5442700.00
1959-09-01,5484900.00
1959-10-01,5528800.00
1959-11-01,5621500.00
1959-12-01,5988200.00
1960-01-01,5469300.00
1960-02-01,5410200.00
1960-03-01,5401300.00
1960-04-01,5604000.00
1960-05-01,5556100.00
1960-06-01,5594500.00
1960-07-01,5558000.00
1960-08-01,5552800.00
1960-09-01,5587600.00
1960-10-01,5627400.00
1960-11-01,5686500.00
1960-12-01,6016900.00
1961-01-01,5474300.00
1961-02-01,5363500.00
1961-03-01,5405900.00
1961-04-01,5452600.00
1961-05-01,5500200.00
1961-06-01,5558300.00
1961-07-01,5532400.00
1961-08-01,5529700.00
1961-09-01,5555800.00
1961-10-01,5594800.00
1961-11-01,5704000.00
1961-12-01,6052200.00
1962-01-01,5505000.00
1962-02-01,5453900.00
1962-03-01,5477400.00
1962-04-01,5630500.00
1962-05-01,5634900.00
1962-06-01,5681600.00
1962-07-01,5647100.00
1962-08-01,5649500.00
1962-09-01,5689800.00
1962-10-01,5716600.00
1962-11-01,5816300.00
1962-12-01,6163300.00
1963-01-01,5621400.00
1963-02-01,5557700.00
1963-03-01,5592700.00
1963-04-01,5743000.00
1963-05-01,5722700.00
1963-06-01,5775600.00
1963-07-01,5742600.00
1963-08-01,5753800.00
1963-09-01,5791600.00
1963-10-01,5832700.00
1963-11-01,5931600.00
1963-12-01,6302400.00
1964-01-01,5773100.00
1964-02-01,5729000.00
1964-03-01,5798500.00
1964-04-01,5838900.00
1964-05-01,5900000.00
1964-06-01,5975300.00
1964-07-01,5960600.00
1964-08-01,5973500.00
1964-09-01,6005100.00
1964-10-01,6050100.00
1964-11-01,6160600.00
1964-12-01,6554100.00
1965-01-01,6015600.00
1965-02-01,5972700.00
1965-03-01,6006700.00
1965-04-01,6186000.00
1965-05-01,6210100.00
1965-06-01,6277200.00
1965-07-01,6253300.00
1965-08-01,6248800.00
1965-09-01,6296400.00
1965-10-01,6340200.00
1965-11-01,6463100.00
1965-12-01,6874500.00
1966-01-01,6307200.00
1966-02-01,6240500.00
1966-03-01,6298100.00
1966-04-01,6439200.00
1966-05-01,6477700.00
1966-06-01,6559400.00
1966-07-01,6533300.00
1966-08-01,6530100.00
1966-09-01,6561500.00
1966-10-01,6599000.00
1966-11-01,6711900.00
1966-12-01,7101500.00
1967-01-01,6516500.00
1967-02-01,6438200.00
1967-03-01,6510600.00
1967-04-01,6579900.00
1967-05-01,6646500.00
1967-06-01,6719700.00
1967-07-01,6690200.00
1967-08-01,6678200.00
1967-09-01,6739200.00
1967-10-01,6770800.00
1967-11-01,6927400.00
1967-12-01,7319500.00
1968-01-01,6693900.00
1968-02-01,6667200.00
1968-03-01,6720300.00
1968-04-01,6879600.00
1968-05-01,6907700.00
1968-06-01,6980500.00
1968-07-01,6953800.00
1968-08-01,6971400.00
1968-09-01,7027600.00
1968-10-01,7093100.00
1968-11-01,7235600.00
1968-12-01,7595700.00
1969-01-01,7038000.00
1969-02-01,6986700.00
1969-03-01,7049700.00
1969-04-01,7176900.00
1969-05-01,7243600.00
1969-06-01,7327400.00
1969-07-01,7283700.00
1969-08-01,7285800.00
1969-09-01,7323500.00
1969-10-01,7399100.00
1969-11-01,7545600.00
1969-12-01,7879100.00
1970-01-01,7313700.00
1970-02-01,7258600.00
1970-03-01,7318000.00
1970-04-01,7398500.00
1970-05-01,7434800.00
1970-06-01,7479900.00
1970-07-01,7421700.00
1970-08-01,7399400.00
1970-09-01,7454600.00
1970-10-01,7510600.00
1970-11-01,7610000.00
1970-12-01,7960300.00
1971-01-01,7450700.00
1971-02-01,7372400.00
1971-03-01,7421300.00
1971-04-01,7547600.00
1971-05-01,7606600.00
1971-06-01,7666900.00
1971-07-01,7623400.00
1971-08-01,7635200.00
1971-09-01,7702200.00
1971-10-01,7746800.00
1971-11-01,7880000.00
1971-12-01,8228500.00
1972-01-01,7790200.00
1972-02-01,7735600.00
1972-03-01,7790100.00
1972-04-01,7912500.00
1972-05-01,7971800.00
1972-06-01,8046800.00
1972-07-01,7986900.00
1972-08-01,8008400.00
1972-09-01,8066600.00
1972-10-01,8152300.00
1972-11-01,8330200.00
1972-12-01,8661500.00
1973-01-01,8154500.00
1973-02-01,8078200.00
1973-03-01,8133900.00
1973-04-01,8252400.00
1973-05-01,8331800.00
1973-06-01,8399700.00
1973-07-01,8331100.00
1973-08-01,8333600.00
1973-09-01,8410700.00
1973-10-01,8481600.00
1973-11-01,8646200.00
1973-12-01,8900200.00
1974-01-01,8358500.00
1974-02-01,8242600.00
1974-03-01,8280100.00
1974-04-01,8419600.00
1974-05-01,8511700.00
1974-06-01,8568600.00
1974-07-01,8545300.00
1974-08-01,8532300.00
1974-09-01,8619400.00
1974-10-01,8668600.00
1974-11-01,8747600.00
1974-12-01,8931800.00
1975-01-01,8407100.00
1975-02-01,8294500.00
1975-03-01,8324900.00
1975-04-01,8410000.00
1975-05-01,8519600.00
1975-06-01,8610500.00
1975-07-01,8597500.00
1975-08-01,8635200.00
1975-09-01,8695300.00
1975-10-01,8726600.00
1975-11-01,8848900.00
1975-12-01,9133400.00
1976-01-01,8698400.00
1976-02-01,8628700.00
1976-03-01,8681800.00
1976-04-01,8859500.00
1976-05-01,8948800.00
1976-06-01,8984500.00
1976-07-01,8968900.00
1976-08-01,9002900.00
1976-09-01,9076900.00
1976-10-01,9078500.00
1976-11-01,9202100.00
1976-12-01,9463300.00
1977-01-01,9026300.00
1977-02-01,8913800.00
1977-03-01,9021400.00
1977-04-01,9182800.00
1977-05-01,9295800.00
1977-06-01,9377900.00
1977-07-01,9361700.00
1977-08-01,9404200.00
1977-09-01,9495900.00
1977-10-01,9525800.00
1977-11-01,9703600.00
1977-12-01,10000700.00
1978-01-01,9542100.00
1978-02-01,9421400.00
1978-03-01,9517500.00
1978-04-01,9692200.00
1978-05-01,9822500.00
1978-06-01,9918600.00
1978-07-01,9915000.00
1978-08-01,9946200.00
1978-09-01,10015300.00
1978-10-01,10044500.00
1978-11-01,10221600.00
1978-12-01,10487600.00
1979-01-01,10018800.00
1979-02-01,9893000.00
1979-03-01,9971000.00
1979-04-01,10099700.00
1979-05-01,10166500.00
1979-06-01,10196500.00
1979-07-01,10122000.00
1979-08-01,10144400.00
1979-09-01,10214500.00
1979-10-01,10255500.00
1979-11-01,10423800.00
1979-12-01,10658900.00
1980-01-01,10157400.00
1980-02-01,10041500.00
1980-03-01,10084100.00
1980-04-01,10145800.00
1980-05-01,10209600.00
1980-06-01,10241300.00
1980-07-01,10193800.00
1980-08-01,10242100.00
1980-09-01,10286000.00
1980-10-01,10269900.00
1980-11-01,10406400.00
1980-12-01,10650700.00
1981-01-01,10163600.00
1981-02-01,10059700.00
1981-03-01,10101300.00
1981-04-01,10267900.00
1981-05-01,10372500.00
1981-06-01,10440200.00
1981-07-01,10416500.00
1981-08-01,10456500.00
1981-09-01,10475500.00
1981-10-01,10427900.00
1981-11-01,10499300.00
1981-12-01,10690700.00
1982-01-01,10186500.00
1982-02-01,10074100.00
1982-03-01,10111800.00
1982-04-01,10250200.00
1982-05-01,10379000.00
1982-06-01,10455200.00
1982-07-01,10435200.00
1982-08-01,10461600.00
1982-09-01,10465500.00
1982-10-01,10413300.00
1982-11-01,10503200.00
1982-12-01,10725000.00
1983-01-01,10279200.00
1983-02-01,10152800.00
1983-03-01,10229000.00
1983-04-01,10390200.00
1983-05-01,10527600.00
1983-06-01,10660000.00
1983-07-01,10702300.00
1983-08-01,10755400.00
1983-09-01,10831900.00
1983-10-01,10834100.00
1983-11-01,10997600.00
1983-12-01,11257900.00
1984-01-01,10821200.00
1984-02-01,10731100.00
1984-03-01,10808200.00
1984-04-01,10981700.00
1984-05-01,11115800.00
1984-06-01,11263900.00
1984-07-01,11289400.00
1984-08-01,11336800.00
1984-09-01,11386700.00
1984-10-01,11420000.00
1984-11-01,11654900.00
1984-12-01,11861100.00
1985-01-01,11356200.00
1985-02-01,11251300.00
1985-03-01,11375400.00
1985-04-01,11540900.00
1985-05-01,11717200.00
1985-06-01,11843500.00
1985-07-01,11818500.00
1985-08-01,11877200.00
1985-09-01,11873100.00
1985-10-01,11862400.00
1985-11-01,12023500.00
1985-12-01,12258400.00
1986-01-01,11733400.00
1986-02-01,11612100.00
1986-03-01,11703400.00
1986-04-01,11863300.00
1986-05-01,12033600.00
1986-06-01,12143000.00
1986-07-01,12158300.00
1986-08-01,12223100.00
1986-09-01,12233500.00
1986-10-01,12231800.00
1986-11-01,12390300.00
1986-12-01,12611800.00
1987-01-01,12070800.00
1987-02-01,11969600.00
1987-03-01,12051100.00
1987-04-01,12223000.00
1987-05-01,12366900.00
1987-06-01,12500300.00
1987-07-01,12501100.00
1987-08-01,12526900.00
1987-09-01,12509900.00
1987-10-01,12570300.00
1987-11-01,12754200.00
1987-12-01,12981400.00
1988-01-01,12448000.00
1988-02-01,12403800.00
1988-03-01,12457900.00
1988-04-01,12598500.00
1988-05-01,12758400.00
1988-06-01,12903200.00
1988-07-01,12906900.00
1988-08-01,12950800.00
1988-09-01,12909200.00
1988-10-01,12909200.00
1988-11-01,13103500.00
1988-12-01,13349400.00
1989-01-01,12859800.00
1989-02-01,12751800.00
1989-03-01,12836800.00
1989-04-01,12943900.00
1989-05-01,13092100.00
1989-06-01,13209300.00
1989-07-01,13183700.00
1989-08-01,13224100.00
1989-09-01,13153400.00
1989-10-01,13144100.00
1989-11-01,13362400.00
1989-12-01,13533900.00
1990-01-01,13252500.00
1990-02-01,12963100.00
1990-03-01,12934900.00
1990-04-01,13009000.00
1990-05-01,13105000.00
1990-06-01,13179500.00
1990-07-01,13166900.00
1990-08-01,13156100.00
1990-09-01,13110000.00
1990-10-01,13181800.00
1990-11-01,13458700.00
1990-12-01,13669800.00
1991-01-01,13065200.00
1991-02-01,12741200.00
1991-03-01,12681200.00
1991-04-01,12683900.00
1991-05-01,12777100.00
1991-06-01,12855900.00
1991-07-01,12846000.00
1991-08-01,12868100.00
1991-09-01,12819800.00
1991-10-01,12882500.00
1991-11-01,13147500.00
1991-12-01,13387900.00
1992-01-01,12785500.00
1992-02-01,12583000.00
1992-03-01,12544700.00
1992-04-01,12633000.00
1992-05-01,12737200.00
1992-06-01,12821700.00
1992-07-01,12801800.00
1992-08-01,12807300.00
1992-09-01,12780800.00
1992-10-01,12887200.00
1992-11-01,13144400.00
1992-12-01,13408500.00
1993-01-01,12846100.00
1993-02-01,12698700.00
1993-03-01,12651200.00
1993-04-01,12742100.00
1993-05-01,12861100.00
1993-06-01,12971800.00
1993-07-01,13006000.00
1993-08-01,13044700.00
1993-09-01,13045400.00
1993-10-01,13171900.00
1993-11-01,13454300.00
1993-12-01,13752200.00
1994-01-01,13149500.00
1994-02-01,13011800.00
1994-03-01,13048000.00
1994-04-01,13162200.00
1994-05-01,13291700.00
1994-06-01,13425500.00
1994-07-01,13482600.00
1994-08-01,13546200.00
1994-09-01,13578100.00
1994-10-01,13722900.00
1994-11-01,14093500.00
1994-12-01,14377200.00
1995-01-01,13771800.00
1995-02-01,13576300.00
1995-03-01,13535700.00
1995-04-01,13650500.00
1995-05-01,13754100.00
1995-06-01,13871000.00
1995-07-01,13874700.00
1995-08-01,13904700.00
1995-09-01,13890700.00
1995-10-01,14002500.00
1995-11-01,14343600.00
1995-12-01,14584900.00
1996-01-01,13924200.00
1996-02-01,13727300.00
1996-03-01,13744600.00
1996-04-01,13808200.00
1996-05-01,13990100.00
1996-06-01,14103900.00
1996-07-01,14132500.00
1996-08-01,14163800.00
1996-09-01,14150000.00
1996-10-01,14324300.00
1996-11-01,14688400.00
1996-12-01,14952700.00
1997-01-01,14223600.00
1997-02-01,14019700.00
1997-03-01,14036400.00
1997-04-01,14115400.00
1997-05-01,14238300.00
1997-06-01,14335800.00
1997-07-01,14351000.00
1997-08-01,14388300.00
1997-09-01,14355900.00
1997-10-01,14529300.00
1997-11-01,14900400.00
1997-12-01,15172900.00
1998-01-01,14452000.00
1998-02-01,14239500.00
1998-03-01,14222500.00
1998-04-01,14318200.00
1998-05-01,14468200.00
1998-06-01,14565200.00
1998-07-01,14598400.00
1998-08-01,14613300.00
1998-09-01,14597700.00
1998-10-01,14741800.00
1998-11-01,15110600.00
1998-12-01,15384500.00
1999-01-01,14701400.00
1999-02-01,14563500.00
1999-03-01,14571200.00
1999-04-01,14692300.00
1999-05-01,14824300.00
1999-06-01,14927200.00
1999-07-01,14972700.00
1999-08-01,14987400.00
1999-09-01,14959600.00
1999-10-01,15131800.00
1999-11-01,15501000.00
1999-12-01,15809100.00
2000-01-01,15119100.00
2000-02-01,14914500.00
2000-03-01,14940500.00
2000-04-01,15086200.00
2000-05-01,15141500.00
2000-06-01,15236700.00
2000-07-01,15238100.00
2000-08-01,15269100.00
2000-09-01,15235700.00
2000-10-01,15379100.00
2000-11-01,15773000.00
2000-12-01,16023900.00
2001-01-01,15284200.00
2001-02-01,15090600.00
2001-03-01,15073200.00
2001-04-01,15043100.00
2001-05-01,15154100.00
2001-06-01,15244200.00
2001-07-01,15161000.00
2001-08-01,15185800.00
2001-09-01,15124700.00
2001-10-01,15220200.00
2001-11-01,15572400.00
2001-12-01,15709900.00
2002-01-01,14981100.00
2002-02-01,14782000.00
2002-03-01,14810100.00
2002-04-01,14870600.00
2002-05-01,14956500.00
2002-06-01,15029500.00
2002-07-01,15008000.00
2002-08-01,14977300.00
2002-09-01,14903300.00
2002-10-01,15029300.00
2002-11-01,15379700.00
2002-12-01,15572800.00
2003-01-01,14854700.00
2003-02-01,14648100.00
2003-03-01,14648200.00
2003-04-01,14721700.00
2003-05-01,14821900.00
2003-06-01,14885200.00
2003-07-01,14856000.00
2003-08-01,14893900.00
2003-09-01,14860700.00
2003-10-01,15005800.00
2003-11-01,15310900.00
2003-12-01,15500800.00
2004-01-01,14856900.00
2004-02-01,14689300.00
2004-03-01,14770900.00
2004-04-01,14858000.00
2004-05-01,14982600.00
2004-06-01,15077300.00
2004-07-01,15046600.00
2004-08-01,15049900.00
2004-09-01,14991800.00
2004-10-01,15149700.00
2004-11-01,15521600.00
2004-12-01,15702300.00
2005-01-01,15046600.00
2005-02-01,14907300.00
2005-03-01,14950800.00
2005-04-01,15064000.00
2005-05-01,15189500.00
2005-06-01,15295200.00
2005-07-01,15322700.00
2005-08-01,15343700.00
2005-09-01,15221600.00
2005-10-01,15344000.00
2005-11-01,15736700.00
2005-12-01,15933400.00
2006-01-01,15240500.00
2006-02-01,15062100.00
2006-03-01,15145100.00
2006-04-01,15166100.00
2006-05-01,15248700.00
2006-06-01,15327600.00
2006-07-01,15321200.00
2006-08-01,15332000.00
2006-09-01,15230100.00
2006-10-01,15380800.00
2006-11-01,15808100.00
2006-12-01,15977100.00
2007-01-01,15337000.00
2007-02-01,15176600.00
2007-03-01,15295500.00
2007-04-01,15321700.00
2007-05-01,15457500.00
2007-06-01,15506000.00
2007-07-01,15508800.00
2007-08-01,15532700.00
2007-09-01,15435400.00
2007-10-01,15523400.00
2007-11-01,15988900.00
2007-12-01,16156400.00
2008-01-01,15458300.00
2008-02-01,15225600.00
2008-03-01,15279000.00
2008-04-01,15241700.00
