1999-10-12, 2073.20
1999-10-13, 2073.20
1999-10-14, 2073.20
1999-10-15, 2073.20
1999-10-18, 2073.20
1999-10-19, 2073.20
1999-10-20, 2074.95
1999-10-21, 2074.95
1999-10-22, 2076.45
1999-10-25, 2078.00
1999-10-26, 2078.00
1999-10-27, 2078.00
1999-10-28, 2081.30
1999-10-29, 2084.00
1999-11-01, 2085.00
1999-11-02, 2086.60
1999-11-03, 2090.55
1999-11-04, 2093.00
1999-11-05, 2094.00
1999-11-08, 2095.60
1999-11-09, 2096.55
1999-11-10, 2097.50
1999-11-11, 2100.35
1999-11-12, 2102.75
1999-11-15, 2107.45
1999-11-16, 2113.20
1999-11-17, 2114.95
1999-11-18, 2118.25
1999-11-19, 2121.65
1999-11-22, 2123.40
1999-11-23, 2125.10
1999-11-24, 2126.80
1999-11-26, 2128.30
1999-11-29, 2131.00
1999-11-30, 2133.70
1999-12-01, 2134.35
1999-12-02, 2135.10
1999-12-03, 2138.00
1999-12-06, 2143.35
1999-12-07, 2146.60
1999-12-08, 2147.30
1999-12-09, 2149.15
1999-12-10, 2150.60
1999-12-13, 2151.25
1999-12-14, 2152.85
1999-12-15, 2154.45
1999-12-16, 2156.60
1999-12-17, 2160.25
1999-12-20, 2164.50
1999-12-21, 2170.50
1999-12-22, 2174.45
1999-12-23, 2175.30
1999-12-27, 2177.90
1999-12-28, 2180.80
1999-12-29, 2183.60
1999-12-30, 2186.65
1999-12-31, 2186.65
2000-01-03, 2186.65
2000-01-04, 2186.65
2000-01-05, 2186.65
2000-01-06, 2186.65
2000-01-07, 2188.65
2000-01-10, 2191.90
2000-01-11, 2194.60
2000-01-12, 2194.60
2000-01-13, 2194.60
2000-01-14, 2194.60
2000-01-18, 2198.25
2000-01-19, 2203.30
2000-01-20, 2204.85
2000-01-21, 2204.85
2000-01-24, 2210.05
2000-01-25, 2210.05
2000-01-26, 2210.05
2000-01-27, 2210.05
2000-01-28, 2219.70
2000-01-31, 2219.70
2000-02-01, 2224.25
2000-02-02, 2225.05
2000-02-03, 2231.75
2000-02-04, 2238.45
2000-02-07, 2240.15
2000-02-08, 2243.60
2000-02-09, 2254.15
2000-02-10, 2266.40
2000-02-11, 2270.65
2000-02-14, 2271.30
2000-02-15, 2276.10
2000-02-16, 2280.65
2000-02-17, 2281.90
2000-02-18, 2285.20
2000-02-22, 2287.70
2000-02-23, 2290.00
2000-02-24, 2292.25
2000-02-25, 2294.90
2000-02-28, 2301.05
2000-02-29, 2305.60
2000-03-01, 2307.75
2000-03-02, 2310.25
2000-03-03, 2312.05
2000-03-06, 2312.50
2000-03-07, 2313.75
2000-03-08, 2320.10
2000-03-09, 2326.65
2000-03-10, 2328.85
2000-03-13, 2330.45
2000-03-14, 2334.30
2000-03-15, 2342.85
2000-03-16, 2349.90
2000-03-17, 2353.80
2000-03-20, 2357.20
2000-03-21, 2359.05
2000-03-22, 2366.80
2000-03-23, 2378.20
2000-03-24, 2388.50
2000-03-27, 2394.90
2000-03-28, 2396.20
2000-03-29, 2398.05
2000-03-30, 2401.35
