Symbol,Date,Open,High,Low,Close,Volume
AAL,22-Oct-2015,44.89,46.01,44.36,45.99,14444600
AAME,22-Oct-2015,4.38,4.38,4.23,4.23,3100
AAOI,22-Oct-2015,18.19,19.66,17.86,19.38,483900
AAON,22-Oct-2015,20.64,21.27,20.43,21.11,127700
AAPL,22-Oct-2015,114.33,115.5,114.1,115.5,41654000
AAVL,22-Oct-2015,7.87,8.01,7.5,7.64,464100
AAWW,22-Oct-2015,40.48,41.54,40.01,41.51,233400
AAXJ,22-Oct-2015,57.5,58.33,57.5,58.25,644300
ABAC,22-Oct-2015,0.62,0.62,0.55,0.6,27600
ABAX,22-Oct-2015,43.96,44.2,41.53,42.06,359000
ABCB,22-Oct-2015,28.6,29.17,28.43,28.67,120800
ABCD,22-Oct-2015,4.9,4.96,4.84,4.95,69800
ABCO,22-Oct-2015,46.38,46.99,44.15,44.51,354600
ABCW,22-Oct-2015,42.16,42.41,41.72,41.92,22100
ABDC,22-Oct-2015,12.73,12.73,12,12.35,33400
ABEO,22-Oct-2015,3.81,3.92,3.74,3.84,126200
ABEOW,22-Oct-2015,1.39,1.4,1.35,1.36,1200
ABGB,22-Oct-2015,4.86,4.89,4.69,4.69,72200
ABIO,22-Oct-2015,4.83,5.1,4.81,4.95,38800
ABMD,22-Oct-2015,93.9,93.9,86.05,87.76,738800
ABTL,22-Oct-2015,21.65,22.12,21,21.24,127800
ABTX,22-Oct-2015,22.11,22.4,22.1,22.16,18600
ABUS,22-Oct-2015,5.96,6.03,5.45,5.78,438600
ABY,22-Oct-2015,19.14,19.32,18.5,18.6,845100
ACAD,22-Oct-2015,32.48,33.09,31.16,32.55,1169700
ACAS,22-Oct-2015,12.39,12.61,12.39,12.59,1393100
ACAT,22-Oct-2015,18.04,19.15,16.6,16.64,1185700
ACET,22-Oct-2015,29.75,30.68,29.63,30.3,274200
ACFC,22-Oct-2015,6.34,6.4,6.24,6.3,6000
ACGL,22-Oct-2015,77.57,77.96,77.39,77.65,284800
ACHC,22-Oct-2015,62.64,63.74,54.41,56.9,3552600
ACHN,22-Oct-2015,7.85,8.59,7.41,7.99,4451600
ACIW,22-Oct-2015,22.73,23.48,22.69,23.4,227700
ACLS,22-Oct-2015,2.9,2.91,2.81,2.9,936600
ACNB,22-Oct-2015,20.88,20.88,20.63,20.63,200
ACOR,22-Oct-2015,33.41,35.19,32,34.92,2372900
ACPW,22-Oct-2015,1.51,1.52,1.48,1.52,33600
ACRS,22-Oct-2015,15.41,15.41,13.5,14.5,117800
ACRX,22-Oct-2015,3.32,3.41,3.16,3.26,201200
ACSF,22-Oct-2015,11.62,11.72,11.44,11.45,18100
ACST,22-Oct-2015,2.43,2.43,2.01,2.18,80700
ACTA,22-Oct-2015,13.11,13.64,13.11,13.58,114600
ACTG,22-Oct-2015,8.73,8.91,8.5,8.79,457100
ACTS,22-Oct-2015,1.7,1.75,1.7,1.75,2000
ACTX,22-Oct-2015,13.14,13.14,13.14,13.14,100
