BG        	                                                  	CFE       
Q6        	S&P 100 VIX                                       	CFE       
R3        	Nasdaq 100 VIX                                    	CFE       
VA        	                                                  	CFE       
VI        	S&P 500 VIX                                       	CFE       
VI.C      	S&P 500 VIX Continuation                          	CFE       
VIX18     	                                                  	CFE       
VN        	Gold ETF VIX                                      	CFE       
W1        	Crude Oil ETF VIX                                 	CFE       
W3        	Euro FX VIX                                       	CFE       
Y8        	                                                  	CFE       
Y9        	                                                  	CFE       
